pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
"Formation of the cornified envelope"	0.00122399020807834	0.0261886354851179	0.859456083726393	2.19004384570813	0	40	KLK14 FLG RPTN SPRR1A SPRR2E IVL KLK13 SPINK5 KLK12 TGM5 SPRR2D SPRR1B TGM1 DSC2 DSG3 LIPM PKP1 SPRR3 PI3 CSTA DSC3 PPL PCSK6 EVPL PKP3 DSP SPRR2A PERP JUP
"Clathrin-mediated endocytosis"	0.0291970802919708	0.175831305758313	0.481789286280687	1.37721366163327	27	129	EREG FCHO1 HBEGF SYT11 SH3GL3 CBL ITSN2 TF IGF2R HIP1 SYT2 FCHO2 CD3D RAB5A SH3GL1 PICALM ADRB2 TGFA FNBP1 CD4 ARRB2 ACTR3 SNX9 LDLR DNM3 IL7R CD3G CLTB LRP2 SH3KBP1 ARF6 GRK2 GRB2 HIP1R TFRC ACTR2 STAM SYNJ1 COPS2 WASL REPS2 ARPC2 STON2
"Phospholipid metabolism"	0.00618556701030928	0.0584660745748085	0.486275267547059	1.410999056136	5	189	PLA2G4D PHOSPHO1 PLA2G2F DGAT2 PIK3R5 PLA2G3 PLA2G4E PIK3CD GPAT3 TNFAIP8L3 TNFAIP8L2 LPCAT1 PIK3CG PNPLA3 INPP5D MBOAT7 PIK3R6 PTPN13 PLB1 MGLL LPCAT2 PI4K2A PTEN RAB5A OSBPL8 PNPLA8 GDPD3 PLBD1 PLEKHA2 PLD4 PISD PIP4K2A PGS1
"Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models"	0.0443864229765013	0.240574412532637	0.641083583719192	1.47824398309223	33	22	LMNB1 SOD2 CDK5R1 CAPNS2 CDC25C FOXO3 CDC25A
"GPVI-mediated activation cascade"	0.0165605095541401	0.128225659690628	0.65610897557388	1.59156449642067	12	30	LCP2 RAC2 PIK3R5 PIK3CG FCER1G PIK3R6 PLCG2 RHOG PTPN6 FYN LCK SYK RHOB
"Response to elevated platelet cytosolic Ca2+"	0.024442082890542	0.157709630079449	0.503931608660037	1.42531746188883	22	103	SRGN F5 PRKCB PLEK PECAM1 FERMT3 TGFB1 SERPINA1 SERPING1 ALB SELP TUBA4A FLNA TF CD109 TLN1 THBS1 ACTN1 VWF ECM1 A2M CTSW
"Nitric oxide stimulates guanylate cyclase"	0.0303867403314917	0.179017535431179	0.716014676064293	1.53986503181078	21	15	NOS3 PDE3B NOS2 KCNMB1 KCNMB2 KCNMA1 PDE1B PDE9A
"Post-translational modification: synthesis of GPI-anchored proteins"	0.00223463687150838	0.0325877825877826	0.63885382072063	1.72775804815096	1	65	LYPD5 LY6G6C GPLD1 NTNG2 PLAUR CEACAM7 VNN2 RAET1L BST1 MDGA1 LYPD3 CD109 FCGR3B RECK VNN3 LSAMP RAET1G
"Chaperonin-mediated protein folding"	0.028322440087146	0.174440483264013	0.526449129414052	1.45742821981806	25	80	GNG7 CCNE1 GNG10 GNG2 GNAO1 TUBB6 TUBA4A CCNE2 KIFC3 GNAI2 KIF13A SPHK1 GNAI3 TUBB2B GBA ACTB GNB4 STAT3 FBXL5 GNAZ PFDN4 GNGT2 GNB2 FBXW7 TUBA1C TUBA1B
"rRNA processing in the mitochondrion"	0.00420168067226891	0.045546218487395	-0.77246949318272	-2.19798206395776	0	21	MT-ATP8 MT-ND3 MT-ND5 MRM1 MT-ND4 MT-ND2 MT-ND1 MT-CYB MT-ND4L MT-ATP6 MT-CO1 MT-CO2 MT-CO3
"GPCR ligand binding"	0.00102249488752556	0.0261886354851179	0.501903559966396	1.46216215998074	0	205	XCR1 PTGER3 CXCL8 C5AR1 GPR65 HCAR3 ADGRE3 PROK2 CXCR4 P2RY10 S1PR4 FPR1 C3AR1 HCAR2 GNG7 FZD7 GNG10 GNG2 CXCR3 CYSLTR1 FFAR2 HRH2 GALR2 ADGRE2 OXTR CXCR2 FPR2 CYSLTR2 P2RY13 HTR7 GPR68 CCL5 GPR183 CXCR1 GHRL GPER1 CCR1 PLPPR2 OPRL1 FPR3 ADM C5AR2 PTAFR LPAR2 NPFFR1 CORT OXER1 GPR18 CX3CR1 FZD2 GPR132 XK CMKLR1 S1PR1 ADORA3 EDN1 ADRB2 S1PR3 RAMP1 CXCL6 CXCR6 LPAR5 WNT2B KEL EDNRB ADGRE1 GPBAR1 TACR2 POMC GPR37 CCR5 GNB4 RAMP2 F2RL1 CXCL1 RLN2
"Signaling by PTK6"	0.0115207373271889	0.0975662442396313	0.5896339819032	1.56057142804215	9	52	EREG ELMO1 LRRK2 SOCS3 HBEGF CCNE1 CBL DOK1 HIF1A ARAP1 GPNMB
"Signaling by SCF-KIT"	0.0232558139534884	0.153715258082813	0.609182715223113	1.55230369724262	18	40	SH2B2 GAB2 MMP9 STAT5B CBL STAT1 TEC CHEK1 FES PTPN6 FYN SH2B3 LCK STAT3 GRB2 LYN GRAP2 STAT5A YES1 GRB7 SOCS6 PIK3CA
"Signaling by VEGF"	0.0438034188034188	0.240574412532637	0.488496543682577	1.37492125414469	40	98	NCF1 FLT1 PRKCB NOS3 NCF4 ELMO1 NCF2 NCKAP1L PGF MAPKAPK3 CYFIP2 CYBB SPHK1 FYN ITPR2 JUP WASF3 RICTOR PTK2B ROCK1 CAV1 CDH5 KDR CRK SH2D2A NCK1 PAK2 PRKACB MAPK13 MAPKAPK2 MAPK14 WASF2 PIK3CB NCKAP1 PIK3CA TRIB3 ABI1 NCK2
"Rho GTPase cycle"	0.00521920668058455	0.0523853707569783	0.518158313869012	1.4805014834061	4	131	TAGAP ARHGAP9 ARHGAP15 PREX1 RAC2 FGD3 ARHGAP25 ARHGAP4 GMIP ARHGAP11A RHOH ARAP3 TIAM1 ARHGAP30 ARHGAP26 GNA13 RHOG DEPDC7 ARHGEF40 ARHGAP19 ARHGAP10 ARAP1 MYO9B ARHGEF1 DEPDC1B A2M ARHGAP27 RHOB ARHGEF4 ARHGEF18 RACGAP1 FGD4 ARHGDIB ARHGEF2 STARD8 SOS2 KALRN ARAP2 RALBP1 PLEKHG2
"RHO GTPase Effectors"	0.00101010101010101	0.0261886354851179	0.554962169611436	1.63044878788018	0	235	NCF1 PRKCB WAS WIPF1 FMNL1 RAC2 NCF4 NCF2 KLC3 S100A8 S100A9 CENPA KIF14 NDEL1 BTK NDC80 SPC24 FLNA SPC25 SGO1 BUB1B NCKAP1L DIAPH3 SFN RHOG BUB1 BIRC5 SKA1 CYFIP2 CDC25C NUF2 ERCC6L CENPE KIF18A KNL1 CDC20 AR AURKB CYBB KIF2C MAD2L1 CDCA8 PRC1 CENPF CENPN AHCTF1 RHOB WASF3 SRF ACTR3 NOX1 DYNC1I1 TAOK1 SGO2 NDE1 NCOA2 PPP1R12A ROCK1 IQGAP1 ACTB CENPU DAAM1 PPP2CA GRB2 NUP98 CENPT ACTR2 NCK1 FMNL3 PAK2 RHOD SKA2 MAPK1 MYH9 CENPQ CENPH YWHAQ WASL KIF2A DIAPH1 YWHAG CENPL MAPK14 LIMK2 WASF2 CENPI CENPM ARPC2 CENPP PKN2 RTKN NCKAP1 MAPK3 PPP1CC RANBP2 ZWINT ARPC1B CLIP1 CDKN1B MAPRE1 ZWILCH ABI1
"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins."	0.0227272727272727	0.153715258082813	-0.43579856724903	-1.75903892949734	0	121	MT-ND6 MT-ATP8 MT-ND3 MT-ND5 SLC25A27 MT-ND4 MT-ND2 MT-ND1 MT-CYB MT-ATP6 UCP2 COX20 NDUFA13 MT-CO1 MT-CO2 NDUFAF2 MT-CO3 NDUFC2 NDUFS8 TMEM126B NDUFA11 COQ10A ACAD9 NDUFAF3 NDUFB9 NDUFAF5 UQCRQ NDUFV2 NDUFV1 ATP5PF SDHA TRAP1 ATP5MF NDUFB10 COX19 NDUFA1 UQCR10 NDUFA8 COX16 NDUFA4
"Neurotransmitter receptors and postsynaptic signal transmission"	0.0210304942166141	0.14784506273868	0.495720896893349	1.41041034195714	19	117	HTR3A NRGN PRKCB HTR3B GNG7 CHRNA9 GNG10 GNG2 PLCB2 PPM1F GRIP2 KCNJ12 ADCY7 GABRB3 CHRNE CHRNB4 CHRNA5 CAMK4 KCNJ15 GNAI2 GNAI3
"tRNA processing in the mitochondrion"	0.00374531835205993	0.044129620582967	-0.825321850027334	-2.25334380595082	0	17	MT-ND6 MT-ATP8 MT-ND3 MT-ND5 MT-ND4 MT-ND2 MT-ND1 MT-CYB MT-ND4L MT-ATP6 MT-CO1 MT-CO2 MT-CO3
