pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
"Detoxification of Reactive Oxygen Species"	0.00429799426934097	0.0465902578796562	0.672634431194924	1.71368261124083	2	34	NCF1 NCF4 NCF2 SOD2 CYBB ERO1A NOX5
"Cellular Senescence"	0.00111607142857143	0.0204066265060241	0.549771752166661	1.70693564246574	0	125	CXCL8 FOS IL1A LMNB1 KDM6B CDKN2D E2F2 CEBPB E2F3 CCNA2 UBE2C CDKN2B PHC2 CBX2 AGO4 MAP4K4 UBE2D1 MAPKAPK2 STAT3 HMGA1 MAP2K3 MAP2K4 RPS6KA1 CDKN2A CDKN1B ERF UBN1 CDK2 MAPK14 E2F1 EZH2 RELA ETS2 ETS1 MAPK3 CDKN1A FZR1 SP1 MAPK1 TINF2 MAP2K6
"Intraflagellar transport"	0.00347222222222222	0.0427714646464646	-0.651126590891706	-2.12928263854375	0	37	DYNC2H1 DYNLRB2 IFT172 WDR19 KIF17 IFT140 TTC21B TCTEX1D1 DYNLL2 WDR35 KIF3A TTC26 IFT57 IFT27 IFT81 DYNC2LI1 TRAF3IP1 TTC30A KIFAP3 IFT46 IFT80 CLUAP1 HSPB11 IFT22 KIF3B IFT43 IFT74 TTC30B IFT20 IFT88 IFT122
"Anchoring of the basal body to the plasma membrane"	0.00662251655629139	0.0664704439538877	-0.388292626042469	-1.45961422259903	0	94	OFD1 NPHP1 TMEM67 CEP41 TCTN1 CEP290 CC2D2A CCP110 RPGRIP1L MKS1 FBF1 TTBK2 CNTRL IQCB1 KIF24 CEP78 CENPJ TCTN3 B9D2 CEP162 NEK2 AHI1 NPHP4 PCM1 CDK5RAP2 ODF2 ALMS1 CEP83 CEP250 B9D1 TUBB4B PCNT CEP192 CEP76 HAUS1 CEP70 CEP164 CKAP5 CEP131 AKAP9 CEP97 NINL HAUS3
"Growth hormone receptor signaling"	0.0149925037481259	0.116084814735489	0.701366383550598	1.64687149633171	9	20	SOCS3 SOCS2 STAT5B SOCS1 PTPN6 LYN ADAM17 STAT5A STAT3 JAK2 CISH IRS1 MAPK3 MAPK1 IRS2 PTPN1
"TNFR2 non-canonical NF-kB pathway"	0.012987012987013	0.109983766233766	0.524318390343671	1.57083471047293	10	88	TNFRSF1B TNFSF14 TNFRSF9 LTB TNFSF13B TNFSF8 TNF NFKB2 RELB TNFRSF18 TNFRSF1A TNFRSF12A CD27 MAP3K14 LTBR TNFSF13 TNFRSF14 BIRC3 TNFRSF13C TRAF2 PSME3 PSMC6 TNFSF12 PSMA6 PSMB9 PSMD9 LTA CHUK PSMC4 PSMD4 PSMA7 UBC PSMC3 PSMD7 UBE2M PSME4
"Interferon Signaling"	0.00109409190371991	0.0204066265060241	0.622518256418338	1.99179465057379	0	175	SOCS3 FCGR1B IFITM2 EGR1 IFI30 ICAM1 GBP5 HLA-DQA2 MX2 FCGR1A PTAFR IRF8 GBP2 OASL IFIT2 IRF4 ISG20 SOCS1 IFITM1 PTPN6 TRIM31 TRIM25 FLNA GBP1 IFIT3 IRF7 RSAD2 OAS3 IFNGR2 HLA-DPB1 ISG15 IRF1 OAS1 IFIT1 CD44 IFI6 TRIM17 HLA-E GBP4 IFNGR1 IFITM3 HLA-DQA1 JAK2 DDX58 PIAS1 TYK2 EIF4A3 HERC5 JAK1 HLA-DQB1 XAF1 HLA-DPA1 STAT2 HLA-DRA CAMK2G KPNA2 CIITA OAS2 HLA-DRB5 UBE2L6 TRIM62 TRIM22 TRIM21 KPNB1 HLA-F MAPK3 KPNA7 TRIM46 IRF5 MX1 NUP50 TRIM38 IRF2 IRF9 EIF4E3 PTPN1 NUP98 HLA-DRB1 NUP153 IFNAR1 IFI35 PML TRIM5 PTPN2 KPNA1 B2M ADAR EIF4E2 EIF4G1 EIF4G2
"Signaling by Interleukins"	0.00101419878296146	0.0204066265060241	0.67488529388261	2.2557853206733	0	386	OSM CSF3R IL18RAP CXCL8 FOS FPR1 ITGAX ITGAM IL1B IL1R2 HCK SOCS3 TNFRSF1B F13A1 LCP1 CSF2RB PTGS2 JAK3 IL1A CCR1 ITGB2 ICAM1 PIK3CD ALOX5 IL6R JUNB LMNB1 IL2RG IL16 ZEB1 SOD2 S100B CCL4 IL2RA NOD2 SOCS2 PTPN7 CCL3 TGFB1 TNF IL12RB1 IL10RA IL7R PTAFR IL10 MSN IL23A IL1RAP IL17RA STAT5B AGER S100A12 CXCL1 GAB2 CD86 CSF1R HGF NFKBIA IL1RN SERPINB2 CBL IRF4 CXCL10 CEBPD CNN2 NFKB2 SOCS1 INPP5D S1PR1 MCL1 VIM HAVCR2 BIRC5 CD80 PTPN6 CCR2 OSMR MAP3K3 CXCL2 FASLG ANXA1 MEF2C LYN PTPN12 VEGFA IL4R IL18BP IL24 BATF HIF1A SYK CCL5 CD4 TNFRSF1A VAV1 STXBP2 IL18R1 BCL6 PELI1 MYD88 IL21R STX3 LCK MAP3K8 IL32 CCR5 FLT3 RAPGEF1 CCL20 GATA3 IL1RL2 POMC IRAK2 SDC1 CSF1 STAT4 GRB2 CFL1 IL12RB2 MAPKAPK2 TIMP1 IL13RA1 IRAK3 DUSP7 STAT5A STX4 PELI2 STAT3 SAA1 MAP2K3 STAT6 PAK2 TALDO1 RIPK2 BLNK FSCN1 JAK2 MAP2K4 RPS6KA1 CASP1 PTK2B TYK2
"Diseases associated with the TLR signaling cascade"	0.00150602409638554	0.0204066265060241	0.780036238551768	1.86361648093387	0	24	TLR4 TLR6 TLR2 CD14 BTK TLR1 LY96 NFKBIA NFKB2 TLR10 MYD88 TICAM1
"Oncogenic MAPK signaling"	0.0111248454882571	0.100494437577256	0.557759020473571	1.60726312863747	8	70	APBB1IP ARRB2 RASAL3 SPRED3 TLN1 RASAL1 QKI MAP3K11 VWF RASA2 KSR1 JAK2 SRC CSK KDM7A IQGAP1 LMNA CAMK2G RAP1A ARRB1 RAF1 MAPK3 AGTRAP MAPK1 MPRIP BCL2L11 MARK3 FAM131B RASAL2 MAP2K2 MAP2K1 BRAF TENT4A
"ROS, RNS production in phagocytes"	0.00145137880986938	0.0204066265060241	0.714370280776454	1.79048081633754	0	31	NCF1 SLC11A1 NCF4 RAC2 NCF2 NOS3 ATP6V0D2 HVCN1 CYBB ATP6V1B2 TCIRG1
"DAP12 interactions"	0.00143266475644699	0.0204066265060241	0.816948543970944	2.08135422326576	0	34	TREM1 SIRPB1 CD300LB LCP2 SIGLEC14 TYROBP PLCG2 BTK KLRD1 CLEC5A TREM2 GRAP2 SIGLEC15 SYK LCK GRB2 HLA-E
"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways"	0.00395778364116095	0.0446899736147757	0.666584644245394	1.82094763275955	2	50	MEFV NLRP3 PSTPIP1 NLRC4 NOD2 NLRP1 AIM2 NFKB2 TNFAIP3 CASP4 CASP8 IRAK2 RIPK2 CASP1 CASP2 IKBKG MAPK14 RELA BIRC3 ITCH PYCARD
"Cytosolic sensors of pathogen-associated DNA "	0.0228426395939086	0.148160297414029	0.523973510971658	1.4757302092246	17	59	ZBP1 NFKBIA NFKB2 IRF7 MYD88 CGAS TICAM1 CREBBP STAT6 LRRFIP1 RIPK3 EP300 IKBKG NFKBIB TBK1 RELA TRIM21 RIPK1 NKIRAS2
"DDX58/IFIH1-mediated induction of interferon-alpha/beta"	0.00375	0.0441847826086956	0.61356809381931	1.75326895800406	2	64	S100B AGER S100A12 NFKBIA NFKB2 TRIM25 IRF7 TNFAIP3 ISG15 CASP8 UBE2D1 CREBBP SAA1 DDX58 HERC5 EP300 NLRX1 IKBKG TANK NFKBIB UBE2L6 TBK1 RELA OTUD5 UBE2D3 MAP3K1 ITCH TRAF2 RIPK1 NKIRAS2
"Complement cascade"	0.0214899713467049	0.148160297414029	0.619845851830711	1.57919221596348	14	34	C5AR1 CR1 C3AR1 C5AR2 C1QC C1QB SERPING1 CFB C1QA C4A CD46 CD55 GZMM
"C-type lectin receptors (CLRs)"	0.00112485939257593	0.0204066265060241	0.533536005007813	1.65782703753897	0	131	CLEC4E ICAM3 IL1B CLEC4A FCER1G CLEC7A PLCG2 CLEC10A NFKBIA CD209 NFKB2 RELB MUCL1 LYN ITPR2 MUC5B SYK CASP8 BCL10 UBE2D1 CREBBP PAK2 SRC MUC3A MAP3K14 EP300 IKBKG PPP3R1 MALT1 PPP3CA RAF1 RELA RPS6KA5
"Toll-like Receptor Cascades"	0.00111482720178372	0.0204066265060241	0.664783809469137	2.0866905454298	0	143	TLR8 FOS ITGAM TLR4 ITGB2 TLR6 TLR2 CD14 S100B NOD2 PLCG2 BTK AGER TLR1 S100A12 S100A9 LY96 NFKBIA CD180 NFKB2 SOCS1 IRF7 TLR10 S100A8 MEF2C TLR7 LY86 CTSS LGMN PELI1 MYD88 MAP3K8 CASP8 CNPY3 CTSL IRAK2 TICAM1 UBE2D1 MAPKAPK2 IRAK3 DUSP7 PELI2 SAA1 MAP2K3 RIPK2 MAP2K4 RPS6KA1 RIPK3 IKBKG MAPK14 TNIP2 TANK CREB1 CTSB NFKBIB PELI3 TBK1 CTSV RELA UBE2D3 BIRC3 RPS6KA5 MAP3K1 MAPK3 IRAK4
"Fcgamma receptor (FCGR) dependent phagocytosis"	0.00119047619047619	0.0204066265060241	0.67137231321705	1.99592610590687	0	84	FCGR2A FGR HCK WAS WIPF1 FCGR3A ELMO1 PLCG2 FCGR1A NCKAP1L BTK MYO5A ACTB CD247 MYO9B LYN CD3G ITPR2 SYK VAV1 ARPC5 MYH9 GRB2 ACTR3 CFL1 ARPC1B ARPC2 ACTG1 SRC ARPC4 ARPC3
"Fc epsilon receptor (FCERI) signaling"	0.00111358574610245	0.0204066265060241	0.575391349176782	1.78955915944891	0	128	RASGRP4 FOS RASGRP2 LAT2 LCP2 FCER1G PLCG2 BTK GAB2 NFKBIA ITK LYN GRAP2 ITPR2 SYK VAV1 BCL10 GRB2 PRKCQ UBE2D1 PAK2 MAP2K4 IKBKG PPP3R1 MALT1 PPP3CA RASGRP1 RELA MAP3K1 MAPK3 SHC1 RAC1 MAPK1 TEC
"Neutrophil degranulation"	0.00101010101010101	0.0204066265060241	0.703667598923362	2.35618343228174	0	422	SLC2A3 MMP25 MNDA ADGRG3 SLC11A1 ADGRE3 CXCR1 MME SIRPB1 C5AR1 NFAM1 CXCR2 LILRB3 FCGR3B FPR1 CR1 FPR2 CLEC12A ARHGAP9 FCGR2A ITGAX FGR ITGAM CEACAM3 LILRB2 GMFG P2RX1 CD93 TNFRSF1B PLAUR DOK3 PTPRC PECAM1 SIGLEC14 HSPA6 TYROBP CFP PADI2 CD300A CD53 SIGLEC9 ADAM8 OLR1 UNC13D C3AR1 ITGB2 SERPINA1 FCER1G SELL CHI3L1 DOCK2 OSCAR GPR84 ALOX5 COTL1 GCA ITGAL BIN2 TLR2 FGL2 HP CD14 MGAM TBC1D10C CRISPLD2 GLIPR1 SIRPA QPCT STK10 CD177 CPPED1 PTAFR CEACAM1 NCKAP1L RHOG LAIR1 S100A12 CXCL1 S100A9 BST1 KCNAB2 SERPINB1 IGF2R LPCAT1 TRPM2 PLEKHO2 FTH1 LRG1 IMPDH1 HVCN1 CD33 CNN2 CLEC5A PNP PTPN6 CYBB TIMP2 SLC15A4 PKP1 NBEAL2 VNN1 SERPINB10 PLAU S100A8 RAB31 RNASET2 TCIRG1 RAB24 PTPRJ HPSE CSTB CTSS SDCBP PGM2 TCN1 APAF1 LTF TMBIM1 ARPC5 ATP11A STOM
"Integrin alphaIIb beta3 signaling"	0.0315315315315315	0.178101997896951	0.648231691665553	1.53669447921505	20	22	RASGRP2 APBB1IP TLN1 SYK VWF GRB2 SRC CSK RAP1A RASGRP1 SHC1 RAPGEF3 AKT1 PTPN1
"Formation of the cornified envelope"	0.017921146953405	0.127806074325599	-0.46339142066243	-1.54459344277379	4	40	KLK14 RPTN KLK12 SPINK5 FLG TGM5 KLK13 SPRR2E LIPM
"MAPK1/MAPK3 signaling"	0.0139935414424112	0.113287548521947	0.432874807938668	1.39805188956941	12	208	RASGRP4 APBB1IP CSF2RB JAK3 IL6R DUSP1 IL2RG IL2RA HBEGF ARRB2 RASAL3 SPRED3 AREG HGF DUSP2 TLN1 GFRA2 RASAL1 DUSP5 KL DUSP10 MAP3K11 FLT3 VWF RASA2 PEA15 GRB2 KSR1 ANGPT1 DUSP7 GRIN2D EPGN TGFA JAK2 SRC CSK TYK2 RAPGEF2 JAK1 IQGAP1 CAMK2G SPTBN2 RAP1A RASGRP3 EREG ARRB1 IRS1 RAF1 RASGRP1 MAPK3 SHC1 PDGFB MAPK1 ERBB3 CDK1 DUSP6 IRS2 MARK3 DLG1 PSME3 RASAL2 PSMC6 PSMA6 MAP2K2 PPP2R1B MAP2K1
"Clathrin-mediated endocytosis"	0.0279955207166853	0.16769801980198	0.449537792143338	1.39685906193963	24	129	FCHO1 IL7R HBEGF ARRB2 IGF2R AREG SYT11 CBL HIP1 CD3G CD4 SYT2 ITSN2 PICALM ARPC5 PACSIN1 FNBP1 DAB2 GRB2 ACTR3 GRK2 EPS15L1 EPGN TRIP10 TGFA SYNJ1 ARPC2 CLTB FCHO2 ARPC4 SH3KBP1 ARPC3 PACSIN2 RAB5C AGFG1 EREG ARRB1 TOR1B SNX18 ACTR2 CD3D VAMP8 BIN1 HGS NECAP2 ARF6 AP2S1 DNM2 PACSIN3 AP2A1 PIP5K1C SH3GL1 AP2M1 AAK1 ARPC1A TOR1A EGF EPN2 UBC CLTCL1 SYNJ2 STAM EPS15 RAB5B CTTN STON1
"Glycosaminoglycan metabolism"	0.0221445221445221	0.148160297414029	0.481255015647469	1.46305570410374	18	101	CHST11 ST3GAL2 CHST13 HAS3 CHST15 CEMIP CHSY1 HS3ST3A1 HS3ST2 XYLT1 CSGALNACT2 HS3ST3B1 HS6ST2 CSGALNACT1 HPSE HS3ST4 ST3GAL1 VCAN CHST2 DSE CHST7 SDC1 ST3GAL4 CD44 NDST1
"Biosynthesis of specialized proresolving mediators (SPMs)"	0.0315457413249211	0.178101997896951	0.710653092161829	1.58406507967934	19	15	ALOX5AP PTGS2 ALOX5 CYP2E1
"Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)"	0.0367393800229621	0.203191265024954	0.455192793027023	1.39981874790295	31	109	G0S2 GLIPR1 ACSL1 ANGPTL4 ABCA1 AHRR TBL1X HELZ2 CDK19 ARNTL CREBBP PLIN2 TIAM2 PPARG AGT EP300 NFYA ACOX1 SREBF1 MED13 NCOA1 MED13L MED15 FHL2 MED25 SP1 NCOA6 NCOA3 NR1H2 NFYC MED16 SIN3B MED22 RXRA MED30 NR1D1 CLOCK NCOA2 GPS2 MED10 ESRRA NPAS2 AHR FADS1 MED27 GRHL1 MED8 MED12 MTF1
"Metabolism of water-soluble vitamins and cofactors"	0.0229621125143513	0.148160297414029	0.460217952062789	1.41679622751219	19	112	SLC2A3 VNN2 SLC19A1 PTGS2 NAMPT FOLR2 PPCDC SLC52A3 BST1 ACP5 ALDH1L2 VNN1 TCN1 NADK NAPRT PARP14 PARP9 PARP8 TPK1 MTHFD2 MTHFS GSTO2
"GPVI-mediated activation cascade"	0.00142045454545455	0.0204066265060241	0.770406833861803	1.93068449585693	0	30	LCP2 PIK3R5 RAC2 FCER1G PLCG2 PIK3CG RHOG PTPN6 PIK3R6 LYN SYK VAV1 LCK
"Response to elevated platelet cytosolic Ca2+"	0.00233644859813084	0.0301513128615932	0.542398628334206	1.65274892540081	1	103	SRGN PLEK PRKCB PECAM1 F13A1 FERMT3 SERPINA1 TGFB1 HGF CD109 ACTN1 THBS1 TLN1 FLNA SERPING1 VEGFA STXBP2 LHFPL2 TMSB4X ECM1 F5 VWF CAP1 PLG CFL1 TIMP1 STX4 A2M PFN1 TAGLN2 TUBA4A
"Platelet sensitization by LDL"	0.00465116279069768	0.048479427549195	0.765861377070256	1.72784454741957	2	16	FGR PECAM1 PTPN6
"Post-translational modification: synthesis of GPI-anchored proteins"	0.0284653465346535	0.16769801980198	0.513614930941238	1.47261050290249	22	65	NTNG2 FCGR3B PLAUR VNN2 FOLR2 RAET1L BST1 CD109 LY6D ULBP2 LYPD3 CD52 VNN1 VNN3 LY6K RAET1G CPM ALPG RTN4RL2
"RIPK1-mediated regulated necrosis"	0.0155038759689922	0.116709732988803	0.728999865352735	1.64468202749409	9	16	MLKL FASLG FAS CASP8 CFLAR RIPK3 TNFSF10 BIRC3 TNFRSF10A TRAF2 RIPK1 TNFRSF10B TRADD
"GPCR ligand binding"	0.00107642626480086	0.0204066265060241	0.59262418744335	1.91357880574132	0	205	PROK2 ADGRE3 CXCR1 C5AR1 CXCL8 CXCR2 FPR1 FPR2 S1PR4 GPR65 FFAR2 P2RY13 HCAR3 HRH2 ADGRE2 CXCR4 CCR1 C3AR1 GNG2 P2RY10 ADM C5AR2 CXCL6 CYSLTR2 GNG7 HCAR2 CMKLR1 OPRL1 GPR132 ADGRE1 P2RY14 LPAR2 HRH1 NMUR1 P2RY6 PTAFR CXCL11 GPR183 CXCL1 GHRL GNG10 CXCL12 EDN1 SUCNR1 GPBAR1 CXCL10 PLPPR2 FPR3 S1PR1 CCR2 FZD2 CXCR3 CXCL3 NMU CXCL2 ADORA3 GPR68 ANXA1 GPR18 WNT10B CXCL9 CCL5 GNGT2 CXCR6 S1PR3 WNT11 CCR5 CCL20 OXER1 POMC CCRL2 INSL3
"Signaling by SCF-KIT"	0.00829875518672199	0.0803200948429164	0.656171439539134	1.72375858616878	5	40	SH2B2 STAT5B GAB2 CBL SOCS1 PTPN6 FES LYN GRAP2 SH2B3 VAV1 LCK GRB7 GRB2 STAT5A STAT3 JAK2 SRC
"Signaling by VEGF"	0.00117647058823529	0.0204066265060241	0.567383251659916	1.71494605204194	0	98	NCF1 PRKCB NCF4 NCF2 NOS3 ELMO1 NCKAP1L CYBB PGF VEGFA CDH5 FLT1 CAV1 ITPR2 RICTOR VAV1 SPHK1 MAPKAPK2 PXN PAK2 SRC PTK2B HSPB1 MAPK14 CYBA WASF2 JUP RAC1 ABI1 PRKACA ROCK1 CTNNA1 AKT1 NRP1 NCK1 NRP2 PRKCA SH2D2A CDC42 CRK MAPKAPK3 PIK3CA
"Rho GTPase cycle"	0.00112485939257593	0.0204066265060241	0.580669003473738	1.80428080726338	0	131	ARHGAP9 TAGAP ARHGAP25 PREX1 RAC2 ARHGAP15 FGD3 ARHGAP4 GMIP ARHGAP30 STARD8 PLEKHG2 RHOH RHOG ARAP3 ARHGAP40 ARHGEF1 CHN1 ARHGAP26 ARHGEF2 GNA13 MYO9B SYDE1 ARHGDIB TIAM1 ARAP1 DEPDC1B VAV1 ARHGEF40 ARHGAP27 ARHGEF35 A2M TRIP10 TIAM2 ARHGAP11A ARHGDIA ARHGEF5 RACGAP1 ECT2 SOS2 ARHGAP23 ARHGAP6 RALBP1 ARHGAP19 KALRN TRIO FGD2 SRGAP1 RHOD
"RHO GTPase Effectors"	0.00106157112526539	0.0204066265060241	0.559701994244836	1.82003591733737	0	235	NCF1 PRKCB NCF4 WAS FMNL1 WIPF1 RAC2 NCF2 NCKAP1L BTK RHOG SFN S100A9 BIRC5 CYBB ACTB CENPA FLNA KLC3 NDE1 SPC24 S100A8 MYH11 SPC25 SRF AURKB DIAPH3 SGO1 IQGAP3 SKA1 ARPC5 MYH9 FMNL3 KIF2C GRB2 PPP1R12A ACTR3 CFL1 PRC1 KIF14 BUB1B CDC20 ARPC1B CENPE NDC80 ARPC2 PFN1 ACTG1 ZWINT PAK2 CDCA8 LIMK2 DIAPH1 SRC NDEL1 ARPC4 NUF2 CDKN1B ARPC3 KNL1 IQGAP1 PPP1R12B MAPK14 CYBA AHCTF1 CENPU BUB1 YWHAZ PKN3 CLIP1 CENPI PLK1 MRTFA ACTR2 RHOD WASF2 CIT MAPK3 ERCC6L CENPF RAC1 PKN2 MAPK1 ABI1 ROCK1 MYL6 PPP1CB INCENP CTNNA1 NUP98 DYNC1LI1 NCK1 RANGAP1 MAPRE1 CENPO WIPF2 PRKCA CDH1 PPP2R1B SPDL1 CENPN CDC42 ITGB1
