pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
"Collagen biosynthesis and modifying enzymes"	0.00143472022955524	0.0236681222707424	-0.56884029370812	-1.91408687914791	0	51	COL1A2 COL14A1 COL12A1 COL6A3 COL3A1 COL4A1 COL6A2 COL4A2 COL17A1 COL6A6 COL1A1 COL5A2 COL28A1 TLL1 COL8A2 COL5A1 COLGALT2
"TNFR2 non-canonical NF-kB pathway"	0.00373134328358209	0.0236681222707424	0.490290408286092	2.08993667276209	0	88	TNFRSF18 PSMB9 RPS27A PSMB8 CD27 SEM1 CD40 TNFRSF13C PSMB4 TNFRSF25 PSME2 PSMB10 PSMA7 TNFRSF14 PSMC3 PSME1 TRAF2 PSMB6 PSMD4 EDARADD PSMA5 UBA52 PSMC5 PSMB1 PSMD13 PSMA2 PSMD9 PSMA3 LTB PSMB5 TNFRSF9 PSMA4 MAP3K14
"Interferon Signaling"	0.00568181818181818	0.0264441842310695	0.428127981118893	2.00627750395522	0	175	HLA-DQA2 HLA-DRB5 IFI27 ISG15 HLA-DRB1 SOCS1 IFI6 HLA-G IFIT2 BST2 GBP4 IFI35 HLA-F RPS27A IFIT3 PSMB8 GBP1 HLA-DRA CIITA OASL HLA-DPB1 RSAD2 HLA-DQB2 TRIM31 MT2A IFIT1 IFITM1 USP18 TRIM45 STAT1 IRF1 HLA-B HLA-A HLA-E UBE2L6 IRF8 HLA-DQB1 HLA-DPA1 IRF3 XAF1 HLA-DQA1 MX1 UBA52 HLA-C UBA7
"Signaling by Interleukins"	0.0032967032967033	0.0236681222707424	-0.329095149498106	-1.42924880796159	2	386	FN1 MMP9 COL1A2 IL1R2 IL36G S100A12 MMP2 CSF2RB CXCL8 FPR1 PTGS2 CSF3R S1PR1 ITGAM IL1B IL1A CXCL2 SERPINB2 ALOX5 ITGAX JUNB DUSP4 CCR1 IL22RA1 GATA3 IL1RN IL1R1 GAB2 OSM LCP1 CRLF1 GSTA2 IL18RAP IL11 CCL22 NOD2 FOXO1 ZEB1 LCN2 HIF1A DUSP6 ITGB1 PELI1 ICAM1 HMOX1 CSF3 TSLP MEF2C F13A1 BCL2L1 VIM TNFRSF1B IL1RAP NFKBIA FOS TRAF6 TAB2 CXCL1 HCK PRKACA PTPN12 IL6R MAPK10 IL1RL2 CD86 RORA OSMR VAMP2 RPS6KA5 SOS1 TIMP1 SOS2 MEF2A HGF BLNK SOCS2 SOX2 RHOU CDKN1A TAB3 MAP3K8 IRAK3 TEC PIK3CA IL17RA IRS2 VEGFA JAK1 IL13RA1 YWHAZ BCL6 LYN DUSP3
"mRNA decay by 3' to 5' exoribonuclease"	0.0490654205607477	0.134310393656188	0.53934078672007	1.54933960588738	20	16	EXOSC5 EXOSC4 EXOSC7 EXOSC1 WDR61 EXOSC6 EXOSC8 EXOSC3 EXOSC2 SKIV2L
"Activation of Matrix Metalloproteinases"	0.00168067226890756	0.0236681222707424	-0.782060451648554	-2.16016942332347	0	21	MMP9 MMP7 MMP2 CTSV MMP25 MMP13 PLG TIMP2
"Collagen degradation"	0.00158478605388273	0.0236681222707424	-0.719230345715718	-2.15313197728277	0	29	MMP9 MMP7 MMP2 COL14A1 COL12A1 MMP13 MMP19 COL17A1
"Diseases associated with O-glycosylation of proteins"	0.0178041543026706	0.0618580232823556	-0.490063856713832	-1.58447783377474	11	42	ADAMTS1 THBS1 ADAMTS9 MUCL1 MUC21 MUC15 THSD4 CFP MUC13 ADAMTSL4 ADAMTS15 SPON1 THBS2 MUC5AC ADAMTSL3
"Diseases associated with the TLR signaling cascade"	0.0247524752475248	0.080818322796135	-0.548020740718793	-1.56806181069066	14	24	TLR4 TLR6 TLR1 NFKBIA TLR2 LY96 TICAM1 BTK CD14 MYD88 CD36 RELA TLR10 TLR5
"Hh mutants abrogate ligand secretion"	0.00325732899022801	0.0236681222707424	0.593393766191849	2.28449501653334	0	53	PSMB9 RPS27A PSMB8 SEM1 PSMB4 PSME2 PSMB10 PSMA7 PSMC3 PSME1 PSMB6 PSMD4 PSMA5 UBA52 PSMC5 PSMB1 PSMD13 PSMA2 PSMD9 PSMA3 PSMB5 PSMA4 PSMB3
"Oncogenic MAPK signaling"	0.00420757363253857	0.0236681222707424	-0.470242185371619	-1.65111207442929	2	70	FN1 SPRED3 APBB1IP ARRB2 AKAP9 RASAL2 BCL2L11 IQGAP1 TRIM24 KIAA1549 SPRED2 BRAF AP3B1 QKI RASAL1 BRAP ZC3HAV1 TRAK1 MAPK3 RASA2 VWF KSR1 ESRP1 KRAS RAP1B CALM1 MAPK1 ARRB1 MPRIP SYNGAP1
"ABC transporter disorders"	0.0033112582781457	0.0236681222707424	0.587787400323474	2.32841635572525	0	60	PSMB9 RPS27A PSMB8 SEM1 DERL3 PSMB4 KCNJ11 PSME2 PSMB10 PSMA7 PSMC3 PSME1 PSMB6 PSMD4 PSMA5 UBA52 PSMC5 PSMB1 PSMD13 PSMA2 PSMD9 PSMA3 PSMB5 PSMA4 PSMB3
"Recognition of DNA damage by PCNA-containing replication complex"	0.0136986301369863	0.0504177519196293	0.506900414348139	1.70272965882602	4	31	RPS27A POLE4 RBX1 POLD4 ZBTB32 POLD1 RPA3 UBA52 RFC4 PCNA RFC2 POLE DTL
"Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template"	0.00903614457831325	0.0349827882960413	0.525515250003747	1.85073133109095	2	38	ISG15 RPS27A POLE4 PCLAF POLD4 POLD1 UBE2L6 RPA3 UBA52 UBA7 MAD2L2 RFC4
"Homology Directed Repair"	0.0040650406504065	0.0236681222707424	0.427145193541804	1.84393666821844	0	99	CCNA1 RPS27A RMI2 POLE4 BABAM1 XRCC3 POLD4 POLD1 CCNA2 RAD51D RAD51 RPA3 UBA52 EME1 RAD51AP1 EME2 RAD52 CHEK1 RFC4 DNA2 BRIP1 MUS81 FEN1 PCNA TIMELESS PPP4C RAD9A SIRT6 RTEL1 RAD51C RFC2 POLE UBE2I ERCC1 BARD1 BLM
"Assembly of the pre-replicative complex"	0.00352112676056338	0.0236681222707424	0.579120784549107	2.31134103342583	0	66	PSMB9 RPS27A PSMB8 SEM1 CDT1 PSMB4 PSME2 PSMB10 PSMA7 PSMC3 PSME1 PSMB6 PSMD4 ORC6 PSMA5 UBA52 PSMC5 PSMB1 MCM5 PSMD13 PSMA2 MCM7 PSMD9 PSMA3 MCM2 PSMB5 PSMA4 PSMB3
"Molecules associated with elastic fibres"	0.0214521452145215	0.0726691419141914	-0.563846498928228	-1.61334434332052	12	24	TGFB2 BMP2 MFAP4 ITGB6 ITGB1 FBLN2 ITGB8 ITGAV FBLN1 EFEMP1 TGFB3
"Influenza Infection"	0.00476190476190476	0.0243486073674753	0.574338272258131	2.64348708638067	0	149	RPS21 RPS12 RPL39 ISG15 RPS19 RPS18 RPL37A RPS27A RPL22L1 RPS28 RPL34 RPL31 RPS9 RPL37 RPL39L RPL10A RPL7A RPS16 RPS5 RPS29 RPS7 RPS15 RPL13 RPS3 RPS17 RPL18 RPL13A RPL9 RPS8 RPSA RPL3 RPL7 RPL10 RPL26 RPS2 FAU RPL19 RPS23 RPL26L1 RPS11 RPL6 RPL21 RPL29 RPL15 POLR2H RPLP2 RPS13 RPL35A RPS20 RPL36 UBA52 RPL27 RPL18A RPL32 RPL22 NUP85 RPL24 RPS14 RPLP0 NUP37 NUP210 RPL8 RPL38 RPL30 RPS27 POLR2G PABPN1 RPS4X POLR2E RPL35 RPLP1 RPS25 RAN RPL12 HSPA1A RPL23 RPS24 NUP93 RPL28
"HIV Infection"	0.00613496932515337	0.0268157530180091	0.30220591381789	1.48706751533886	0	224	CD247 PSMB9 CD8B LCK VPS37D RPS27A PSMB8 SEM1 CCR5 MVB12A VPS28 PSMB4 RBX1 PSME2 PSMB10 PSMA7 CHMP6 BANF1 RANGAP1 PSMC3 PSME1 PSMB6 NELFB PSMD4 HLA-A POLR2H PSMA5 UBA52 PSMC5 PSMB1 PSMD13 TAF13 PSMA2 GTF2H4 PSMD9 NUP85 PSMA3 CD28 NUP37 AP2S1 NUP210 LIG1 PSMB5 PSMA4 POLR2G B2M AP1M1 POLR2E PSMB3 FEN1 ERCC2 SLC25A4 TAF11 ATP6V1H TAF6 RAN VPS4A PSMD14 APOBEC3G NUP93 SLC25A5 MVB12B AP2M1 AP1M2
"ROS, RNS production in phagocytes"	0.0156985871271586	0.0567242281527996	-0.530418353781806	-1.62277008749277	9	31	ATP6V0C NOS3 SLC11A1 NCF1 NCF2 ATP6V0D2 NCF4 ATP6V1C2 ATP6V0A4 ATP6V0A1
"Antimicrobial peptides"	0.00313479623824451	0.0236681222707424	-0.620843423750331	-1.9068495122585	1	32	RNASE7 S100A7 PRSS3 PGLYRP3 SLC11A1 PI3 BPIFB2 EPPIN BPIFB1 LCN2 CLU DEFB1 DEFB4A TLR1 TLR2 S100A8
"Toll-like Receptor Cascades"	0.0137672090112641	0.0504177519196293	-0.378036257373592	-1.48269218559225	10	143	S100A12 TLR8 CTSV ITGAM TLR4 TLR6 DUSP4 NOD2 DUSP6 PELI1 TLR1 MEF2C NFKBIA FOS TRAF6 TAB2 TLR2 MAPK10 S100A8 LY96 RPS6KA5 TICAM1 MEF2A TAB3 MAP3K8 IRAK3 PLCG2 DUSP3 CTSL ITGB2 EEA1 ATF1 MAPK3 BTK UBE2V1 UBE2D3 PTPN11 TANK HSP90B1 MAP3K1 IRAK2 TBK1 MAP2K7 CD14 MYD88 PIK3R4 DUSP7 MAPK1 CD36 RIPK1 CASP8 CTSS ELK1 CD180 RELA CREB1 DNM3 TLR10 BTRC PELI2 BIRC2 TLR5
"Fc epsilon receptor (FCERI) signaling"	0.0131578947368421	0.0495248538011696	0.313924533478185	1.42473251421423	2	128	IGKC PSMB9 RPS27A ITK GRAP2 PSMB8 SEM1 CARD11 PRKCQ LAT PSMB4 PSME2 PSMB10 PSMA7 PSMC3 PSME1 HRAS PSMB6 PSMD4 VAV2 PSMA5 UBA52 PSMC5 IKBKG PSMB1 PSMD13 PSMA2 TAB1 PSMD9 PSMA3
"Neutrophil degranulation"	0.00108932461873638	0.0236681222707424	-0.448883743629546	-1.96001680464584	0	422	S100A7 MMP9 MME ARG1 MNDA ADGRE3 S100A12 AOC1 FPR2 CXCR2 HRNR SIRPB1 SLC2A3 FCGR2A CR1 SERPINA1 FPR1 PRSS3 ADGRG3 FCGR3B CXCR1 ATP6V0C TXNDC5 SLC11A1 CHI3L1 PTPRB ITGAM CLEC5A FTH1 C5AR1 CEACAM6 MMP25 PECAM1 CEACAM3 P2RX1 ALOX5 QPCT SELL ITGAX DOK3 LILRB3 CD93 PTPRC SIGLEC9 CEACAM1 LILRB2 CD55 GLIPR1 PLAUR FGL2 FGR TIMP2 OLR1 NFAM1 RAB44 CLEC12A CSNK2B LCN2 VNN1 BIN2 CD44 SIRPA IGF2R HSPA6 CFP CD53 TCN1 FCER1G TNFRSF1B PLAU IQGAP1 GM2A CXCL1 TLR2 PTPRJ CTSA TMBIM1 CD58 RAB31 DDX3X S100A8 SIGLEC14 ARL8A GPR84 ITGAV ATP6V0A1 ADAM8 DSP ERP44 RAB5C CMTM6 CRISPLD2 SERPINB3 CDK13 LTA4H ANO6 LRG1 MGAM ITGB2 ATP11B IQGAP2 NCSTN RAB6A JUP CD59 CPPED1 DOCK2 RHOA SLPI HEXB LAMP1 AMPD3 ASAH1 PSEN1 ARSB CAP1 PADI2 METTL7A RAB5B CD300A HSPA8 GLA HSP90AA1 ROCK1 CTSD CD14 ATP11A PNP ENPP4 SDCBP STOM STK10 RAB7A SLC44A2 SNAP29 SERPINB10 RAP1B CSTB C3AR1 KPNB1 CAB39 KCMF1 FAF2 CRACR2A MAPK1 CD36 LAMP2 CREG1 RAP2B CAT C3 XRCC5 LYZ ADAM10
"Integrin alphaIIb beta3 signaling"	0.0235690235690236	0.0788543874963628	-0.578045449909303	-1.61929659385651	13	22	FN1 RAPGEF4 APBB1IP SOS1 SHC1 VWF RASGRP1 RAP1B
"Formation of the cornified envelope"	0.00147492625368732	0.0236681222707424	-0.845926661021711	-2.72796846687102	0	40	KLK14 RPTN SPRR2E SPRR2D KLK13 SPRR1B FLG KLK12 SPRR2A IVL SPRR1A SPINK5 SPRR2F TGM5 SPRR3 DSC2 PI3 TGM1 DSG3
"MAPK6/MAPK4 signaling"	0.0291970802919708	0.0918410573582987	0.338939884561237	1.42976490925891	7	83	PSMB9 RPS27A CDK1 PSMB8 SEM1 PSMB4 PSME2 PSMB10 PSMA7 PSMC3 PSME1 PSMB6 PSMD4 PSMA5 UBA52 PSMC5 PSMB1 PSMD13 PSMA2 PSMD9 PSMA3 PSMB5 PSMA4
"Sulfur amino acid metabolism"	0.0294840294840295	0.0918410573582987	0.520665008898764	1.60266426060215	11	21	SLC25A10 TST MPST TSTD1 SUOX MAT1A ETHE1
"Metabolism of polyamines"	0.00714285714285714	0.0296466469751668	0.408331540699808	1.70328169249698	1	78	PSMB9 GAMT PSMB8 SEM1 PSMB4 PSME2 PSMB10 PSMA7 PSMC3 PSME1 NAGS PSMB6 PSMD4 OAZ1 CKMT1A PSMA5 SLC6A8 PSMC5 PSMB1 PSMD13 PSMA2 PAOX PSMD9 PSMA3 ASL PSMB5 PSMA4 ASS1 NMRAL1 PSMB3 CKB
"Selenoamino acid metabolism"	0.00396825396825397	0.0236681222707424	0.695281938417841	3.04696194264606	0	102	RPS21 RPS12 RPL39 RPS19 RPS18 RPL37A RPS27A RPL22L1 RPS28 RPL34 RPL31 RPS9 RPL37 RPL39L RPL10A RPL7A RPS16 RPS5 RPS29 RPS7 RPS15 RPL13 RPS3 RPS17 RPL18 RPL13A RPL9 RPS8 RPSA RPL3 RPL7 RPL10 RPL26 RPS2 FAU RPL19 RPS23 RPL26L1 RPS11 RPL6 RPL21 RPL29 RPL15 RPLP2 RPS13 RPL35A RPS20 RPL36 UBA52 RPL27 RPL18A RPL32 EEF1E1 RPL22 RPL24 RPS14 RPLP0 PAPSS2 RPL8 RPL38 RPL30 RPS27 MAT1A RPS4X RPL35 RPLP1 RPS25 RPL12 RPL23 RPS24 RPL28 SEPSECS EEFSEC RPL27A RPL17 SEPHS2 RPS3A RPL5 RPS6
"Biosynthesis of specialized proresolving mediators (SPMs)"	0.00683760683760684	0.0294125627458961	-0.689501694962931	-1.79136580100559	3	15	PTGS2 ALOX5 ALOX5AP CYP2E1 CYP3A4 ALOX12 HPGD CYP2C8 LTA4H
"Phospholipid metabolism"	0.0108173076923077	0.0412885969664139	-0.353274231343549	-1.44000134651926	8	189	PLA2G4D PLA2G2F DGAT2 PLA2G4E PIK3CG PHOSPHO1 GPAT3 PIK3C2G PLBD1 CSNK2B LPCAT2 PLB1 MGLL MBOAT7 PIK3R5 PNPLA3 RAB5A PIP5K1A SLC44A5 CDS1 GPCPD1 PLA2R1 OSBPL8 INPP4B PTEN PIK3CA MTMR7 SBF2 PLEKHA3 SYNJ2 CSNK2A1 CDS2 PIK3C2A PIP5K1B LCLAT1 MBOAT2 PIP4K2A LPCAT3 AGPAT1 MTM1 SLC44A4 CSNK2A2 PIK3R4 PLA2G4F SLC44A2 PCYT1B PNPLA2 MTMR12 MTMR6 PLEKHA5 PLD1 SYNJ1 PTPN13 CPNE3
"eNOS activation and regulation"	0.0376068376068376	0.1132383665717	-0.623685255107143	-1.62037083411441	21	15	NOS3 CAV1 CYGB NOSTRIN DDAH1 ZDHHC21 LYPLA1 WASL HSP90AA1 CALM1
"Nucleotide salvage"	0.0417690417690418	0.120419258717131	0.493639947623091	1.51947814456429	16	21	TK1 TYMP APRT ADA AMPD1 UCK1 DGUOK TK2 HPRT1 ADK UCKL1 ADAL PUDP DCK
"Interconversion of nucleotide di- and triphosphates"	0.0289473684210526	0.0918410573582987	0.477579020236086	1.5892844353589	10	28	NME3 DTYMK GUK1 TYMS DCTPP1 DUT AK4 RRM2 CTPS1
