pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
"mitotic cell division (M6)"	0.00123762376237624	0.00334114081014054	-0.773963879001624	-1.75327763461872	0	27	CDC20 SKA1 BUB1 CENPA BUB1B ERCC6L SPC25 CENPI MAD2L1 NDC80 CENPE BIRC5 CDCA8 KIF2C CENPK NUF2 CENPN ZWINT AURKB CENPH SPC24
"enriched in T cells (I) (M7.0)"	0.00111982082866741	0.00334114081014054	-0.857771514511393	-2.11659458887822	0	50	GZMB GNLY IL7R CD28 ICOS NKG7 PRF1 EOMES SIRPG GZMA IL32 GZMH GIMAP7 TIGIT SH2D1A CD27 CD247 CD2 GIMAP6 GPR171 SIT1 CD96 CD7 SAMD3 KLRB1 CD3E SLA2 ZAP70 CD3D LCK PRKCQ UBASH3A CD3G GZMM ITK CCL5 CD6 NLRC3
"T cell activation (I) (M7.1)"	0.00112612612612613	0.00334114081014054	-0.90209184027727	-2.20437065425455	0	47	MS4A1 IL7R CD28 ICOS IL21R SLAMF1 EOMES SIRPG SLAMF7 TIGIT CRTAM CD27 CD247 CAMK4 CD2 IL12RB1 IKZF1 CORO1A SIT1 CD5 CD7 RHOH CD3E SLA2 ZAP70 PTPN22 CD3D LCK PRKCQ TXK CD3G ITK CD8B CD8A CCL5 THEMIS NLRC3 CCR7
"enriched in NK cells (I) (M7.2)"	0.00115473441108545	0.00334114081014054	-0.845298992649835	-2.03560394726683	0	40	FCGR3B GZMB GNLY NKG7 PRF1 CST7 EOMES GZMA SLAMF7 GZMH GIMAP7 IL18RAP SH2D2A TBX21 FASLG CD247 IL2RB KLRD1 CD96 SAMD3 KLRB1 ZAP70 CTSW STAT4 PRKCQ GZMM ITK CCL5 NLRC3
"T cell activation (II) (M7.3)"	0.0012453300124533	0.00334114081014054	-0.921925309772763	-2.07998280464719	0	26	ICOS NKG7 SLAMF1 SIRPG GZMA SLAMF7 CCR5 TIGIT CRTAM SP140 CD247 PTPN7 IL12RB1 GPR171 CD3E SLA2 ZAP70 CXCR3 CD3D STAT4 LCK CD3G ITK CCL5 NLRC3
"enriched in monocytes (II) (M11.0)"	0.00100908173562059	0.00334114081014054	-0.819988031565195	-2.22221445321941	0	173	FPR2 LILRA5 FPR1 AQP9 TREM1 CLEC4E CSF3R MNDA LILRA2 LILRB3 FCGR2A NFE2 FGR TLR8 LILRA1 SLC11A1 SIRPB1 GLT1D1 LILRB2 NLRP12 LILRB1 NCF1 LILRA6 ITGAX P2RY13 FCGR1B HSPA6 ITGAM HCK LST1 LGALS2 CCR1 NLRP3 FCGR1A SIGLEC9 VNN2 SPI1 CD93 CD163 LAT2 TMEM176A FCER1G CD86 CYBB SIGLEC7 TLR4 EPB41L3 AIF1 RASSF4 CFP CLEC4A TFEC PILRA SLC15A3 TYROBP MS4A4A PLAUR SERPINA1 C5AR1 VNN3 CD33 IGSF6 TBXAS1 CD1D SECTM1 SLC31A2 PLA2G7 IRAK3 AOAH BTK IFI30 ADAP2 TLR2 ALOX5 PRAM1 TYMP RTN1 FGL2 MPEG1 S100A12 CPVL GCA CD14 SLC7A7 TNFAIP2 NCF2 PTAFR KCNE3 MS4A6A MS4A7 CSF1R LY86 LYN CPPED1
"blood coagulation (M11.1)"	0.00130548302872063	0.00334114081014054	-0.839500083817333	-1.83474195264689	0	21	TREM1 F5 P2RX1 ITGAX ITGAM FCER1G PECAM1 PLAUR DOK2 SERPINA1 GNB4 SLC7A7 SERPINB2 LYN
"TLR and inflammatory signaling (M16)"	0.0011441647597254	0.00334114081014054	-0.88346472365476	-2.13896932272019	0	41	FPR2 FPR1 AQP9 CSF3R LILRB3 NFE2 FGR TLR8 CXCR2 DYSF LILRB2 LILRB1 LILRA6 ITGAX P2RY13 FCGR1B HSPA6 SIGLEC9 TLR4 NCF4 PILRA TYROBP C5AR1 MGAM TLR7 IRAK3 TLR2 ALOX5 KCNJ2
"mismatch repair (I) (M22.0)"	0.0495049504950495	0.0889255592225889	-0.637041544481285	-1.44310441684018	39	27	BUB1 EXO1 MCM6 SMC1A CENPK RMI1 ZWINT RFC4 RFC3 TMPO POLD3 RPA3 CHEK1 SMC2 SSBP1 RFC2
"immune activation - generic cluster (M37.0)"	0.00100502512562814	0.00334114081014054	-0.720629009647652	-1.97122788223454	0	260	LTF FPR2 FCGR3B LILRA5 PROK2 AQP9 CMTM2 CR1 TREM1 G0S2 CRISP3 CSF2RB GPR84 SLC24A4 NFE2 F5 RASGRP4 MMP9 CXCR2 DYSF SIRPB1 CXCL1 CD22 P2RY13 LIN7A ITGAM IL1R2 FCGR3A NLRP3 SIGLEC9 CD19 VNN2 DOK3 LAT2 IL18RAP TMEM176A SH2D1A CHI3L1 TMEM176B NCF4 CAMK4 SLC8A1 CD2 CHI3L2 CLEC12A NLRC4 HLA-DOA HAL CD7 CREB5 C3AR1 GPBAR1 MS4A4A CD3E SLA2 HLA-DRA GRAP2 MGAM RNASE6 VNN1 PLA2G7 TSPAN2 OSCAR AZU1 CIITA TLR7 UBASH3A LCN2 CD3G BTK ADAP2 CD300C PRAM1 RGL4 EMILIN2 PCBP3 OLR1 CD72 LRRK2 CLEC5A PKMYT1 KCNE3 BRCA2 MS4A7 BLM CD177 LYZ RHOU LYN RNF150 IGFBP7 KCNJ15 MCTP1 BANK1 TM6SF1 FCGR2C ESCO2 LY96 GGTA1 CHAF1B MEF2C LRG1 SLC22A4 SLC40A1
"enriched in neutrophils (I) (M37.1)"	0.00112739571589628	0.00334114081014054	-0.891460033816556	-2.17833694314347	0	45	FPR2 FFAR2 FCGR3B CXCR1 FPR1 PROK2 CMTM2 TNFRSF10C TREM1 G0S2 MME CSF3R FCGR2A NFE2 GLT1D1 NLRP12 LIN7A FCGR3A VNN2 CHI3L1 NCF4 CREB5 C5AR1 VNN3 MGAM DGAT2 ALPL RGL4
"cell division (stimulated CD4+ T cells) (M46)"	0.0012453300124533	0.00334114081014054	-0.737937749091331	-1.66488305803032	0	26	CDC45 SHCBP1 GNB4 RRM2 UHRF1 DTL KIF20A CDT1 CDCA3 APOBEC3B CDK1 CDCA7 GINS1 ZWINT RAD51 KIF4A ACTN1
"enriched in B cells (I) (M47.0)"	0.00123762376237624	0.00334114081014054	-0.775416770496795	-1.75656890212244	0	27	IGHM CD79A MS4A1 SPIB CD22 CD19 BLK AFF3 CD72 STAP1 HLA-DOB BANK1
"enriched in B cells (II) (M47.1)"	0.00124223602484472	0.00334114081014054	-0.833300040620482	-1.87644319599296	0	25	IGHA1 IGHM CD79A MS4A1 CD19 FCGR2B SP140 CD180
"enriched in B cells (III) (M47.2)"	0.00130890052356021	0.00334114081014054	-0.875984150284287	-1.88518487417744	0	19	IGKC IGHA1 CD69 HLA-DQA1 FCGR2B HLA-DOA CD180 BTK ALOX5 HHEX
"transcription regulation in cell development (M49)"	0.0223266745005875	0.0433137485311398	-0.613983628484121	-1.45737836272843	18	37	LILRB1 LST1 TYROBP SOD2 CDC20 LYN VCAN ASPM CCNB1 BRCA1 CDK1 BASP1 TRIP13 KIF4A ACHE TYMS
"enriched in activated dendritic cells/monocytes (M64)"	0.00261096605744125	0.00603008827551908	-0.802692538491334	-1.66459416179515	1	15	IL1B G0S2 CXCL1 SLC15A3 SLC31A2 SOD2 TNFAIP2 DRAM1
"TBA (M66)"	0.00130208333333333	0.00334114081014054	-0.858624601151269	-1.80074138544192	0	16	IDO1 FCER1G CYBB SLC31A2 KMO BTK IFI30 ADAP2 CPVL SLC7A7
"enriched in antigen presentation (I) (M71)"	0.00130208333333333	0.00334114081014054	-0.872784725388934	-1.83043855659631	0	16	HLA-DQA1 HLA-DPA1 HLA-DRB1 PLAUR HLA-DPB1 HLA-DRA HLA-DQB1 RTN1 CD74 FAR2
"antiviral IFN signature (M75)"	0.00130378096479791	0.00334114081014054	-0.853234121081241	-1.85544204937836	0	20	CXCL10 IL1B RSAD2 IFIT1 HERC5 SERPING1 DDX60 DDX58 IFIH1 OAS3 CARD9 IRF7
"enriched in myeloid cells and monocytes (M81)"	0.00240096038415366	0.00582232893157263	-0.685441934769339	-1.600565127577	1	32	F5 LIN7A NLRP3 FCER1G CHI3L1 TLR4 CCR2 SLC8A1 TLR7 PRAM1 THBS1 CLEC5A HHEX CD14 CXCL12 CSF1R SELP PTGS1
"chemokines and inflammatory molecules in myeloid cells (M86.0)"	0.00130548302872063	0.00334114081014054	-0.885851910969713	-1.87830783905831	0	17	IL1B G0S2 BCL2A1 CCL4 PDE4B TNF CXCL1 CCL20 SLAMF7 CXCL2
"transmembrane transport (I) (M87)"	0.00130890052356021	0.00334114081014054	-0.831257686107108	-1.78893010322651	0	19	AQP9 SLC11A1 NLRP3 TLR4 SLC15A3 SLC31A2 TLR2 SLC14A1 SLC7A7 SLC25A21 AQP1 SLC22A4
"putative targets of PAX3 (M89.0)"	0.00783289817232376	0.0158704188481675	-0.779594365527741	-1.61669402317471	5	15	G0S2 EGR2 EGR3 CXCL2 CD83 EGR1 HBEGF DUSP2 CDKN1A GEM PLK2
"enriched in antigen presentation (II) (M95.0)"	0.00130378096479791	0.00334114081014054	-0.921158363145612	-2.00315003688673	0	20	PLEK ITGAM EVI2B PTPRC SLA CD53 IRF8 SELL AIF1 ITGB2 GIMAP6 HLA-DRB1 IL10RA HLA-DPB1 HLA-DRA ITGAL HLA-DMA FGL2 ITGA4
"cell cycle (III) (M103)"	0.00559284116331096	0.0117935998443731	-0.636697498745779	-1.56905097535316	4	51	CDC45 CDC20 BUB1 BUB1B PKMYT1 CDKN1A CCNA2 MAD2L1 TTK CDC6 MCM6 SMC1A CCNB1 CDC25A CDK1 CCNE1 CCNE2 CDKN2A E2F2 CDC25C MCM2 CCNB2 ATR MCM3 ANAPC10 DBF4 CHEK1 PTTG1 RBL1 E2F5 PLK1 CDC7 MCM5
"receptors, cell migration (M109)"	0.00261096605744125	0.00603008827551908	-0.80468484138261	-1.66872572600227	1	15	CCR1 CCR2 CORO1A NCKAP1L C3AR1 S1PR1 LRRK2 CCR7
"viral sensing & immunity; IRF2 targets network (I) (M111.0)"	0.00130548302872063	0.00334114081014054	-0.803180919110234	-1.70301717235714	0	17	TNFSF13B ZBP1 AIF1 USP18 BST2 IFI35 TLR7 THBS1 TAP1 LY86 RIPK2
"complement activation (I) (M112.0)"	0.00130208333333333	0.00334114081014054	-0.842280431767738	-1.76646374864915	0	16	CR1 C3 SERPING1 C3AR1 C5AR1 CFB C1S C1QA C2 C1QB C1R C1QC
"cell adhesion (GO) (M117)"	0.00130378096479791	0.00334114081014054	-0.904541219678269	-1.96701441365264	0	20	PLEK CYTIP PTPRC CD300A PSTPIP1 SELPLG CORO1A CD96 ZAP70 SPOCK2 CXCR3 PRKCQ LY9 CD6
"enriched in monocytes (IV) (M118.0)"	0.00112612612612613	0.00334114081014054	-0.811191364714226	-1.98224433424774	0	47	SLC24A4 F5 TNFSF13B CXCR2 DYSF IL1R2 TNFRSF1B MYO1F DOK3 TMEM176B NAIP HAL C1orf162 HLA-DMB CD4 MGAM RNASE6 VNN1 CARD9 EMILIN2 LRRK2 HHEX MPP1 LYZ RHOU LY96 SAMHD1 TLR1 DUSP6 CTSS
"MHC-TLR7-TLR8 cluster (M146)"	0.00130208333333333	0.00334114081014054	-0.830105778330724	-1.74093058518278	0	16	TLR8 HLA-DQA1 HLA-DPA1 HLA-DRB1 HLA-DPB1 HLA-DRA CD4 HLA-DQB1 TLR7 CD74 HLA-G
"plasma cells & B cells, immunoglobulins (M156.0)"	0.00130548302872063	0.00334114081014054	-0.835776780323506	-1.73320304148496	0	15	IGKC SPIB CD22 BLK CD52 CPNE5 STAP1 GNG7
"leukocyte differentiation (M160)"	0.0299479166666667	0.0558643830128205	-0.738798266502257	-1.54943686938336	22	16	EGR2 CD83 BTG2 ADAM8 IL1A KLF6 LIF
"enriched in activated dendritic cells (II) (M165)"	0.00120048019207683	0.00334114081014054	-0.831030646543028	-1.94052713342107	0	32	CXCL11 CSF2RB RSAD2 BCL2A1 IFIT1 IFIT2 CCL20 HLX IFIT3 HERC5 LAMP3 SERPING1 MX2 IFIH1 SIGLEC1 IFI27 ATF3 DSE
"TBA (M177.0)"	0.00120192307692308	0.00334114081014054	-0.708356304106804	-1.63623456517155	0	29	GIMAP4 PPP1R16B GIMAP1 CCR2 GIMAP6 GIMAP8 HIC1 NR4A3 TNFRSF12A C15orf48
"small GTPase mediated signal transduction (M215)"	0.00391644908616188	0.00844212358572672	-0.793630567731652	-1.64580178127885	2	15	TAGAP ARHGAP9 ARHGAP15 ARHGAP25 RAC2 RHOH FGD3 ARHGAP4 VAV1 ARHGAP30 RHOG
"T cell surface signature (S0)"	0.00378310214375788	0.0083400206351026	-0.755880388535991	-1.6909079526334	2	23	CD28 ICOS LAG3 SIRPG CXCR6 GIMAP2 CD2 GPR171 SIT1 CD3E CD3G CD6 FLT3LG
"NK cell surface signature (S1)"	0.00124223602484472	0.00334114081014054	-0.780101766886248	-1.75665016356632	0	25	TNFSF14 SLC7A5 SLAMF7 IL18RAP GPR82 FASLG IL2RB HAVCR2 ADRB2 SYNGR3 IL12RB2 IL18R1 PTGER2
"B cell surface signature (S2)"	0.0264550264550265	0.0503164228654425	-0.535971072112325	-1.39194499315027	24	85	CD79A MS4A1 CD22 CD19 FCGR2B TLR10 CD37 HLA-DPA1 HLA-DOA CD52 HLA-DPB1 CD180 TMEM156 HLA-DRA KCNE4 LY9 HLA-DMA HHLA2 TRPC1 MOGAT2 CD72 PDZK1IP1 IL5RA HLA-DOB USH2A SYT2 CNR1 IMPG2 CDH5 SELE
"Monocyte surface signature (S4)"	0.00106157112526539	0.00334114081014054	-0.814215284711829	-2.09782108171265	0	75	FPR2 FPR1 TREM1 CSF3R LILRB3 FCGR2A SLC24A4 SLC11A1 P2RX1 DYSF SIRPB1 LILRB2 LILRB1 P2RY13 FCGR1B ITGAM NFAM1 IL1R2 CCR1 TNFRSF1B SIGLEC9 VNN2 CD93 CD163 TLR4 PECAM1 CCR2 CLEC12A C1orf162 C5AR1 CD33 CD4 MGAM PTPRE TLR2 GLIPR1 PLXND1 SLC7A7 TNFSF12 PTAFR KCNE3 MS4A6A
"DC surface signature (S5)"	0.00106157112526539	0.00334114081014054	-0.650476842656294	-1.6759499106839	0	75	CSF2RB RAMP1 SUCNR1 HLA-DQA1 CD274 ADAM12 CD83 CD1A SLAMF8 HLA-DQB1 PDCD1LG2 KMO GJB2 SIGLEC1 SLC1A3 OLR1 CD1E FPR3 P2RY6 MSR1 SLCO2B1 TFRC SLC41A2 CCRL2 TNFRSF11A TMEM158
"Resting dendritic cell surface signature (S10)"	0.00322234156820623	0.00726900307246522	-0.623166828628965	-1.59064677114585	2	69	ITGAX SUCNR1 IL1R2 CD86 ADAM12 CD1A SLAMF8 HLA-DQB1 IGSF6 KMO HLA-DMA SLC1A3 CLEC10A CD1E PLXND1 P2RY6 SLCO2B1 CSF1R CCRL2 CD1C SRD5A3 ENG NRP1 TMEM51 CLDN23 STAB1 TREM2 SFXN3 CH25H
"Activated (LPS) dendritic cell surface signature (S11)"	0.00239520958083832	0.00582232893157263	-0.714251343474777	-1.67241727549024	1	34	CSF2RB CD80 TNFSF13B IFI6 CD274 SLC31A2 PDCD1LG2 SIGLEC1 ELOVL7 IFI27 SLC41A2 TMEM140
