pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
"PIWI-interacting RNA (piRNA) biogenesis"	0.00475059382422803	0.0528780487804878	-0.631292378497439	-1.75972683549179	1	22	TDRD12 TDRD1 PLD6 MYBL1 PIWIL4 TDRKH
"ROS, RNS production in phagocytes"	0.00160771704180064	0.026746940386893	0.69621220957413	1.85597033200067	0	31	NCF1 SLC11A1 NCF4 NOS3 RAC2 NCF2 ATP6V0D2 HVCN1 ATP6V1B2 TCIRG1
"DAP12 interactions"	0.00156985871271586	0.026746940386893	0.762486122988019	2.06692347281952	0	34	TREM1 SIRPB1 CD300LB LCP2 TYROBP SIGLEC14 PLCG2 SIGLEC15 BTK TREM2 SYK CLEC5A
"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways"	0.00151745068285281	0.026746940386893	0.610234149677701	1.7736981586208	0	50	MEFV NLRP3 PSTPIP1 NLRC4 NOD2 NLRP1 NFKB2 IRAK2 TNFAIP3 AIM2 CASP2 PYCARD MAPK14 RELA IKBKG CASP9 UBE2V1 ITCH MAPK13 CASP4 CASP8 TAB3 IKBKB APP TAB2
"C-type lectin receptors (CLRs)"	0.0065359477124183	0.0681246857717446	0.440113622126019	1.50744242731622	4	131	ICAM3 CLEC4E IL1B CLEC4A CLEC7A FCER1G PLCG2 MUCL1 NFKB2 RELB CD209 NFKBIA ITPR2 CLEC10A SYK UBE2D1 BCL10 CREBBP SRC EP300 LYN PYCARD PPP3CA RAF1 RELA PAK2 IKBKG PRKACA PPP3R1 UBE2V1 MUC21 CASP8
"Toll-like Receptor Cascades"	0.00128040973111396	0.026746940386893	0.6014317417487	2.08763197490251	0	143	TLR8 FOS ITGAM TLR4 TLR6 ITGB2 NOD2 TLR2 CD14 S100A9 PLCG2 AGER TLR1 S100A8 S100B LY96 NFKB2 NFKBIA S100A12 BTK PELI1 IRAK2 CTSV PELI2 MAPKAPK2 UBE2D1 LGMN MAP2K3 MAP3K8 MYD88 CNPY3 MEF2C TICAM1 CTSS MAP2K4 CTSK PELI3 NFKBIB MAP3K1 DUSP7 RIPK3 RPS6KA1 CD180 MAPK14 DUSP4 CREB1 CTSB RELA MAP2K7 IRF7 TBK1 MAPK3 LY86 CD36 IKBKG MAPK1 UBE2V1 CASP8 TANK TNIP2 CTSL TAB3 RPS6KA5 MAPKAPK3 UBE2D3 IKBKB APP TAB2 MAPK7 UBC RPS6KA3 RIPK1
"Fcgamma receptor (FCGR) dependent phagocytosis"	0.00137931034482759	0.026746940386893	0.570357466915383	1.84736463966941	0	84	FCGR2A WAS HCK FGR WIPF1 FCGR3A ELMO1 PLCG2 MYO5A MYO9B BTK ITPR2 ARPC5 ACTB NCKAP1L SYK MYH9 SRC LYN VAV1 ARPC2 GRB2 WASF2 ACTR3 CFL1 ARPC1B ARPC3 MYO10 VAV3 FCGR1A ABI1 PLD2 MAPK3 WIPF2 MAPK1 ARPC4 ACTG1 CRK MYO1C CYFIP1
"Fc epsilon receptor (FCERI) signaling"	0.00263852242744063	0.035550308277581	0.489987163526553	1.66985715450515	1	128	RASGRP4 FOS RASGRP2 LAT2 LCP2 FCER1G PLCG2 GAB2 NFKBIA BTK ITPR2 SYK UBE2D1 BCL10 MAP2K4 LYN VAV1 GRB2 MAP3K1 PPP3CA RELA MAP2K7 VAV3 PAK2 TEC MAPK3 IKBKG SHC1 MAPK1 PPP3R1 UBE2V1
"Neutrophil degranulation"	0.00110987791342952	0.026746940386893	0.652029099804304	2.4943360939376	0	422	SLC2A3 MMP25 MNDA SLC11A1 ADGRG3 C5AR1 NFAM1 SIRPB1 ADGRE3 CLEC12A CXCR2 MME LILRB3 ARHGAP9 CXCR1 FPR1 FCGR3B CR1 ITGAX FCGR2A PLAUR ITGAM PADI2 FPR2 CEACAM3 CD93 GMFG FGR LILRB2 TNFRSF1B PECAM1 DOK3 TYROBP PTPRC P2RX1 CFP HSPA6 CD300A ADAM8 OLR1 SIGLEC14 CD53 SIGLEC9 UNC13D C3AR1 SERPINA1 ITGB2 OSCAR ALOX5 GCA HP DOCK2 SELL FCER1G BIN2 CRISPLD2 ITGAL CHI3L1 TLR2 FGL2 COTL1 CD14 S100A9 SIRPA QPCT CEACAM1 IGF2R STK10 MGAM TBC1D10C GLIPR1 RHOG PKP1 CPPED1 BST1 CD177 PTAFR IMPDH1 CNN2 FABP5 S100A8 TIMP2 PLEKHO2 GPR84 HVCN1 PLAU NBEAL2 FTH1 SERPINB1 TMBIM1 PTPN6 PNP HPSE S100A12 LRG1 PGM2 KCNAB2 RAB31 RAB24 RAB3D TCN1 SERPINB10 TCIRG1 SLC15A4 ARPC5 CD55 LPCAT1 ATP11A RNASET2 DBNL TRPM2 NCKAP1L SDCBP NAPRT CLEC5A TSPAN14 LAIR1 CSTB CD44 DGAT1 CFD SLC44A2 PYGL YPEL5 CAP1 TOM1 ATP6V0C CTSS CD58 PYGB ADAM10 RAP2C DIAPH1 ANPEP S100A11 CTSD DSP OSTF1 GSN PTPRJ APAF1 JUP PGAM1 ACAA1 PYCARD IQGAP1 SERPINB3
"MAPK1/MAPK3 signaling"	0.00242718446601942	0.0346193152784875	0.417199482858914	1.51028044202667	1	208	RASGRP4 APBB1IP IL6R DUSP1 JAK3 CSF2RB GFRA2 RASAL1 ARRB2 SPRED3 VWF HGF IL2RG DUSP5 AREG TLN1 KSR1 KL MAP3K11 HBEGF RASAL3 RET DUSP10 SPTBN2 RASA2 ANGPT1 SRC PEA15 CAMK2G GRB2 DUSP7 RAPGEF2 GRIN2D IQGAP1 TYK2 FGFR3 DUSP4 DUSP2 RAF1 TGFA JAK1 FGFR4 MAPK3 SHC1 FGF1 ERBB3 RASAL2 MAPK1 CSK
"Glycosaminoglycan metabolism"	0.0110344827586207	0.10679802955665	0.450211199278689	1.48550924118169	7	101	CHST11 ST3GAL2 HS3ST3A1 CHST15 CEMIP CHST2 CHST13 CHSY1 HAS3 CSGALNACT1 XYLT1 HPSE FMOD SDC1 HS6ST2 NDST1 HS3ST3B1 ST3GAL4 HS3ST4 ST3GAL1 CD44 CSGALNACT2 HYAL1 ST3GAL6
"Biosynthesis of specialized proresolving mediators (SPMs)"	0.00180831826401447	0.0272252360859956	0.782230348181509	1.81671939175207	0	15	ALOX5AP PTGS2 ALOX5 CYP2E1
"Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)"	0.00134228187919463	0.026746940386893	0.525793134984165	1.75541545639566	0	109	G0S2 AHRR ABCA1 ACSL1 ANGPTL4 GLIPR1 TBL1X ARNTL SREBF1 CDK19 PLIN2 AGT FHL2 NR1D1 FADS1 PPARG NPAS2 CREBBP EP300 TIAM2 ACOX1 PPARGC1A GPS2 MED13 NCOA6 MED16 NCOA1 MED13L NR1H2 CD36 MED22 SIN3B NCOA3 RXRA NFYA SP1 MED15 GRHL1 HELZ2 NFYC ESRRA MED25 MED11 CLOCK AHR THRAP3 TBL1XR1 HMGCS1 TRIB3
"snRNP Assembly"	0.0416666666666667	0.322619047619048	-0.419838710395611	-1.42904380723266	13	52	GEMIN8 GEMIN6 NUP210 NUP35 GEMIN5 NUP43 NUP107 GEMIN7 SNRPD1 NUP155 CLNS1A NUP205 NUP160 GEMIN4 AAAS NUP133 NCBP2 NCBP1 SNRPE NUP93 NDC1 GEMIN2 SNRPG SNRPF SNRPD2 NUP37 DDX20 NUP54 PRMT5
"Metabolism of water-soluble vitamins and cofactors"	0.0335120643431635	0.283805294906166	0.419317648825441	1.40012051456822	24	112	SLC2A3 PTGS2 VNN2 SLC19A1 NAMPT SLC52A3 PPCDC FOLR2 ALDH1L2 BST1 ACP5 TCN1 NAPRT NADK GSTO2
"GPVI-mediated activation cascade"	0.00487804878048781	0.0528780487804878	0.663898416041048	1.75781805127423	2	30	LCP2 PIK3R5 RAC2 FCER1G PLCG2 RHOG PTPN6 PIK3CG SYK LYN VAV1
"Response to elevated platelet cytosolic Ca2+"	0.00137362637362637	0.026746940386893	0.538917200104991	1.78295055912018	0	103	SRGN PRKCB PLEK F13A1 PECAM1 ECM1 FERMT3 SERPINA1 TGFB1 VWF HGF VEGFA ACTN1 TLN1 CD109 TGFB2 CD9 LHFPL2 STXBP2 IGF1 CFD CAP1 TMSB4X FLNA PRKCA STX4 THBS1 TUBA4A SPARC CFL1 TIMP3 A2M TAGLN2 PLG FAM3C ACTN4 LAMP2 CD36
"Platelet sensitization by LDL"	0.0160142348754448	0.149650263836054	0.708509446125365	1.66184975571686	8	16	FGR PECAM1 PTPN6 MAPK14
"Carboxyterminal post-translational modifications of tubulin"	0.0439276485788114	0.330677576801608	-0.498134795587092	-1.46474714493554	16	29	TTLL13P TTLL10 TUBB2A AGBL3 TUBB2B AGBL2 TTLL7 LRRC49 TTLL9 TTLL6
"GPCR ligand binding"	0.00122100122100122	0.026746940386893	0.449633243237768	1.62358208390362	0	205	C5AR1 CXCL8 ADGRE3 PROK2 CXCR2 S1PR4 CXCR1 GPR65 FPR1 P2RY13 FPR2 HCAR3 FFAR2 HRH2 ADGRE2 CXCR4 C3AR1 CCR1 C5AR2 CYSLTR2 GNG2 HRH1 P2RY10 LPAR2 S1PR3 GNG10 NMU ADM GNG7 PLPPR2 HCAR2 OPRL1 ANXA1 PTAFR NMUR1 P2RY6 EDNRB CMKLR1 S1PR5 CXCL6 GPR132 OXER1 CXCL12 UCN3 UCN2 KISS1 GALR2 CD55 INSL3 POMC
"Hedgehog 'off' state"	0.0321428571428571	0.283805294906166	-0.363818092292591	-1.38652615102243	8	94	ADCY10 OFD1 SMO DYNC2H1 KIF3A GLI2 IFT172 IFT140 WDR19 MKS1 TTC21B IFT57 WDR35 RPGRIP1L ADCY2 INTU IFT88 IFT122 PSME2 ADCY9 IFT52
"Signaling by PTK6"	0.0465465465465466	0.331950371424056	0.485046118031939	1.42583141356253	30	52	SOCS3 LRRK2 ELMO1 CBL HIF1A ARAP1 HBEGF PTK6 STAT3 STAP2 CDKN1B PXN ERBB3 CDK2 CRK GPNMB RAC1 EREG AKT1 UBC
"Signaling by NOTCH1"	0.0376811594202899	0.304757785467128	0.465669490740684	1.46114886372549	25	70	DLL4 TLE3 NOTCH1 ARRB2 DTX1 TBL1X HIF1A NUMB HDAC4 HDAC7 NEURL1 MAML1 ADAM17 CREBBP ADAM10 EP300
"Signaling by SCF-KIT"	0.0455259026687598	0.331950371424056	0.522473068247825	1.44957710677789	28	40	SH2B2 STAT5B GAB2 GRB7 CBL PTPN6 FES STAT3 PRKCA SRC LYN VAV1 GRB2 TEC SH2B3 STAT5A RAC1 SOCS6
"Signaling by VEGF"	0.00138312586445367	0.026746940386893	0.532428699400649	1.75009650301729	0	98	NCF1 NCF4 PRKCB NOS3 NCF2 ELMO1 PGF VEGFA HSPB1 ITPR2 SPHK1 RICTOR NCKAP1L MAPKAPK2 CDH5 CAV1 PRKCA SRC VAV1 JUP WASF2 MAPK14 NCK2 NRP2 PXN VAV3 CTNNA1 PAK2 CTNND1 ABI1
"Rho GTPase cycle"	0.00130718954248366	0.026746940386893	0.545847597855348	1.86959409227326	0	131	ARHGAP9 TAGAP PREX1 ARHGAP25 RAC2 ARHGAP15 FGD3 GMIP ARHGAP4 ARHGAP30 PLEKHG2 ARAP3 STARD8 RHOG ARHGAP6 SYDE1 TIAM1 ARHGEF40 MYO9B ARHGEF1 ARHGAP23 ARHGAP27 ARHGEF2 GNA13 RHOH ARHGAP26 TRIP10 ARAP1 ARHGDIB ARHGEF35 ARHGAP40 DEPDC1B RHOD ARHGEF5 RHOV RALBP1 SOS2 VAV1 SRGAP1 TIAM2 RACGAP1 A2M ARHGAP19 VAV3 BCR ECT2 ARHGDIA
"RHO GTPase Effectors"	0.00118906064209275	0.026746940386893	0.443251762235613	1.61859954738192	0	235	NCF1 NCF4 PRKCB WAS FMNL1 WIPF1 RAC2 NCF2 S100A9 SFN RHOG KLC3 S100A8 BTK MYH11 NDE1 BIRC5 ARPC5 IQGAP3 ACTB NCKAP1L SPC24 MYH9 PPP1R12A PKN3 FLNA RHOD AURKB PRKCA NDEL1 CENPA SRC SRF DIAPH1 CDKN1B ARPC2 GRB2 IQGAP1 WASF2 MAPK14 ACTR3 CFL1 ARPC1B SPC25 ARPC3 SGO1 CENPU CTNNA1 PRC1 PAK2 ABI1 MAPK3 WIPF2 YWHAZ MAPK1 ARPC4 PPP1R12B ACTG1 DIAPH3 MRTFA PPP1CB CIT CYFIP1 PFN1 KIF2C MAD1L1 AHCTF1 CENPO INCENP
"Signaling by TGF-beta Receptor Complex"	0.0329985652797704	0.283805294906166	0.458969254205582	1.45144971112685	22	72	JUNB TGFB1 CDKN2B CBL USP15 PPP1R15A UBE2D1 PMEPA1 SMURF1 FURIN TGFBR2 PPP1CA BAMBI RNF111 SKI SKIL PPP1CB TGIF2 SP1 UBE2D3 TGFBR1 PPM1A ARHGEF18 UBC
"tRNA modification in the nucleus and cytosol"	0.0382352941176471	0.304757785467128	-0.460620198453565	-1.47797005614914	12	42	TRMT9B TRMT10A ADAT2 TRMT13 THG1L THADA METTL1 TRMT5 QTRT1 TRDMT1 TRIT1 TYW3 QTRT2 PUS7 ALKBH8 NSUN6 PUS1 TRMT12 TPRKB TRMT11 TRMT61A TYW1 LCMT2 CDKAL1 ADAT1 PUS3
