pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
"antiviral IFN signature (M75)"	0.016260162601626	0.0342877341816897	0.544271020023819	1.63850631880618	5	20	CXCL10 SERPING1 RSAD2 IFIT1 DDX60 CARD9 DHX58 PML IRF7 OAS3 DDX58
"collagen, TGFB family et al (M77)"	0.00153139356814701	0.00880537400145243	-0.718022919868019	-2.1531353755981	0	31	FN1 COL1A2 COL6A3 BMP2 COL3A1 COL4A1 COL6A2 COL4A2 GATA3 CD24 PDGFRA COL5A2 MEF2C
"enriched in myeloid cells and monocytes (M81)"	0.00147710487444609	0.00880537400145243	-0.729793991226466	-2.22279788528091	0	32	F5 SPARC LIN7A SELP CHI3L1 THBS1 CLEC5A TLR4 PROS1 NLRP3 CLU CXCL12 FCER1G PTGS1 MARCKS ACTN1 SLC8A1
"chemokines and inflammatory molecules in myeloid cells (M86.0)"	0.00645161290322581	0.0157980456026059	-0.649807788144645	-1.72688288776532	3	17	BCL2A1 PDE4B IL1B CXCL2 HS3ST3B1 G0S2 NFKBIA CXCL1 TNFAIP3
"transmembrane transport (I) (M87)"	0.025	0.0468951439621831	-0.605556661315072	-1.65813905418095	15	19	AQP9 SLC11A1 TLR4 NLRP3 HMOX1 TLR2 VDR CDH1 SLC14A1 SLC22A4 AQP1 CD36
"putative targets of PAX3 (M89.0)"	0.00163934426229508	0.00880537400145243	-0.757600507085726	-1.95685175691666	0	15	EGR3 CXCL2 GEM HBEGF EGR1 G0S2 NR4A2 PLK2 CDKN1A EGR2 CD83
"cell cycle (III) (M103)"	0.0062111801242236	0.0157980456026059	0.46691518660289	1.79471929896436	1	51	CDK1 PKMYT1 CDC25C CDC20 CCNB1 MAD2L1 PTTG1 CCNB2 CDK4 BUB1 CCNA2 CHEK2 MCM5 MCM7 CDC45 CHEK1 PLK1 MCM2 PCNA BUB1B MCM3 TTK
"receptors, cell migration (M109)"	0.0213114754098361	0.0430669398907104	-0.633773061533508	-1.63701042614002	12	15	S1PR1 LRRK2 CCR1 GATA3 TRIB1 IL6R
"enriched in monocytes (IV) (M118.0)"	0.00147710487444609	0.00880537400145243	-0.655728049583987	-2.17130902270249	0	47	HAL IL1R2 F5 CXCR2 DYSF PTGS2 LRRK2 DOK3 C1orf162 STEAP4 SLC24A4 VNN1 DUSP6 MPP1 TLR1 TNFRSF1B DOCK5 MYO1F LY96 ACSL1 RHOU BCL6 MGAM NAIP
"MHC-TLR7-TLR8 cluster (M146)"	0.00257731958762887	0.00880537400145243	0.695669152722496	1.97008174999887	0	16	HLA-DRB1 HLA-G HLA-F HLA-DRA HLA-DPB1 HLA-B HLA-A HLA-E HLA-DQB1 HLA-DPA1 HLA-DQA1 HLA-C CD74
"plasma cells & B cells, immunoglobulins (M156.0)"	0.0178571428571429	0.036854103343465	0.610004055677696	1.71863286257678	6	15	IGKC CD52 VPREB3 BLK PCDH9
"leukocyte differentiation (M160)"	0.00651465798045603	0.0157980456026059	-0.664685492144046	-1.74842496770297	3	16	IL1A JUNB NR4A2 MED1 BTG2 RARA ADAM8 EGR2 CD83
"enriched in activated dendritic cells (II) (M165)"	0.00615384615384615	0.0157980456026059	0.493677842901825	1.69492342378494	1	32	CXCL11 IFI27 SERPING1 IFIT2 IFIT3 RSAD2 IFIT1
"extracellular matrix, collagen (M210)"	0.00158730158730159	0.00880537400145243	-0.682419127432864	-1.93757255904424	0	23	SERPINA1 ADAMTS1 COL14A1 COL12A1 COL6A3 COL4A1 SFRP2 MFAP4 TIMP3 PXDN MGP TIMP1 TNC COL8A2
"respiratory electron transport chain (mitochondrion) (M219)"	0.00261780104712042	0.00880537400145243	0.753929169089362	2.16666774292986	0	17	COX8A COX7C CYC1 UQCRC1 UQCRQ COX7A2L COX6B1 UQCR10 COX6C
"T cell surface signature (S0)"	0.00268817204301075	0.00880537400145243	0.671327997735878	2.15109723771594	0	23	CXCR6 LAG3 SIT1 GPR171 CD2 CD3G SIRPG GIMAP2 ICOS CD3E CD320 CD6 FLT3LG
"B cell surface signature (S2)"	0.037940379403794	0.0669130327666913	-0.389252172489296	-1.41831843435501	27	85	TRHDE PCDHB8 HHLA2 PCDHB10 PCDHB16 TMEM47 PCDHB4 CDH5 CD200 CD24 NRXN3 ITGB6 PCDHB14 SLITRK6 PCDHB15 CNR1 SLC44A5 HEPACAM2 SSPN ABCB4 CLDN8 PDPN PTPRK NOX4 HEPH SLC6A16 CNTNAP3 USH2A SLC26A7
"Monocyte surface signature (S4)"	0.00137174211248285	0.00880537400145243	-0.751805589758832	-2.69145616101059	0	75	TREM1 IL1R2 FPR2 SIRPB1 FCGR2A FPR1 DYSF CSF3R SLC11A1 VNN2 ITGAM PTPRE C5AR1 PECAM1 TLR4 P2RX1 P2RY13 CD302 LILRB3 CD93 CCR1 S1PR3 SIGLEC9 LILRB2 CYBRD1 GLIPR1 TMEM71 C1orf162 STEAP4 NFAM1 SLC24A4 ABCA1 CLEC12A FCGR1B APCDD1 TMEM154 MBOAT7 TLR1 TNFRSF1B TLR2 IL6R
"DC surface signature (S5)"	0.0219478737997256	0.0434478318076202	-0.420535842864906	-1.50551392623672	15	75	CSF2RB IL1R1 LHFPL2 NRP2 EMP1 SLC7A11 CALCRL NRP1 OLR1 TGFA GJB2 SRD5A3 CRIM1 SLC1A3 TMEM158 CD58 MSR1 SLC41A2 ADAM9 ADAM12 KMO CD83 CD1A FPR3 ALCAM GPNMB SLC36A1 SLC6A6 LAMP2 CXCL16 GRINA GPR137B CCRL2 TACSTD2 SLCO2B1 SDC2 FZD5 GPR157
"Naive B cell surface signature (S8)"	0.0122511485451761	0.027636311834467	-0.54550637865176	-1.63581001245115	7	31	HHLA2 PCDHB16 PCDHB4 MUC15 CDH5 P2RY14 CD200 CXCR4 NRXN3 ITGB6 PCDHB14 CNR1 GABRE
