pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
"mitotic cell division (M6)"	0.00291545189504373	0.00815126050420168	0.738577845746007	1.80189991315966	1	27	BIRC5 CENPA SPC24 SPC25 AURKB SKA1 KIF2C BUB1B CDC20 CENPE NDC80 ZWINT CDCA8 NUF2 BUB1 CENPI PLK1 ERCC6L CENPF CENPO CENPN
"enriched in T cells (I) (M7.0)"	0.00130378096479791	0.00475117554858934	0.693282580274946	1.91506339857657	0	50	GNLY IL7R GIMAP6 GZMB EOMES GIMAP7 UBASH3A GZMH CD247 ZAP70 ITK NKG7 PRF1 CD3G CD7 CCL5 KLRB1 SIRPG TIGIT LCK IL32 GATA3 GPR171 CD2 ICOS PRKCQ SIT1 GZMM CD96 CD3E SH2D1A GZMA CD28 CD27 BCL11B
"T cell activation (I) (M7.1)"	0.00131752305665349	0.00475117554858934	0.747916570391416	2.04369945064374	0	47	CORO1A IKZF1 MS4A1 IL12RB1 RHOH IL7R EOMES PTPN22 SLAMF1 CD247 ZAP70 ITK CD3G CD7 CAMK4 CD8B CD8A CCL5 SIRPG IL21R TIGIT LCK GATA3 CD2 ICOS PRKCQ SIT1 SLAMF7 CD3E CD28 CD27 CRTAM BCL11B
"enriched in NK cells (I) (M7.2)"	0.00134408602150538	0.00475117554858934	0.758705247290729	2.00992313344051	0	40	IL18RAP FCGR3B CST7 GNLY TBX21 GZMB KLRD1 EOMES GIMAP7 GZMH CD247 FASLG ZAP70 ITK NKG7 PRF1 CCL5 KLRB1 CLIC3 STAT4 PRKCQ PLEKHF1 GZMM CD96 SLAMF7 GZMA
"T cell activation (II) (M7.3)"	0.00145560407569141	0.00475117554858934	0.824666559799286	2.0066420051683	0	26	PTPN7 IL12RB1 SLAMF1 CXCR3 CD247 ZAP70 ITK SP140 NKG7 CD3G CCL5 IL18R1 SIRPG TIGIT LCK CCR5 GPR171 STAT4 ICOS SLAMF7 CD3E GZMA CRTAM
"enriched in monocytes (II) (M11.0)"	0.00106723585912487	0.00475117554858934	0.858571703813986	2.78420110366462	0	173	TREM1 CSF3R LILRA2 CLEC4E MNDA NCF1 SLC11A1 TLR8 GLT1D1 NFE2 SIRPB1 C5AR1 AQP9 LILRB3 LILRA1 FPR1 NLRP12 FPR2 LILRA5 FCGR2A LILRA6 ITGAX P2RY13 FGR ITGAM LILRB2 HCK LST1 NLRP3 CD93 PLAUR SPI1 VNN2 PILRA LAT2 FCGR1B HSPA6 TYROBP CFP TLR4 TBXAS1 PADI2 F13A1 SIGLEC9 IFI30 CCR1 AIF1 NCF2 AOAH CLEC4A SERPINA1 FCER1G SIGLEC7 IGSF6 NRGN ALOX5 GCA PRAM1 TLR2 FGL2 CD14 LILRB1 STAB1 CLEC7A CD163 CRISPLD2 SLC15A3 NOD2 SIRPA QPCT TGFBI FCGR1A CPPED1 PTAFR SECTM1 BTK S100A12 S100A9 BST1 CHST15 MPEG1 MS4A4A CD86 RBP7 CSF1R SLC31A2 PLA2G7 CEBPD CD33 TMEM176A MEGF9 FCGRT CD302 TFEC MS4A7 CYBB TIMP2 MS4A6A TNFAIP2 SLC7A7 FES S100A8 LYN VNN3 RAB31 HPSE IFNGR2 LY86 IMPA2 TYMP SYK CPVL
"blood coagulation (M11.1)"	0.00149253731343284	0.00475117554858934	0.863942911477341	2.01985732671599	0	21	TREM1 ITGAX ITGAM P2RX1 PLAUR PECAM1 F13A1 SERPINA1 FCER1G SIRPA SERPINB2 DOK2 SLC7A7 LYN SYK F5 GNB4 SLC16A3
"TLR and inflammatory signaling (M16)"	0.00134770889487871	0.00475117554858934	0.910549567021978	2.42230675989177	0	41	CSF3R TLR8 NFE2 DYSF C5AR1 AQP9 CXCR2 LILRB3 FPR1 FPR2 LILRA6 ITGAX P2RY13 FGR NCF4 LILRB2 PILRA FCGR1B HSPA6 TYROBP TLR4 SIGLEC9 TLR6 ALOX5 TLR2 MGAM LILRB1 TLR1 BST1 LY96 NPL KCNJ2 KCNJ15 FES FCGR2C TLR7
"cell activation (IL15, IL23, TNF) (M24)"	0.0172413793103448	0.0342786465235445	0.733798645769616	1.63047602664921	10	15	TNF IL23A CD83 SBNO2 BCL3 NFKB2 SERPING1 TNFAIP3 MAP3K8 A2M
"platelet activation (I) (M32.0)"	0.00746268656716418	0.0168344324887192	0.730001454040061	1.70670858672219	4	21	CORO1A TGFB1 ACAP1 ZYX TLN1 FLNA GNAI2 PFN1 GNB2 ACTN4 NRBP1 NR1H2 PPP1CA AKT1 HGS
"platelet activation (II) (M32.1)"	0.00597014925373134	0.0141244994539498	0.742188275339319	1.73520079374613	3	21	SIPA1 TGFB1 ACAP1 ZYX TLN1 FLNA NBEAL2 MAP7D1 GNAI2 PFN1 PNPLA6 GNB2 ACTN4 MLF2 AKT1 HGS MAP2K2 DNM2
"CORO1A-DEF6 network (I) (M32.2)"	0.0108527131782946	0.0233936261843239	0.739926801458828	1.66818022086052	6	16	CORO1A SIPA1 TGFB1 ACAP1 STXBP2 BRD2 DEF6 CBX4 HGS
"KLF12 targets network (M32.3)"	0.0465116279069768	0.0851250548486178	0.669064814194394	1.50842041038692	29	16	CORO1A ACAP1 RHOG NBEAL2 GNAI2 GNB2 NRBP1 NR1H2 HGS DGKZ CNOT3 UBE2M CLPTM1
"immune activation - generic cluster (M37.0)"	0.00103412616339193	0.00475117554858934	0.746831950147046	2.4629930375188	0	260	CMTM2 TREM1 RASGRP4 G0S2 PROK2 NFE2 DYSF SIRPB1 IL18RAP AQP9 CXCR2 FCGR3B CR1 FPR2 LILRA5 CLEC12A CREB5 P2RY13 LIN7A ITGAM NCF4 IL1R2 NLRP3 VNN2 DOK3 LAT2 PADI2 F13A1 CSF2RB PTGS2 LRRK2 SIGLEC9 FCGR3A OLR1 C3AR1 PFKFB4 TM6SF1 NLRC4 CHI3L1 RGL4 OSCAR GPR84 NRGN SLC8A1 PRAM1 SLC24A4 STX11 HP HAL MGAM CRISPLD2 DOCK5 QPCT ACSL1 EMILIN2 CD177 CEACAM1 BTK TLR1 PCBP3 CXCL1 BST1 MS4A4A ARAP3 LY96 RBP7 CD22 GPBAR1 CHI3L2 LRG1 PLA2G7 TMEM176B STK32B CLEC5A CYP4F3 TMEM176A MEGF9 ACTN1 MS4A7 UBASH3A TSPAN2 CD300C RNASE6 VNN1 SERPINB10 KCNJ15 S100A8 PKMYT1 MEF2C LYN FCGR2C SLC26A8 TLR7 CD3G GRAP2 IMPA2 CD7 CTSS SVIL CAMK4 BASP1 HLA-DOA BCL6 PLXDC2 TCN1 LRRC4 LTF IQGAP3 ZNF467 LPCAT2 ESCO2 F5 KIAA0513 PYGL ADAP2 ENG CD2 PRRG4 GAS2L3
"enriched in neutrophils (I) (M37.1)"	0.0013351134846462	0.00475117554858934	0.897477894203162	2.431137742479	0	45	CMTM2 TREM1 CSF3R G0S2 PROK2 TNFRSF10C GLT1D1 NFE2 CXCR1 MME C5AR1 FCGR3B FPR1 NLRP12 FPR2 FCGR2A FFAR2 CREB5 LIN7A NCF4 VNN2 FCGR3A PFKFB4 CHI3L1 RGL4 MGAM DGAT2 MXD1 PTAFR LRG1 CYP4F3 RNF24 KCNJ15 VNN3
"endoplasmic reticulum (M37.2)"	0.00465116279069768	0.0115682766845558	0.780524523409838	1.75970862155792	2	16	TLR8 TBXAS1 ACSL1 CYP4F3 TLR7 CD4 LPCAT2
"cell division (stimulated CD4+ T cells) (M46)"	0.0203784570596798	0.0395342066957788	0.645578145144821	1.57087032118961	13	26	APOBEC3B RRM2 UHRF1 ACTN1 SHCBP1 CDCA7 CDC45 KIF4A KIF20A GNB4 ZWINT RAD51 CDK1 GINS1 TOP2A TYMS CDCA3 CDT1
"enriched in B cells (III) (M47.2)"	0.0443131462333826	0.0826610612430406	0.664281612234262	1.53590162386567	29	19	ALOX5 CD69 BTK CD180 MEF2C FCGR2B HLA-DOA IGHA1 HHEX HLA-DQA1
"transcription regulation in cell development (M49)"	0.00138888888888889	0.00475117554858934	0.700586095669853	1.81410769376147	0	37	LST1 TYROBP SOD2 LILRB1 TIMP2 FES LYN ANK1 BASP1 VCAN CCNB1 KIF4A CDC20 HMGB2 ECT2 ACHE ASPM FHL2 STMN1 GSN CDK1 SEMA4A CDH1 RXRA TYMS KLF4
"enriched in activated dendritic cells/monocytes (M64)"	0.00156739811912226	0.00475117554858934	0.863849992739411	1.91944576608678	0	15	G0S2 IL1B SOD2 SLC15A3 SIRPA CXCL1 SLC31A2 IL1RN NINJ1 TNFAIP2 BASP1 IL13RA1 MARCKS
"TBA (M66)"	0.00465116279069768	0.0115682766845558	0.756363644966064	1.70523742324607	2	16	IFI30 FCER1G BTK SLC31A2 CYBB SLC7A7 CPVL IDO1 ADAP2 MAFB KYNU
"antiviral IFN signature (M75)"	0.00294117647058824	0.00815126050420168	0.789773943909454	1.84470969849238	1	20	IL1B RARA BCL3 CXCL10 C1QB IRF7 SERPING1 RSAD2 OAS3 OAS1 IFIT1 DDX58 ANXA3 HERC5
"enriched in myeloid cells and monocytes (M81)"	0.00141242937853107	0.00475117554858934	0.713552175944557	1.79588324810849	0	32	LIN7A NLRP3 TLR4 FCER1G CHI3L1 SLC8A1 PRAM1 CD14 CSF1R CXCL12 CLEC5A ACTN1 CCR2 THBS1 PTGS1 TLR7 EHD3 BCL6 F5
"chemokines and inflammatory molecules in myeloid cells (M86.0)"	0.00153139356814701	0.00475117554858934	0.874454343414095	1.98028356177095	0	17	G0S2 PDE4B BCL2A1 IL1B DUSP1 CCL4 TNF CXCL1 NFKBIA CXCL2 HS3ST3B1 TNFAIP3
"transmembrane transport (I) (M87)"	0.00147710487444609	0.00475117554858934	0.878856934905921	2.03202643066927	0	19	SLC11A1 AQP9 NLRP3 TLR4 TLR2 SLC15A3 SLC31A2 SLC7A7 AQP1 VDR
"putative targets of PAX3 (M89.0)"	0.00156739811912226	0.00475117554858934	0.875768964759764	1.94592932292288	0	15	G0S2 EGR3 EGR1 EGR2 HBEGF CD83 DUSP2 CXCL2 NR4A2 MAFF
"enriched in antigen presentation (II) (M95.0)"	0.00147058823529412	0.00475117554858934	0.906846066053017	2.11816019759631	0	20	PLEK ITGAM EVI2B PTPRC SLA CD53 AIF1 ITGB2 SELL ITGAL FGL2 IL10RA IRF8 GIMAP6 ITGA4 HCLS1 HLA-DPB1
"cell cycle (III) (M103)"	0.0116731517509728	0.0246151243444426	0.58887550510725	1.63359011996886	8	51	E2F2 CCNA2 PKMYT1 CDC6 CDC45 CCNB1 PTTG1 BUB1B TTK CDC20 CDKN2A CDKN1B CCNB2 CDK2 E2F1 CDC25A BUB1 ESPL1 RAD21 PLK1 CDKN1A MCM7 MCM5 CDK1
"receptors, cell migration (M109)"	0.00156739811912226	0.00475117554858934	0.826171561975981	1.83572555423343	0	15	LRRK2 CCR1 CORO1A C3AR1 IL6R TRIB1 NCKAP1L S1PR1 CCR2
"viral sensing & immunity; IRF2 targets network (I) (M111.0)"	0.00459418070444104	0.0115682766845558	0.793666841677738	1.79733271603503	2	17	AIF1 ZBP1 TNFSF13B THBS1 FES TLR7 LY86 CTSS TAP1 KYNU RIPK2 CXCL16
"complement activation (I) (M112.0)"	0.00465116279069768	0.0115682766845558	0.798285810922696	1.79975181024571	2	16	C5AR1 CR1 C3AR1 C1QC C1QB SERPING1 CFB C1QA A2M
"TBA (M114.0)"	0.0173160173160173	0.0342786465235445	0.654135358760139	1.60675389663423	11	28	NFE2 RGL4 DOCK5 BST1 ACTN1 TSPAN2 SVIL ATP8B4 RUNX2 ST3GAL6 KCNK5
"cell adhesion (GO) (M117)"	0.00294117647058824	0.00815126050420168	0.800939030955845	1.87078848283039	1	20	PLEK CYTIP PTPRC SELPLG CD300A PSTPIP1 CORO1A NINJ1 CXCR3 ZAP70
"enriched in monocytes (IV) (M118.0)"	0.00131752305665349	0.00475117554858934	0.829637591823445	2.26700404532505	0	47	DYSF CXCR2 MYO1F IL1R2 TNFRSF1B DOK3 PTGS2 LRRK2 MPP1 SLC24A4 TNFSF13B HAL MGAM DOCK5 ACSL1 EMILIN2 C1orf162 TLR1 LY96 TMEM176B RNASE6 VNN1 NAIP CTSS CD4 BCL6
"MHC-TLR7-TLR8 cluster (M146)"	0.0062015503875969	0.0143226282761166	0.753990722700014	1.69988762110069	3	16	TLR8 TLR7 HLA-DPB1 CD4 HLA-E HLA-DQA1 HLA-DQB1 HLA-DPA1 HLA-DRA HLA-F CD74
"leukocyte differentiation (M160)"	0.00155038759689922	0.00475117554858934	0.906510029104649	2.043745540211	0	16	BTG2 EGR2 IL1A ADAM8 JUNB RARA CD83 BCL3 NFKB2 NR4A2 KLF6
"enriched in activated dendritic cells (II) (M165)"	0.00141242937853107	0.00475117554858934	0.729584110845818	1.83623276184352	0	32	BCL2A1 HLX CSF2RB MX2 CXCL11 IFIT2 SIGLEC1 IFIT3 SERPING1 RSAD2 IFNGR2 IFIT1 DSE CCL20 PRRG4 DOCK4 PARP9 RBM47 HERC5
"enriched in dendritic cells (M168)"	0.0168453292496172	0.0342786465235445	0.72943910598121	1.65188300769117	10	17	EMILIN2 CA2 CLEC10A CLEC5A DAB2 TACSTD2 GGTA1 CAPG B3GNT5 ADAM9 CTSB FAM20C
"TBA (M177.0)"	0.00573888091822095	0.0139167862266858	0.695335742202646	1.72240401606014	3	29	GIMAP4 NR4A3 GIMAP8 IL1RAP GIMAP6 C15orf48 NRIP3 CCR2 GIMAP1 TNFRSF12A PPP1R16B HIC1
"small GTPase mediated signal transduction (M215)"	0.00156739811912226	0.00475117554858934	0.903474377638875	2.00748982288868	0	15	ARHGAP9 TAGAP ARHGAP25 RAC2 ARHGAP15 FGD3 ARHGAP4 GMIP ARHGAP30 RHOH RHOG ARHGDIB ARAP1 VAV1
"Monocyte surface signature (S4)"	0.00123304562268804	0.00475117554858934	0.871861745978153	2.54660686342604	0	75	TREM1 CSF3R SLC11A1 DYSF SIRPB1 C5AR1 NFAM1 LILRB3 FPR1 FPR2 CLEC12A FCGR2A P2RY13 ITGAM LILRB2 IL1R2 P2RX1 CD93 TNFRSF1B VNN2 PECAM1 FCGR1B TLR4 SIGLEC9 CCR1 PTPRE IL6R SLC24A4 TLR2 MGAM LILRB1 CD163 TMEM71 MBOAT7 GLIPR1 PTAFR C1orf162 TLR1 TMEM154 CD33 FCGRT CD302 CCR2 ABCA1 MS4A6A SLC7A7
"DC surface signature (S5)"	0.00123304562268804	0.00475117554858934	0.615914967180127	1.79901605953364	0	75	CSF2RB OLR1 EMP1 P2RY6 MSR1 CD83 SIGLEC1 SLCO2B1 SUCNR1 FPR3 CD274 TREM2 GJB2 SLAMF8 LHFPL2 PRRG4 CCRL2 SRD5A3 CD58 TACSTD2 TGFA ADAM12 CALCRL HLA-DQA1 CXCL16 HLA-DQB1 TMEM51 ADAM9 ATP1B1 GPR157 SLC36A1 CD9
"Resting dendritic cell surface signature (S10)"	0.00123304562268804	0.00475117554858934	0.64050637303631	1.85782438048205	0	69	ITGAX IL1R2 IGSF6 EMP1 STAB1 P2RY6 CLEC10A CD86 CSF1R SLCO2B1 SUCNR1 TREM2 SLAMF8 LHFPL2 PLXND1 PLXDC2 LPCAT2 ENG TTYH3 CCRL2 SRD5A3 TACSTD2 IFNGR1 ADAM12 HLA-DQB1 TMEM51 ADAM9 SERINC5 ATP1B1 SLC36A1 CD9
"Activated (LPS) dendritic cell surface signature (S11)"	0.00140056022408964	0.00475117554858934	0.715821687846298	1.82425979198446	0	34	CSF2RB TNFSF13B TMCC3 SIGLEC1 SLC31A2 ANTXR2 NINJ1 CD80 CD274 TMEM140 ITGB8 SLC43A2 PRRG4 IFI6 CD58 IL13RA1 TGFA CALCRL GPR157 EREG TTYH2
