pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
"Neutrophil degranulation"	0.00103412616339193	0.038858617722971	0.676289002910899	2.40954605017166	0	422	SLC2A3 MNDA MME MMP25 ADGRE3 ADGRG3 SLC11A1 CXCR2 SIRPB1 C5AR1 CXCR1 FPR1 FPR2 CR1 FCGR3B FCGR2A LILRB3 NFAM1 ITGAM CLEC12A ITGAX CEACAM3 PECAM1 CD93 P2RX1 LILRB2 DOK3 PLAUR FGR PTPRC ARHGAP9 TNFRSF1B SERPINA1 CFP PADI2 HSPA6 SIGLEC9 CHI3L1 OLR1 SIGLEC14 ALOX5 SELL GMFG CD53 TYROBP ADAM8 CD300A FCER1G ITGB2 C3AR1 UNC13D BIN2 FGL2 DOCK2 GCA S100A12 QPCT TLR2 CRISPLD2 OSCAR CEACAM1 GLIPR1 SIRPA CD14 FTH1 IGF2R COTL1 GPR84 MGAM CLEC5A S100A9 STK10 HP TIMP2 ITGAL CPPED1 S100A8 PLAU PKP1 RHOG BST1 LRG1 RAB31 TMBIM1 PNP CNN2 SERPINB1 ATP6V0C TCN1 CD55 CD177 PTAFR HPSE IMPDH1 NBEAL2 PGM2 HVCN1 PLEKHO2 SERPINB10 TXNDC5 CD44 SLC15A4 RAB3D FABP5 ATP11A PTPN6 PTPRJ PTPRB SDCBP VNN1 CSTB MMP9 CD58 KCNAB2 RNASET2 LPCAT1 CAP1 CEACAM6 PYGL CTSS SLC44A2 NCKAP1L IQGAP1 CXCL1 YPEL5 RAB24 ADAM10 DSP TOM1 ARPC5 JUP CTSD TSPAN14 DIAPH1 TCIRG1 ATP11B CD33 RAB5C DBNL RAP2C SERPINB3
"MAPK1/MAPK3 signaling"	0.00451977401129944	0.0550253807106599	0.440279135491249	1.49639802880221	3	208	RASGRP4 APBB1IP CSF2RB IL6R DUSP1 JAK3 SPRED3 ARRB2 GFRA2 HBEGF RASAL1 HGF AREG IL2RG VWF DUSP5 DUSP10 KL EREG KSR1 TLN1 RASA2 RAPGEF2 TGFA PEA15 DUSP4 IQGAP1 ANGPT1 RET DUSP7 MAP3K11 SPTBN2 JAK1 RASAL2 MAPK3 GRIN2D SHC1 BRAF DLG1 RAF1 CAMK2G EPGN MAPK1 ARRB1 SRC ERBB3 FN1 IRS2 CUL3
"Selenoamino acid metabolism"	0.0050761421319797	0.0550253807106599	-0.481141968481092	-1.84351481645244	0	102	RPS4X PAPSS2 RPS12 RPL22L1 RPL39L RPS21 RPS19 RPL39 RPL34 RPL37A MAT1A RPS27A RPL31 RPSA RPS29 RPL26 RPS28 RPS17 RPL37 RPL21 RPS20 RPL26L1 RPS13 RPS18 RPS5 EEFSEC RPS23 SEPSECS EEF1E1 RPL13 RPS15 RPL22 RPL13A RPL10A RPLP2 RPS3 RPL3 RPL35A RPL38 RPL15 RPS14 RPS27 RPL10 RPS8 RPS9 RPLP1 RPS2 RPS7 RPL7A RPS16 RPL36 RPL23 RPL7 RPL36A RPL6 RPL30 RPS6 RPL32 RPS25 RPL12 RPS11 RPL9 RPL19 UBA52 RPL8 RPS3A AIMP1 RPL5
"Glycosaminoglycan metabolism"	0.0111386138613861	0.0862446958981612	0.487154010866114	1.52241331207548	8	101	CHST11 ST3GAL2 CHST15 HS3ST3A1 CEMIP HS3ST3B1 CHSY1 CSGALNACT1 XYLT1 CHST13 HS6ST2 HPSE CSGALNACT2 ST3GAL4 CD44 ST3GAL1 NDST1 CHST2 VCAN FMOD SDC1 HS3ST4 IDS HAS3 ST3GAL6 HYAL1 B3GNT7 HS3ST2
"Biosynthesis of specialized proresolving mediators (SPMs)"	0.00338409475465313	0.0550253807106599	0.789424690092118	1.81817336189923	1	15	ALOX5AP PTGS2 ALOX5 CYP2E1 LTA4H CYP3A4 ALOX12
"Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)"	0.00121951219512195	0.038858617722971	0.562275370117289	1.76994850430011	0	109	G0S2 GLIPR1 AHRR ACSL1 ABCA1 ANGPTL4 TBL1X ARNTL CDK19 CREBBP PLIN2 EP300 NR1D1 NCOA1 NPAS2 FADS1 MED13L AGT NCOA6 GPS2 PPARG MED13 SREBF1 FHL2 ACOX1 TIAM2 NCOA3 CD36 CLOCK AHR GRHL1 SP1 MED16 NFYA MED25 NCOA2 THRAP3 SIN3B PPARA NR1H2 MED12 MED22 NCOR1 RXRA MED15 MTF1 ARNT NFYC RORA MED26 TBL1XR1 ABCB4 MED19 PPARGC1A HMGCS1 MED1 CARM1
"Phospholipid metabolism"	0.0449308755760369	0.22974089209634	0.392678264575355	1.31761750197238	38	189	PHOSPHO1 PIK3R5 DGAT2 PLA2G2F PIK3CD MBOAT7 PLA2G4E PIK3CG PLB1 GPCPD1 GPAT3 LPCAT2 INPP5D PISD PTEN PNPLA8 GDPD3 LIPH PLEKHA4 LPCAT1 SLC44A2 TMEM86B PLBD1 PIK3C2G OSBPL8 PGS1 TNFAIP8L2 SYNJ1 LPCAT3 DGAT1 PNPLA2 ABHD4 MBOAT2 PLA2G4F PIP5K1A LPIN1 SLC44A3 CDS2 PTPN13 SYNJ2 ABHD3 PNPLA6 PIKFYVE CHKB PIP4K2C PIK3CA RAB5A PLD2 PIP5K1C RUFY1
"Metabolism of water-soluble vitamins and cofactors"	0.0219244823386114	0.135034879858266	0.454816542190855	1.43638612833908	17	112	SLC2A3 VNN2 PTGS2 SLC19A1 NAMPT SLC52A3 ALDH1L2 BST1 TCN1 PPCDC FOLR2 VNN1 GSTO2 ACP5
"Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)"	0.00465116279069768	0.0550253807106599	-0.46100693512169	-1.74053128235029	0	92	RPS4X RPS12 GSPT2 RPL22L1 RPL39L RPS21 RPS19 RPL39 RPL34 RPL37A RPS27A RPL31 RPSA RPS29 RPL26 RPS28 RPS17 RPL37 RPL21 RPS20 RPL26L1 RPS13 RPS18 RPS5 RPS23 RPL13 RPS15 RPL22 RPL13A RPL10A RPLP2 RPS3 RPL3 RPL35A NCBP2 RPL38 RPL15 RPS14 RPS27 RPL10 RPS8 RPS9 RPLP1 RPS2 RPS7 RPL7A RPS16 RPL36 RPL23 RPL7 RPL36A RPL6 NCBP1 RPL30 RPS6 RPL32 RPS25 RPL12 RPS11 RPL9 RPL19 UBA52 RPL8 RPS3A
"Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)"	0.0165745856353591	0.114830508474576	-0.351638758889865	-1.36268137950073	2	112	RPS4X RPS12 GSPT2 RPL22L1 RPL39L RPS21 RPS19 RPL39 RPL34 RPL37A RPS27A RPL31 RPSA RPS29 RPL26 RPS28 RPS17 RPL37 RPL21 RPS20 RPL26L1 RPS13 RPS18 RPS5 MAGOHB RPS23 RPL13 RPS15 RPL22 RPL13A RPL10A RPLP2 RPS3 RPL3 RPL35A NCBP2 RPL38 RPL15 RPS14 RPS27 RPL10 RPS8 RPS9 RPLP1 RPS2 RPS7 RPL7A RPS16 RPL36 RPL23 RPL7 RPL36A UPF3A RPL6 NCBP1 RPL30 RPS6 RPL32 RPS25 RPL12 RPS11 RPL9 RPL19 UBA52 RPL8 RPS3A PPP2R1A RPL5
"GPVI-mediated activation cascade"	0.00610687022900763	0.0591057797164667	0.684615794520998	1.76350212378127	3	30	LCP2 PIK3R5 RAC2 FCER1G PIK3CG PLCG2 RHOG PTPN6 LYN SYK
"Response to elevated platelet cytosolic Ca2+"	0.00123609394313968	0.038858617722971	0.592221439735289	1.85528368367739	0	103	SRGN PLEK PECAM1 PRKCB F13A1 SERPINA1 ECM1 FERMT3 TGFB1 CD109 THBS1 HGF VWF VEGFA ACTN1 LHFPL2 FLNA PLG TLN1 TGFB2 SPARC F5 CAP1 A2M CD9 PRKCA IGF1 TUBA4A TIMP3 FAM3C CFL1 STXBP2 RAB27B LAMP2 TAGLN2 TIMP1 FN1 WDR1 CFD CD36 ACTN4
"Platelet sensitization by LDL"	0.015	0.106973684210526	0.716172274098304	1.66567267327649	8	16	PECAM1 FGR PTPN6
"Post-translational modification: synthesis of GPI-anchored proteins"	0.0174966352624495	0.115648491612776	0.526519961373047	1.53046790280169	12	65	NTNG2 FCGR3B VNN2 PLAUR LY6K LY6D CD109 RAET1G LYPD3 BST1 CEACAM5 CPM ULBP2 PSCA RAET1L FOLR2
"Neurexins and neuroligins"	0.0362844702467344	0.200675335446225	0.545343174444403	1.46916986417727	24	40	LIN7A NLGN4X NRXN3 NLGN3 BEGAIN GRIN2C HOMER3 EPB41 DBNL GRIN2D PDLIM5 NLGN2
"rRNA processing in the nucleus and cytosol"	0.00714285714285714	0.0667487684729064	-0.377703629930433	-1.56455610534206	0	186	RPS4X RPS12 EMG1 RPL22L1 RRP7A RPL39L RPS21 RRP9 RPS19 PDCD11 RPL39 RPL34 GAR1 RPL37A UTP20 WDR12 RPS27A EXOSC6 BYSL NAT10 RPL31 RPSA NOC4L PNO1 RPS29 WDR3 RPL26 RPS28 RPS17 RPL37 EXOSC5 RPL21 FBL RPS20 RPL26L1 RPS13 RPS18 RPS5 SNU13 LAS1L RPS23 RPL13 RPS15 RPL22 EXOSC4 NOP58 NOP56 RPL13A RPL10A DCAF13 RPLP2 DKC1 EXOSC2 RPS3 RPL3 RPL35A PELP1 PES1 UTP18 WDR46 NCL RPL38 RPL15 RPS14 RPS27 RBM28 RPL10 RPS8 RPS9 RPLP1 RPS2 RPS7 SENP3 RPL7A RPS16 RPL36 RPL23 RPL7 WDR75 RPL36A EBNA1BP2 HEATR1 RIOK2 RPL6 DDX47 UTP6 UTP3 WDR36 RPL30 RPS6 RPL32 RPS25 RPL12 RPS11 RPL9 TBL3 NOL9 RPL19 UBA52 RRP1 RPL8 RPS3A RCL1 DDX49 RPP30 EXOSC3 RPL5 BOP1 RPL14 EXOSC8 RPL18 RPS24 RPP40 DIMT1 EXOSC7 EXOSC1 EXOSC9 MTREX BMS1 IMP4 RPL24 RPL11
"GPCR ligand binding"	0.00226757369614512	0.0512093726379441	0.468319223251712	1.58763665515673	1	205	ADGRE3 PROK2 CXCL8 CXCR2 C5AR1 CXCR1 FPR1 FPR2 GPR65 HRH2 P2RY13 FFAR2 HCAR3 ADGRE2 S1PR4 CXCR4 CCR1 C5AR2 C3AR1 GNG2 HRH1 CXCL6 CYSLTR2 P2RY10 ADM S1PR3 S1PR1 GNG10 LPAR2 ADGRE1 PLPPR2 GNG7 HCAR2 CXCL12 P2RY14 NMU ANXA1 P2RY6 CD55 GPR183 PTAFR CXCL2 EDNRB CMKLR1 FPR3 GPR132 GALR2 OPRL1 UCN3 S1PR5 CALCRL
"Signaling by PTK6"	0.0205198358413133	0.129322686348742	0.537545408587709	1.51341780498587	14	52	LRRK2 SOCS3 ELMO1 HBEGF CBL HIF1A EREG STAT3 ARAP1 PXN PTK6 GPNMB ERBB3 STAP2 CDKN1B CDK2 RAC1
"Signaling by NOTCH1"	0.0131752305665349	0.09918020787586	0.518220417032002	1.5385147752025	9	70	DLL4 TLE3 ARRB2 DTX1 NOTCH1 HIF1A TBL1X NUMB CREBBP EP300 HDAC4 ADAM17 HDAC7 ADAM10 MAML1 NEURL1 ITCH TLE4 ARRB1 PSEN1 NCSTN FBXW7 HDAC5
"ESR-mediated signaling"	0.0138713745271122	0.101598445860741	0.489918865160717	1.50685661550844	10	91	FOS FOSB TLE3 CHD1 CXCL12 ESR2 GATA3 AGO4 CREBBP TGFA EP300 KDM4B NCOA1 AGO2 CTSD ZNF217 MAPK3 MAPK1 NCOA3 STAG1 RAD21 STAG2 FKBP5 TNRC6B JUND NRIP1
"Signaling by EGFR"	0.0420168067226891	0.223265776898995	0.51729225399307	1.44302111440947	29	48	HBEGF AREG CBL PTPN12 PAG1 EREG TGFA ADAM17 ADAM10 EPS15L1 PXN GAB1 SHC1 SH3KBP1 EPGN SH3GL1 SRC GRB2 STAM PTPRK PIK3CA PTPN11 CSK PTPN3 UBC SOS1 CDC42
"Signaling by VEGF"	0.00370828182941904	0.0550253807106599	0.565357738018164	1.76072282139451	2	98	NCF1 NCF4 PRKCB NOS3 NCF2 ELMO1 VEGFA CDH5 CAV1 ITPR2 PGF RICTOR MAPKAPK2 HSPB1 NRP2 NCKAP1L PRKCA SPHK1 JUP PXN PRKACA VAV1 PAK2 WASF2 MAPK14 NCK2 ABI1 CTNND1 SRC NRP1 CYFIP1 VAV3 CTNNA1 RAC1 PIK3CA NCK1 MAPKAPK3 CRK ROCK1 AKT1 MAPK13
"Rho GTPase cycle"	0.00119331742243437	0.038858617722971	0.568684435637528	1.83795992254728	0	131	TAGAP ARHGAP9 PREX1 ARHGAP25 RAC2 ARHGAP15 FGD3 GMIP PLEKHG2 ARHGAP30 ARAP3 STARD8 RHOG ARHGAP6 ARHGAP40 TIAM1 ARHGAP4 GNA13 ARHGAP27 ARHGAP26 ARHGDIB ARHGEF40 MYO9B ARHGEF2 TRIP10 ARHGAP23 SYDE1 SRGAP1 A2M SOS2 ARAP1 ARHGEF35 RALBP1 ARHGEF5 VAV1 ARHGEF1 RHOD ARAP2 TIAM2 ARHGAP32 ARHGEF18 CHN1 ARHGAP10 ARHGDIA FGD4 ECT2 GDI1 AKAP13 VAV3 RAC1 ARHGAP5 KALRN RHOV BCR
"RHO GTPase Effectors"	0.0100111234705228	0.0822125594094448	0.419256392668345	1.43716671361534	8	235	NCF1 NCF4 PRKCB WAS FMNL1 WIPF1 NCF2 RAC2 S100A9 S100A8 RHOG BTK ACTB KLC3 FLNA SFN MYH11 NDEL1 NDE1 PPP1R12A NCKAP1L IQGAP1 PRKCA ARPC5 DIAPH1 MYH9 PAK2 WASF2 ACTR3 YWHAZ RHOD CFL1 MAPK3 ARPC2 SRF AHCTF1 CLIP1 PPP1R12B MAPK14 ABI1 MAPK1 ITGB1 WIPF2 SRC CDKN1B CDH1 NUP98 GRB2 PPP1CB IQGAP3 CYFIP1 DAAM1 CTNNA1 ACTR2 RAC1 ARPC3 NCK1 CENPO
"Signaling by TGF-beta Receptor Complex"	0.0169491525423729	0.114830508474576	0.514277996462067	1.53366029376216	12	72	JUNB TGFB1 CBL CDKN2B USP15 PMEPA1 PPP1R15A UBE2D1 SMURF1 TGFBR2 FURIN SKIL RNF111 ARHGEF18 UBE2D3 SKI CCNK PPP1CB BAMBI PPM1A SP1 TRIM33 TGFBR1 TGIF2 FKBP1A NEDD4L SNW1 NCOR1 PPP1CA UBC RHOA PRKCZ
"Transport of bile salts and organic acids, metal ions and amine compounds"	0.0285714285714286	0.164741641337386	0.51257177006674	1.46678925011995	20	58	SLC11A1 SLC6A12 SLC10A6 SLC22A3 SLC6A14 SLC22A1 SLC39A2 SLC6A9 SLC22A16 SLC22A15 SLC5A3 SLC44A2 SLC16A7
"Eukaryotic Translation Termination"	0.00476190476190476	0.0550253807106599	-0.488294084832827	-1.82534030269327	0	90	RPS4X N6AMT1 RPS12 GSPT2 RPL22L1 RPL39L RPS21 RPS19 RPL39 RPL34 RPL37A RPS27A RPL31 RPSA RPS29 RPL26 RPS28 RPS17 RPL37 RPL21 RPS20 RPL26L1 RPS13 RPS18 RPS5 RPS23 RPL13 RPS15 RPL22 RPL13A RPL10A RPLP2 RPS3 RPL3 RPL35A RPL38 RPL15 RPS14 RPS27 RPL10 RPS8 RPS9 RPLP1 RPS2 RPS7 RPL7A RPS16 RPL36 RPL23 RPL7 RPL36A RPL6 RPL30 RPS6 RPL32 RPS25 RPL12 RPS11 RPL9 RPL19 UBA52 RPL8 RPS3A
"Eukaryotic Translation Elongation"	0.00465116279069768	0.0550253807106599	-0.454978822712405	-1.70629430930723	0	89	RPS4X RPS12 RPL22L1 RPL39L RPS21 RPS19 RPL39 RPL34 RPL37A RPS27A RPL31 RPSA RPS29 RPL26 RPS28 RPS17 RPL37 RPL21 RPS20 RPL26L1 RPS13 RPS18 RPS5 RPS23 RPL13 RPS15 RPL22 RPL13A RPL10A RPLP2 RPS3 RPL3 RPL35A RPL38 RPL15 RPS14 RPS27 RPL10 RPS8 RPS9 RPLP1 RPS2 RPS7 RPL7A RPS16 RPL36 RPL23 RPL7 EEF1A1 RPL36A RPL6 RPL30 RPS6 RPL32 RPS25 RPL12 RPS11 RPL9 RPL19 UBA52 RPL8 RPS3A
"SRP-dependent cotranslational protein targeting to membrane"	0.0054945054945055	0.0554532432985472	-0.425211779726195	-1.64073226021071	0	109	RPS4X RPS12 RPL22L1 RPL39L RPS21 RPS19 RPL39 RPL34 RPL37A RPS27A RPL31 RPSA RPS29 RPL26 RPS28 RPS17 RPL37 RPL21 RPS20 RPL26L1 RPS13 RPS18 SSR4 RPS5 RPS23 RPL13 RPS15 RPL22 SRP19 RPL13A RPL10A RPLP2 RPS3 RPL3 RPL35A RPL38 RPL15 RPS14 RPS27 RPL10 RPS8 RPS9 RPLP1 RPS2 RPS7 RPL7A RPS16 RPL36 RPL23 RPL7 SEC61B RPL36A RPL6 RPL30 RPS6 RPL32 RPS25 RPL12 RPS11 RPL9 RPL19 UBA52 RPL8 RPS3A
"Eukaryotic Translation Initiation"	0.00552486187845304	0.0554532432985472	-0.409293660616994	-1.5919224669788	0	116	RPS4X EIF1AX RPS12 RPL22L1 EIF2B3 RPL39L RPS21 RPS19 RPL39 RPL34 EIF2S3 RPL37A RPS27A RPL31 RPSA RPS29 RPL26 RPS28 RPS17 RPL37 RPL21 RPS20 RPL26L1 RPS13 RPS18 RPS5 RPS23 RPL13 RPS15 RPL22 RPL13A RPL10A RPLP2 RPS3 RPL3 RPL35A RPL38 RPL15 RPS14 RPS27 RPL10 RPS8 RPS9 RPLP1 RPS2 RPS7 RPL7A RPS16 RPL36 RPL23 RPL7 RPL36A RPL6 RPL30 RPS6 RPL32 RPS25 RPL12 RPS11 RPL9 EIF3M RPL19 UBA52 RPL8 RPS3A
