pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
"Interferon Signaling"	0.00100806451612903	0.0203087529976019	-0.724013438233749	-1.96533165692323	0	175	RSAD2 IFIT1 IFIT2 GBP5 SOCS1 SOCS3 IRF4 ISG15 FCGR1B IFIT3 HERC5 IFI6 GBP1 FCGR1A OASL GBP4 TRIM31 IFITM2 HLA-DQA1 IRF8 MX2 IFITM3 USP18 IFITM1 EGR1 BST2 HLA-DPA1 DDX58 ICAM1 HLA-DRB1 HLA-DPB1 OAS3 HLA-DRA GBP2 HLA-DQB1 HLA-DQB2 OAS2 MX1 IFI35 CIITA VCAM1 IFI30 ISG20 IRF7 TRIM22 STAT1 HLA-DQA2 HLA-G IFI27 XAF1 FLNA PTAFR JAK2 UBE2L6 MT2A IRF5 HLA-DRB5 EIF2AK2 IRF1 KPNA2 PML TRIM46 HLA-F NUP210 SAMHD1 STAT2 SP100
"Signaling by Interleukins"	0.000999000999000999	0.0203087529976019	-0.68478060043291	-1.89726087327306	0	386	CXCL10 IL1B FPR1 OSM IL10 CSF2RB CSF3R CCL3 IL2RA SAA1 CCL4 CSF3 CD80 SOCS1 MMP9 SOCS3 IL7R TNF CXCL1 CCL20 IRF4 ITGAX ITGAM JAK3 HCK IL21R IL1R2 CCR1 TNFRSF1B LCP1 NOS2 IL18BP CXCL2 CCR5 IL32 FLT3 FOS SOCS2 IL18RAP CD86 IL2RG EBI3 IL19 FASLG CCR2 PTPN7 CXCL8 ITGB2 IL2RB CCL22 IL12RB1 S100B ZEB1 HAVCR2 ICAM1 IL10RA S1PR1 CD4 STAT4 LCK IL36G IL16 SOD2 CISH LMNB1 VIM IRAK3 VCAM1 LCN2 FYN CSF1 LIFR ALOX5 IRS1 IL7 CCL5 S100A12 STAT1 IL1A IL12RB2 PIK3CD IL33 IL27RA IL15 CDKN1A PTAFR PSMB9 LIF SERPINB2 TIMP1 CSF1R IL5RA JAK2 FLT3LG IL18R1 BATF RHOU LYN MSN PSME2 NFKBIA BIRC5 IL23A CASP1 PTK2B RIPK2
"Diseases associated with the TLR signaling cascade"	0.0423940149625935	0.249756044670931	-0.656223949076619	-1.48945660249501	33	24	TLR10 TLR4 BTK TLR2 CD14 TLR6 NFKBIA LY96 TLR1 TLR3 NFKB2 TLR5 MYD88
"Molecules associated with elastic fibres"	0.01	0.104230769230769	0.555674810570818	1.72721607053671	1	24	TGFB2 BMP7 LTBP2 MFAP2 BMP4 BMP2 EFEMP2 LTBP3 FBLN1 ITGB5
"ROS, RNS production in phagocytes"	0.0410628019323672	0.249756044670931	-0.62748766311468	-1.4758266326847	33	31	SLC11A1 NCF1 NOS2 CYBB RAC2 NCF4
"DAP12 interactions"	0.00119331742243437	0.0203087529976019	-0.766696348936007	-1.81880324910972	0	34	TREM1 SIGLEC14 SIRPB1 LCP2 KLRD1 TYROBP GRAP2 CD300LB LCK BTK FYN CLEC5A
"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways"	0.0112739571589628	0.113157125558478	-0.633041051731871	-1.57716282011893	9	50	MEFV NLRP3 PSTPIP1 NLRC4 BIRC3 AIM2 CARD9 P2RX7 TNFAIP3 CASP1 RIPK2 CASP8 CASP4
"DDX58/IFIH1-mediated induction of interferon-alpha/beta"	0.00217155266015201	0.0346171041706585	-0.658601550339526	-1.67618783582442	1	64	SAA1 ISG15 HERC5 DDX58 S100B IFIH1 IRF7 S100A12 UBE2L6 NFKBIA TNFAIP3 CASP8 IKBKE DHX58 TRIM25 CASP10 NFKB2 NLRC5
"Antimicrobial peptides"	0.00119904076738609	0.0203087529976019	-0.791520031869083	-1.86650711328523	0	32	LTF GNLY BPIFA1 SLC11A1 S100A7 DEFB4A CCR2 BPIFB4 BPIFB2 CD4 RNASE6 LCN2 TLR2 LYZ BPIFB1 PI3
"Complement cascade"	0.00119331742243437	0.0203087529976019	-0.759982289127474	-1.80287575211378	0	34	IGKC CR1 CD19 C3 SERPING1 C3AR1 C5AR1 CFB GZMM C4BPB C1S C1QA C2 C1QB C1R C1QC C8G FCN3 COLEC10
"C-type lectin receptors (CLRs)"	0.00101936799184506	0.0203087529976019	-0.560893862860552	-1.50842544804953	0	131	IL1B CLEC4E ICAM3 FCER1G MUC5B CCL22 CLEC4A MUC3A CARD9 FYN CLEC10A NFATC2 PSMB9 ICAM2 MUC12 MUC13 LYN CARD11 PSME2 NFKBIA MUC2 CASP8
"Toll-like Receptor Cascades"	0.00101936799184506	0.0203087529976019	-0.574936558203077	-1.54841113274733	0	143	TLR8 SAA1 SOCS1 ITGAM FOS TLR10 TLR4 ITGB2 S100B BIRC3 CD180 TLR7 IRAK3 BTK TLR2 IRF7 S100A12 CD14 LY86 TLR6 NFKBIA LY96 RIPK2 CASP8 MEF2C CTSL IKBKE TLR1 DUSP6 CTSS
"Fcgamma receptor (FCGR) dependent phagocytosis"	0.00104712041884817	0.0203087529976019	-0.697222952055386	-1.82641875558694	0	84	IGKC FCGR2A FGR HCK FCGR3A FCGR1A WAS ELMO1 CD247 WIPF1 NCKAP1L CD3G BTK FYN
"Fc epsilon receptor (FCERI) signaling"	0.00102040816326531	0.0203087529976019	-0.606604355879224	-1.62879763942577	0	128	IGKC RASGRP4 LCP2 LAT2 FOS FCER1G RASGRP2 GRAP2 PRKCQ TXK BTK FYN ITK NFATC2 PSMB9 LYN CARD11 PSME2 NFKBIA
"Neutrophil degranulation"	0.000999000999000999	0.0203087529976019	-0.686804134271058	-1.90406343626468	0	422	LTF FPR2 FCGR3B CXCR1 FPR1 CR1 CRISP3 GPR84 MME MNDA ADGRE3 SIGLEC14 LILRB3 FCGR2A ADGRG3 FGR SLC2A3 MMP9 MMP25 SLC11A1 P2RX1 CXCR2 SIRPB1 LILRB2 CXCL1 S100A7 CEACAM3 ITGAX HSPA6 ITGAM GMFG NFAM1 TNFRSF1B PTPRC CD300A SIGLEC9 CD53 CD93 DOK3 C3 ARHGAP9 FCER1G SELL CYBB CHI3L1 PECAM1 COTL1 BST2 ITGB2 CFP CLEC12A NCKAP1L LAIR1 TYROBP C3AR1 DOCK2 UNC13D PLAUR SERPINA1 C5AR1 CD33 MGAM ITGAL ADAM8 VNN1 OSCAR AZU1 TBC1D10C LCN2 LPCAT1 TLR2 ALOX5 TRPM2 GLIPR1 STOM OLR1 FGL2 S100A12 KCNAB2 GCA CLEC5A CD14 PIGR PTAFR CD47 SERPINB1 BIN2 CD177 NME2 LYZ DEGS1 CPPED1 PTPRJ ARSB
"Transferrin endocytosis and recycling"	0.00571428571428571	0.0645238095238095	0.517951998638302	1.65580319874936	0	29	ATP6V1B1 STEAP3 ATP6V1C2 TF
"Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism"	0.00342075256556442	0.046351197263398	-0.700768788663254	-1.71825447172942	2	41	IL4I1 IDO1 SLC7A5 IDO2 HAL HGD KMO TAT CRYM SLC25A21 HDC
"Glycogen metabolism"	0.0404040404040404	0.249756044670931	0.472054396393383	1.47865227548017	7	25	PPP1R3C PYGB GYG2 PHKG1 AGL PHKB PGM1 PGM2 PHKA2 CALM1 GAA UBC PGM2L1
"Energy dependent regulation of mTOR by LKB1-AMPK"	0.00564971751412429	0.0645238095238095	0.526255416770688	1.67423853366764	0	28	RRAGB CAB39L PRKAG2 RRAGD PRKAB1 STRADA PPM1A TSC1 TSC2 STK11 PRKAA2 SLC38A9 LAMTOR3 LAMTOR5
"GPVI-mediated activation cascade"	0.0133657351154314	0.123181818181818	-0.677148782225898	-1.58432327930246	10	30	LCP2 FCER1G RAC2 PIK3R5 PIK3R6 PIK3CG LCK FYN LYN
"Platelet sensitization by LDL"	0.0336021505376344	0.233491866556383	-0.735663896222834	-1.54930908601306	24	16	FGR PECAM1 LRP8
"Post-translational modification: synthesis of GPI-anchored proteins"	0.0183585313174946	0.150762484455789	-0.583327417051183	-1.48848882648213	16	65	FCGR3B VNN2 ALPG NTNG2 CD52 PLAUR VNN3 VNN1 ALPL LY6G6C RAET1L FOLR2 CNTN5 RECK LY6H CD109 LYPD5 CEACAM7
"RIPK1-mediated regulated necrosis"	0.0416666666666667	0.249756044670931	-0.723109753474732	-1.52287004567602	30	16	FASLG BIRC3 MLKL FAS CASP8 TNFRSF10A TNFSF10 CFLAR
"rRNA processing in the mitochondrion"	0.0136363636363636	0.123181818181818	0.574700857579943	1.70649173396953	2	21	MT-CO1 MT-CO3 MT-CYB MT-ATP8 MT-CO2 MT-ND4L MT-ATP6 MT-ND4 MT-ND5 MRM3 MT-ND2 MT-ND1 MT-ND3 MTERF4 MRM2 NSUN4
"GPCR ligand binding"	0.00100704934541793	0.0203087529976019	-0.716819368209501	-1.95391986067144	0	205	CXCL11 CXCL10 CXCL9 FPR2 FFAR2 CXCR1 FPR1 PROK2 EDN2 CXCL5 ADGRE3 HRH2 SAA1 CXCR2 P2RY14 ADRA2B ADGRE2 CXCL1 CCL20 CXCL3 P2RY13 GPR65 RAMP1 S1PR4 SUCNR1 EDN1 CXCR4 CCR1 XCR1 GPR183 ADGRE1 HCAR3 CXCL2 CCR5 C3 P2RY10 CXCR6 CXCL6 GPR18 MTNR1A CCR2 GNG2 GPR55 CXCL8 PTGER3 CX3CL1 ADRB2 C3AR1 CMKLR1 GPR132 GPBAR1 C5AR1 S1PR1 FZD2 CXCR3 GPR68 PLPPR3 CYSLTR1 GHRL FZD8 GNB4 GNGT2 EDNRA ADM CCL5 GPR35 ACKR4 CCR7 FPR3 HCAR2 CXCL12 P2RY6 PTAFR GNG7 OPRL1 CCL28 XK CCRL2 ADORA3 NMUR1 PTGER2 CNR1 TAS1R1 GRM4 NPFFR1 PTHLH
"Signaling by SCF-KIT"	0.0263157894736842	0.198099415204678	-0.622660905659053	-1.51691894923903	22	40	SOCS1 MMP9 GRAP2 SH2B2 LCK FYN STAT1 SH2B3 JAK2 LYN
"Signaling by Insulin receptor"	0.032258064516129	0.233491866556383	0.383102579671029	1.42972518509956	2	61	ATP6V1B1 FGF1 FGF9 FGFR1 FGFR3 ATP6V1C2 FGF17 FGFR4
"Signaling by FGFR"	0.0178571428571429	0.150762484455789	0.47608618327507	1.73508410919532	0	73	FGF1 FGF9 ANOS1 FGFR1 FLRT3 FGFBP2 FGFR3 FGF17 FGFR4 FLRT1
"RHO GTPase Effectors"	0.0030060120240481	0.0428752241324755	-0.502758180305329	-1.38026666738274	2	235	NCF1 WAS CYBB PRKCB RAC2 NCF4 WIPF1 NCKAP1L FMNL1 CDC20 BTK NOX1 SKA1 BUB1 FMNL3 KIF14 CENPA BUB1B NCF2 FLNA ERCC6L SPC25 CENPI MAD2L1 DIAPH3 NDC80 CENPE PKN1 BIRC5 ACTB WIPF3 CDCA8 KNL1 SRF MYL9 KIF2C CENPK SGO1 NUF2 CENPN SGO2 ZWINT LIMK2 RHPN1 AURKB RHOG CDC25C CENPH CYBA EVL SPC24 PFN1 B9D2 CENPQ CENPL KNTC1 NUDC YWHAH SPDL1 NUP107 ACTG1 RANGAP1 LIMK1 NUP160 CENPF CKAP5 PRC1 NDE1 DYNLL1
"WNT ligand biogenesis and trafficking"	0.0118577075098814	0.114765669113495	0.611292002636146	1.7589592864431	2	18	WNT10A WNT5B WNT4 WNT2B WNT9A WNT3 PORCN WNT3A
"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins."	0.037037037037037	0.240710584752036	0.327435522325024	1.37571052147477	0	121	SLC25A27 NDUFA7 UCP3 MT-CO1 NDUFV2 MT-CO3 MT-CYB COX20 MT-ATP8 MT-CO2 ETFDH MT-ATP6 MT-ND6 COX4I1 MT-ND4 MT-ND5 NDUFA11 NDUFA13 NDUFA1 UQCRC1 NDUFAF7 SDHD NDUFA5 COX5B MT-ND2 NDUFA4 MT-ND1 NDUFS2 SURF1 TMEM126B MT-ND3 ATP5F1D NDUFA10 COX6A1 ETFB UQCR11 NDUFB8 COX19 NDUFA12 SDHA NDUFV1 NDUFB9 ETFA COX5A NDUFS1 UQCRC2 NDUFA8 UQCRB CYC1
"tRNA processing in the mitochondrion"	0.00389105058365759	0.050213081341486	0.658347449180337	1.87955093764529	0	17	MT-CO1 MT-CO3 MT-CYB MT-ATP8 MT-CO2 MT-ND4L MT-ATP6 MT-ND6 MT-ND4 MT-ND5 MT-ND2 MT-ND1 MT-ND3
