Symbol	logFC	logCPM	LR	PValue	FDR	DEG_1	DEG_5	DEG_10	Direction
SRRM1	-0.701892715401403	6.62775299347016	277.882944348862	2.17242799827443e-62	1.60614843339089e-59	no	no	no	None
RPL39	1.3247977926894	6.34496449835227	277.546354489566	2.57214987595187e-62	1.8152363170013e-59	yes	yes	yes	Up
HDGFL2	0.818577431948872	5.13856257863983	273.682744680783	1.78768434364988e-61	1.20676465736992e-58	no	no	no	None
PLEKHJ1	1.06423697659642	4.93539486250778	273.041631879445	2.46610932752434e-61	1.59536722579762e-58	yes	yes	yes	Up
SNX17	0.582006761201109	6.40501369580557	269.577736687131	1.40261979162124e-60	8.71082995388458e-58	no	no	no	None
NUDT16L1	0.751010102000043	4.61704263769952	263.823550351194	2.51823574548201e-59	1.50377416093668e-56	no	no	no	None
ACADS	1.02798547992633	4.38712517408883	262.100554240135	5.9793286562282e-59	3.43833543394811e-56	yes	yes	yes	Up
AKR1A1	0.834976792317669	7.85328894283834	235.550401145956	3.67243274224216e-53	2.03636395557328e-50	no	no	no	None
HINT1	0.652256007756303	6.72122370121486	234.623827252023	5.84797558678143e-53	3.13088513656443e-50	no	no	no	None
TMEM258	0.815022695235876	4.79403595619794	233.59769339577	9.78974785702755e-53	5.06652084094032e-50	no	no	no	None
MRPL27	0.747038449739701	4.53566660152392	230.683411301979	4.22963526239207e-52	2.11836506722256e-49	no	no	no	None
RGS5	-2.67985889316363	2.55955636155012	230.569790517851	4.477972577533e-52	2.17265631996179e-49	yes	yes	yes	Down
NDUFB6	0.770349231775218	4.46476912712343	228.274521618976	1.41790352139754e-51	6.67102123430855e-49	no	no	no	None
SF3B5	0.811317382522966	5.85058564639966	222.684180141206	2.3491525048874e-50	1.07273358208476e-47	no	no	no	None
PSMB4	0.698027501569178	7.22856966222599	220.725014295458	6.28406462474939e-50	2.78761106753883e-47	no	no	no	None
MRPL33	0.677123108119335	4.40689900994173	216.870191883278	4.3560849321132e-49	1.87868262933304e-46	no	no	no	None
TRAPPC4	0.776501519621814	4.79794028380603	214.657621761794	1.32359900685411e-48	5.5541076163289e-46	no	no	no	None
COX8A	0.923223428591679	6.04041994287463	211.440649370614	6.66134524266352e-48	2.7216854273051e-45	no	no	no	None
BCL2L12	0.968014222177042	3.38122623120801	210.800544710157	9.18779268292415e-48	3.65768382551488e-45	no	no	no	None
TXNDC5	-1.47665780750199	2.72376946860519	208.861308267405	2.43388026497294e-47	9.44710624849247e-45	yes	yes	yes	Down
ALKBH7	0.892108674736146	4.97502283524952	207.798698265421	4.15087101819192e-47	1.5718639860597e-44	no	no	no	None
SNHG32	0.961283265108149	4.37718481367035	202.631098786167	5.56782432257317e-46	2.05823905791122e-43	no	no	no	None
CNOT4	-0.658805835226469	4.91968346129899	199.491962528068	2.69586247121626e-45	9.73394435537294e-43	no	no	no	None
MT-ND3	-1.42143820178822	10.6651059386346	199.015152041094	3.42570810507572e-45	1.2088078190774e-42	yes	yes	yes	Down
MT-CO2	-1.13652062882314	12.8783973343531	191.297341878982	1.65635825287075e-43	5.71480405201583e-41	yes	yes	yes	Down
MRPS34	0.805439672650676	5.11361804811882	188.200065865718	7.85646869611824e-43	2.65172897773765e-40	no	no	no	None
MT-ND4L	-1.13784214447829	10.8080593585202	187.516197258203	1.10792371223168e-42	3.65991990555513e-40	yes	yes	yes	Down
TELO2	0.804683926916791	5.34089871318834	186.404865867721	1.93691124759662e-42	6.26510083962189e-40	no	no	no	None
MRPL14	0.697383310328325	5.20549602614255	183.597449369141	7.94315557838187e-42	2.51684558183585e-39	no	no	no	None
NUBP2	0.667509652115758	5.1652310029077	182.774549884453	1.20129179657978e-41	3.73025128673953e-39	no	no	no	None
LAMTOR4	1.02858220947137	5.07082929597298	181.562944219054	2.20889033022898e-41	6.72455515041867e-39	yes	yes	yes	Up
RPS19	1.25412224375944	7.91018672702721	181.044763443207	2.86622077453996e-41	8.55787379721298e-39	yes	yes	yes	Up
ANKRD39	0.824227361464372	2.36516028023746	180.22074681842	4.3373302497523e-41	1.270592253918e-38	no	no	no	None
PDRG1	0.765053209019377	3.75056301057756	179.224170894541	7.1584214618594e-41	2.05817873364498e-38	no	no	no	None
MTX2	0.617938998545692	4.71282724655633	178.668534695875	9.46540172224835e-41	2.67199685708414e-38	no	no	no	None
SNHG6	0.84841766258684	4.14651096343842	177.456233474207	1.74120203692501e-40	4.8274826473746e-38	no	no	no	None
UBE2Q1	-0.524073952654663	6.56007142896917	176.900468038778	2.30253243025358e-40	6.2717751775644e-38	no	no	no	None
RPL37A	1.11674173942108	8.00353309838083	175.237411948096	5.31327396196547e-40	1.4223084747151e-37	yes	yes	yes	Up
PRPF31	0.641632937031854	4.78656217974097	174.556916640851	7.48109854981531e-40	1.96867010312597e-37	no	no	no	None
COA6	0.789049771594904	3.68358726591002	174.174134566108	9.06894629798973e-40	2.34674100370981e-37	no	no	no	None
UQCC2	0.787758035170557	4.62236792960376	171.875643338654	2.88084638151271e-39	7.33246244579776e-37	no	no	no	None
ETFB	0.850894033392492	3.97268557299066	171.543418748556	3.40468654627819e-39	8.52599408347019e-37	no	no	no	None
QTRT1	0.960435335473297	4.24298696952805	171.018597622043	4.43300685221825e-39	1.09248991091334e-36	no	no	no	None
RNF7	0.573095601852081	5.93246213481167	166.917687197333	3.48666046388349e-38	8.45842036910235e-36	no	no	no	None
VPS28	0.718851330430634	5.97509776371145	166.710991094633	3.868646743347e-38	9.24070912880084e-36	no	no	no	None
C1orf122	0.889002263618115	4.74513575506578	166.57764274202	4.13701444194825e-38	9.73201306449827e-36	no	no	no	None
TIMM29	0.706226688849946	3.56783917057308	165.660378223532	6.56226113444553e-38	1.52068158766271e-35	no	no	no	None
BOLA1	0.900985729584452	2.84397610949	165.014327636764	9.08197164103228e-38	2.07362781909805e-35	no	no	no	None
RABL6	0.868218621391148	4.93562555763952	162.973351621992	2.5353795482968e-37	5.70497142997915e-35	no	no	no	None
MRPS26	0.747308884587702	4.72661506647067	162.68063372567	2.93759271903589e-37	6.51558065082161e-35	no	no	no	None
RPS27A	0.971464632401604	8.11466150260687	162.541528189348	3.15051467957187e-37	6.88942125563843e-35	no	no	no	None
RPP25L	0.960654097981399	3.54586764396173	160.645040419442	8.1793067005289e-37	1.7637766087835e-34	no	no	no	None
KMT2E	-0.742804769436548	7.07275091717236	160.353740322393	9.4702371532559e-37	2.01417674029385e-34	no	no	no	None
HSPE1	0.826508702616185	3.75784010725666	160.081901097882	1.08581031004242e-36	2.27814741536737e-34	no	no	no	None
SDHAF2	0.73605516546969	3.26380577726912	160.051612057537	1.1024825768148e-36	2.28228593168354e-34	no	no	no	None
NAA38	0.767848409632571	4.93507688140383	159.867059378594	1.2097463880549e-36	2.4713845290711e-34	no	no	no	None
CHCHD5	0.755203187963946	3.96742910374883	159.577533154651	1.39943584352144e-36	2.82177154630051e-34	no	no	no	None
ATG101	0.889603137189008	3.93414019121586	159.452614039334	1.49020775171332e-36	2.92972379341596e-34	no	no	no	None
DCXR	0.84666463727533	5.12580624335003	159.45193955647	1.49071351075526e-36	2.92972379341596e-34	no	no	no	None
ANTKMT	1.06098803284885	3.41818407363843	158.822886466251	2.04568719998351e-36	3.970167433368e-34	yes	yes	yes	Up
MED1	-0.637375714267927	5.85541380502615	158.579093140628	2.31263863081578e-36	4.43284288667232e-34	no	no	no	None
RPL34	0.827905811109325	7.67058079493033	158.090900161319	2.95650665822994e-36	5.59789297264366e-34	no	no	no	None
NME3	1.10384703376865	4.18042569627368	157.112602087928	4.83665296450656e-36	9.04745468999142e-34	yes	yes	yes	Up
COX4I1	0.821864864388723	7.64945417081171	153.54444332636	2.91264097417719e-35	5.38353140060417e-33	no	no	no	None
SCAND1	0.83400323234143	5.48379437602749	153.113245389255	3.61845645539379e-35	6.60942999134635e-33	no	no	no	None
AAMP	0.605345466015887	6.90244606486567	152.466631505386	5.01003887941134e-35	9.04486786531866e-33	no	no	no	None
MRPS28	0.928257957785921	2.26310318307087	152.433470967041	5.09434612149061e-35	9.09135837727163e-33	no	no	no	None
SSNA1	0.739885389846448	5.55618505965673	152.181513378195	5.78302399966492e-35	1.02030943884997e-32	no	no	no	None
RPL31	0.813146927162108	7.71299833092793	150.37511218676	1.43538960216783e-34	2.50402909699526e-32	no	no	no	None
CUEDC2	0.607404987650569	4.39778990492765	150.00938696015	1.72547219885897e-34	2.97663126216493e-32	no	no	no	None
UBAP2L	-0.470215727604634	7.46118974973044	149.576157731488	2.14586507322627e-34	3.6611759480122e-32	no	no	no	None
ITPA	0.655020439758842	5.18754476844269	149.334002027416	2.42400287493755e-34	4.08761815774092e-32	no	no	no	None
APRT	0.761225283567242	5.98955643043203	149.314052790473	2.44846379408673e-34	4.08761815774092e-32	no	no	no	None
NSUN5	0.617719253230381	4.33463640479838	149.256564429074	2.52034307683462e-34	4.16285602243982e-32	no	no	no	None
USP54	-0.745988365148293	6.7236622127175	149.096785582018	2.73139657027365e-34	4.4639645421125e-32	no	no	no	None
TMEM101	0.595464736413892	4.32331711319935	148.464232495357	3.75537340017072e-34	6.07353410531777e-32	no	no	no	None
POLR1H	1.01532640608096	2.53065459204538	147.925879149304	4.92417643082784e-34	7.88172817165289e-32	yes	yes	yes	Up
TSPAN17	0.539986196542946	6.09916012294537	147.892401207787	5.00785509607057e-34	7.93387328791752e-32	no	no	no	None
MRPL15	0.825510462104084	4.6051145386968	147.81648771374	5.20290853173239e-34	8.15963210744214e-32	no	no	no	None
SNRNP25	0.919961313036025	4.17931149831866	147.449789698824	6.25757326083706e-34	9.71550824477561e-32	no	no	no	None
CAPRIN1	-0.482926395313971	7.97859846414212	146.669722036608	9.26685078547264e-34	1.42452599302226e-31	no	no	no	None
DDX49	0.55733959583694	5.09052968792315	146.170219533278	1.1915952294602e-33	1.81379485613716e-31	no	no	no	None
NDUFS3	0.516865096665617	5.87210707840437	145.901391662909	1.36426401100221e-33	2.05646243056508e-31	no	no	no	None
COPE	0.773684985134666	6.58298423679727	145.517314547496	1.65525340649204e-33	2.47110234511494e-31	no	no	no	None
GUK1	0.634646853396106	7.45409622494429	145.101630191168	2.04052594675039e-33	3.01725769992825e-31	no	no	no	None
ATF6	-0.578876111230201	6.5610435951634	144.327696697433	3.0126274437984e-33	4.38203052209554e-31	no	no	no	None
RBX1	0.659712255076139	5.08114024189859	144.32287504388	3.01994889774715e-33	4.38203052209554e-31	no	no	no	None
RPS18	1.14733460829105	9.12457477794	144.041639948645	3.47926008665276e-33	5.00175852827507e-31	yes	yes	yes	Up
UBL5	0.643999311013422	5.65742771424724	142.908986742842	6.15361850015567e-33	8.76523677370797e-31	no	no	no	None
ADPRS	0.656118730929693	5.19143243909221	141.419027476176	1.30291478489514e-32	1.83900499548018e-30	no	no	no	None
PAXX	0.886579584466212	3.76498779597691	141.042826076471	1.57462671489148e-32	2.20249138517163e-30	no	no	no	None
SNRPG	0.649321079713712	4.8429366949816	140.608621242983	1.9594055558167e-32	2.71622595175091e-30	no	no	no	None
TRAF6	-0.570446928295092	4.60419483299689	140.341986603254	2.2409378232772e-32	3.07900890656653e-30	no	no	no	None
NELFB	0.494069104789911	6.08222645172302	139.836894017324	2.88989055330142e-32	3.93582813425946e-30	no	no	no	None
TOMM7	0.657295866509266	5.6700529876911	139.160243688466	4.06305643629934e-32	5.48547949825944e-30	no	no	no	None
PIH1D1	0.546393539377891	5.2512906899534	137.571088745318	9.04466855307824e-32	1.21058210306114e-29	no	no	no	None
C1orf53	1.09720050720888	1.48365239462429	137.4794973701	9.47161550342919e-32	1.25689147270292e-29	yes	yes	yes	Up
MRPL20-AS1	0.599976499641941	3.98780034659031	137.173298757321	1.10507463979956e-31	1.45401600487525e-29	no	no	no	None
UQCRQ	0.570648015027354	6.03294805093868	136.558371908649	1.50620174003305e-31	1.96515027023136e-29	no	no	no	None
FAM98C	0.593244816743919	4.66695479165367	136.185941855437	1.81693727549784e-31	2.35081401161495e-29	no	no	no	None
COMMD6	0.740927019334802	4.63961989253744	134.071973291612	5.26903396253421e-31	6.76091085143026e-29	no	no	no	None
SURF1	0.632376937001608	4.94504780811766	133.894556040509	5.76155968434173e-31	7.33229308681063e-29	no	no	no	None
FOXP1	-0.639431936384979	5.90397516998585	133.673594442916	6.43983502084221e-31	8.1288519133005e-29	no	no	no	None
MRPL54	0.696311780249318	4.40668190041682	132.929783263604	9.36667429425561e-31	1.17279826687591e-28	no	no	no	None
TMEM208	0.704647455032964	4.68111524733991	132.191258954947	1.35877051379171e-30	1.6877016797704e-28	no	no	no	None
MMP24OS	-0.798488764026216	6.1148575628261	131.860377645049	1.60521179021347e-30	1.97797763927416e-28	no	no	no	None
PHPT1	0.712807543374107	4.72070425652485	131.531496919492	1.89444595569519e-30	2.3159974730806e-28	no	no	no	None
RPL37	0.779951532504297	7.98761724832376	131.234033158799	2.20069615321859e-30	2.66937566209936e-28	no	no	no	None
MVB12A	0.718503696407022	4.74338772857792	131.197650681755	2.24140204114314e-30	2.69767504579755e-28	no	no	no	None
DTYMK	0.936585687015619	3.72444769760414	130.207504720312	3.69103350689913e-30	4.40822970985507e-28	no	no	no	None
TOMM5	-1.12806455986473	1.22684353878461	130.187002289264	3.72935496872219e-30	4.4199973468993e-28	yes	yes	yes	Down
MT-ATP6	-0.935404654644804	12.4862384108379	130.119455651131	3.85844500422848e-30	4.5383497830039e-28	no	no	no	None
RPS28	0.860298363496267	7.48755563501797	130.090118119037	3.91589572123637e-30	4.57129300510646e-28	no	no	no	None
MT-ND1	-1.06757282614936	12.9070995341941	129.949239626943	4.20391851391149e-30	4.87089842141715e-28	yes	yes	yes	Down
FBXO11	-0.65082166764166	5.41966428508788	129.838014258965	4.44620775140449e-30	5.11346826283749e-28	no	no	no	None
CCNK	-0.677851658528695	4.01761720679039	129.566887067819	5.09696262600404e-30	5.81878248024549e-28	no	no	no	None
MRPL55	0.611982834107566	4.55743742218475	129.356937582641	5.66563130198653e-30	6.42077310909802e-28	no	no	no	None
TMEM203	0.470811394815877	4.94684883481292	128.678669342649	7.97364544487346e-30	8.9709289258772e-28	no	no	no	None
WNK1	-0.624775785584305	7.85164876656634	128.532816578001	8.58165449324997e-30	9.58552285339562e-28	no	no	no	None
ECHS1	0.556447590635757	6.8911784319821	128.42854677066	9.04454059140121e-30	1.00303955158639e-27	no	no	no	None
CISD3	0.641258942299115	4.10879443155117	127.974091206611	1.13717806951993e-29	1.25209732026758e-27	no	no	no	None
SEC31A	-0.531957189413546	7.87534695235782	127.960205856303	1.14516178975909e-29	1.25209732026758e-27	no	no	no	None
SSR4	0.666618665934471	6.22917160041132	127.871097952819	1.19774777922872e-29	1.30043580561574e-27	no	no	no	None
PQBP1	0.55006441886023	4.57659850986218	127.643185569796	1.34349934684905e-29	1.43978599772293e-27	no	no	no	None
PEX16	0.588447700139947	4.48366646984892	127.641499701511	1.34464105158975e-29	1.43978599772293e-27	no	no	no	None
PPP1R35	0.851754817291555	3.00232283020853	127.197780822005	1.68152546935445e-29	1.78817564638337e-27	no	no	no	None
AURKAIP1	0.688750877543378	6.00741293247783	126.804031115458	2.05053951129413e-29	2.16576030288114e-27	no	no	no	None
SEC24B	-0.489858614364376	6.07857521589241	126.6897250594	2.17211215071237e-29	2.27866305756488e-27	no	no	no	None
MIF4GD	0.547965687988685	4.41412090898327	126.284822999799	2.6637296613324e-29	2.77564206186892e-27	no	no	no	None
STOML2	0.487553092573076	6.11804706189696	126.157594730773	2.84009557888129e-29	2.93968826384739e-27	no	no	no	None
ANKRD17	-0.534727779590324	7.20387631402915	126.003968205459	3.06869044488727e-29	3.15526409584899e-27	no	no	no	None
CCDC22	0.62485939845438	4.01836839865322	125.4589890535	4.03850486602042e-29	4.12512016775217e-27	no	no	no	None
PMPCA	0.49326589906715	5.60890774192229	124.723827103156	5.84945688042748e-29	5.93586062258282e-27	no	no	no	None
ECI1	0.644715440262547	5.15196440019855	124.410818284483	6.84891470902225e-29	6.90495128391425e-27	no	no	no	None
TIMM13	0.81935942110221	5.15899798394218	123.791870126801	9.35601403134136e-29	9.37170799036168e-27	no	no	no	None
QRICH1	-0.426166881479051	6.63623717380379	123.696060899559	9.81886043980971e-29	9.77228379413369e-27	no	no	no	None
POLE4	0.92289578186043	3.23560211365001	122.800708805221	1.54183252885557e-28	1.52474470337653e-26	no	no	no	None
ZMAT5	0.835125586474511	2.67820843146997	122.657140894148	1.65753465664215e-28	1.62879006829278e-26	no	no	no	None
ESRRA	0.711201086025525	6.20802706676757	122.47519150182	1.8167272214736e-28	1.77399414091818e-26	no	no	no	None
PTPA	0.479783151406554	7.39986697111039	122.310988280783	1.97348008893645e-28	1.91501574130171e-26	no	no	no	None
SMG7	-0.495925118167412	7.03317175581192	122.086867216433	2.20948987627648e-28	2.13071675894836e-26	no	no	no	None
TOPORS	-0.769163128014384	4.94647430530023	121.646478298812	2.75863079191382e-28	2.6438581281021e-26	no	no	no	None
SCRN2	0.602835425663984	5.17627821514058	121.184050706629	3.4827507860907e-28	3.31737354017449e-26	no	no	no	None
CALU	-0.677160167592646	7.0408266034876	121.044588793413	3.73639036266671e-28	3.53726809577825e-26	no	no	no	None
LSM7	0.676747875610205	4.63248958341989	120.625927075853	4.61427921988231e-28	4.34189691926623e-26	no	no	no	None
SLC25A10	0.80646669982872	3.41688230404242	120.275008070478	5.50715761661334e-28	5.15085115394812e-26	no	no	no	None
NUDT22	0.708798696823519	4.44201652554915	119.979725001937	6.39105622542703e-28	5.94176879975929e-26	no	no	no	None
PSME3IP1	-0.368730497576261	6.22477722343295	119.734413741439	7.23233629790146e-28	6.68388412864393e-26	no	no	no	None
CSNK2A1	-0.397316450467615	7.12741305991378	119.381350359881	8.64124462592503e-28	7.93869609834982e-26	no	no	no	None
ARHGAP32	-0.680248741099023	7.94608988895707	118.462425881744	1.37331146620894e-27	1.25423728378588e-25	no	no	no	None
SAP130	-0.698958756068637	5.18204070848515	118.42890296176	1.39671860126579e-27	1.26815514638904e-25	no	no	no	None
TIMM44	0.696800329143925	4.56451673258	118.136232177602	1.61878861979681e-27	1.46123907621891e-25	no	no	no	None
TTC17	-0.590244585987892	6.41773406242939	118.048527689994	1.69197358291852e-27	1.51847293921346e-25	no	no	no	None
OXLD1	0.626266116386824	4.09497366402548	117.748204622244	1.96857531767193e-27	1.75655749322842e-25	no	no	no	None
HSCB	0.697953197203932	2.93692874815101	117.702181547913	2.01478786030782e-27	1.7875197896651e-25	no	no	no	None
ACTR1B	0.564253831462	5.9199868378096	117.49481134575	2.23684480506699e-27	1.97325297974262e-25	no	no	no	None
BRF2	0.645852912463006	2.15799706562045	117.397293474321	2.34957300904115e-27	2.06098703606627e-25	no	no	no	None
AP3B1	-0.500356789819665	6.68384306796807	117.043590900881	2.80827074452256e-27	2.44950626850884e-25	no	no	no	None
NDUFA4	0.520296954869171	6.75003522903634	116.983689070715	2.89438188668998e-27	2.51051246775132e-25	no	no	no	None
CDK13	-0.418747348435223	6.33576984659687	116.936899689408	2.96347630929492e-27	2.55616295433961e-25	no	no	no	None
ELMO3	0.668663966046714	5.48233538796956	116.844417533405	3.10493624643726e-27	2.66338343437486e-25	no	no	no	None
DCTPP1	0.595163038487586	4.59468592691103	116.633587445067	3.45318287443681e-27	2.94583062134648e-25	no	no	no	None
TMEM128	0.631676394914208	4.26369011155645	116.544647526579	3.61156603495644e-27	3.06410788299091e-25	no	no	no	None
BRAP	-0.4536289984551	5.18237009900406	116.113947565008	4.48757351722894e-27	3.78663404502698e-25	no	no	no	None
LMBRD1	-0.599551254508183	6.67900119377701	115.991917259983	4.77237625947741e-27	4.00518452998088e-25	no	no	no	None
NEMF	-0.520520146652203	5.12640997614627	115.758470033426	5.3685540266386e-27	4.48129945255865e-25	no	no	no	None
NR2C2AP	0.770845237406734	2.66713531259474	115.693238458612	5.54807796285874e-27	4.60638815247833e-25	no	no	no	None
PRRC2C	-0.64644092962634	8.1247157355692	115.422387267945	6.36000792002286e-27	5.25241930671675e-25	no	no	no	None
TMEM186	0.615353163674022	2.47889473308773	115.210285336405	7.07795441617259e-27	5.81440847965585e-25	no	no	no	None
DCTN3	0.499288266574756	5.16618326239477	115.193631597353	7.13764498719469e-27	5.83258295111499e-25	no	no	no	None
SNRPD2	0.661380179056075	5.47944915767282	114.500808667207	1.01224959270814e-26	8.22837024941704e-25	no	no	no	None
DLG1	-0.531300116778071	7.03654744395721	114.296201609674	1.12227512219275e-26	9.07523101414825e-25	no	no	no	None
KTI12	0.566150272953898	2.76363495347921	114.245770950994	1.15118318810332e-26	9.26076175051408e-25	no	no	no	None
CCDC71	0.465027282672118	4.13922804483588	114.143482937817	1.21212452439461e-26	9.68732655767191e-25	no	no	no	None
ZNF524	0.773774118919603	3.70934360018686	114.136032713769	1.21668728503544e-26	9.68732655767191e-25	no	no	no	None
USF3	-0.625832631128311	5.79290341180742	113.928253265628	1.35109758205802e-26	1.07026229893024e-24	no	no	no	None
MCRIP2	0.726750957559291	4.70857727874032	113.583248136398	1.60787064245163e-26	1.26719794896975e-24	no	no	no	None
RPL10A	0.74770680110232	8.23751348087583	113.555978129037	1.63013650502913e-26	1.27825754429709e-24	no	no	no	None
LAGE3	0.655229224631984	3.41536668022549	113.534118343268	1.64820741905948e-26	1.28593308484007e-24	no	no	no	None
CHID1	0.627716119098373	5.16311297273209	113.10032372947	2.05128675957929e-26	1.5924139114614e-24	no	no	no	None
MCRS1	0.402080284286864	5.72933458813276	113.04096255038	2.11362803592474e-26	1.63264621322227e-24	no	no	no	None
BLOC1S4	0.597335392861621	4.09241723249621	112.781471670783	2.4091667599248e-26	1.85171896606893e-24	no	no	no	None
LONP1	0.475134599299774	5.98730008161523	111.995625174858	3.58099504007274e-26	2.73884379271771e-24	no	no	no	None
SNRNP27	-0.505070418953926	4.43673257099561	111.748514291166	4.05634234508399e-26	3.08719466910657e-24	no	no	no	None
HDHD5	0.60026933058122	4.48482082270795	111.531756613509	4.52498668125393e-26	3.42707040064139e-24	no	no	no	None
IFI27L1	0.848996504117167	2.7756752701932	111.215547211708	5.30746598419071e-26	4.00018043060898e-24	no	no	no	None
TRAPPC6A	0.878044379856019	3.86577977247094	110.645893755504	7.07427181260369e-26	5.30604561171424e-24	no	no	no	None
BABAM1	0.626295650360644	3.89078529618435	110.49788127188	7.62268346053973e-26	5.68989343309326e-24	no	no	no	None
NCOR1	-0.451432087946188	7.18399395849421	110.355312469698	8.19109190393005e-26	6.08492310528316e-24	no	no	no	None
MT-ND2	-1.00160905958673	12.5591748412766	110.140474055969	9.12870492993261e-26	6.74915584486351e-24	yes	yes	yes	Down
ELP6	0.496328844776922	4.09871114156983	110.038427593609	9.61094427225544e-26	7.07201520241886e-24	no	no	no	None
DGCR6L	0.618961462231326	5.00711812805688	109.38120059015	1.33893419671807e-25	9.80579827275696e-24	no	no	no	None
PIAS1	-0.793854522951257	5.79889735161524	109.208571755912	1.46077080699134e-25	1.0606438092927e-23	no	no	no	None
CCDC115	0.647806055792347	5.34516511075007	109.207012327776	1.4619204894283e-25	1.0606438092927e-23	no	no	no	None
HERPUD2	-0.576554238900753	5.25587042900524	109.132513982134	1.517911488855e-25	1.09614389655641e-23	no	no	no	None
ATP6V0C	-1.49321008765143	3.02620356589375	108.956008522176	1.65927908712387e-25	1.19268366234654e-23	yes	yes	yes	Down
CLPTM1	-0.650049199026682	7.33952531554303	108.91424179867	1.6946138899368e-25	1.21246890576768e-23	no	no	no	None
TMEM141	0.862707536472201	3.72570752745435	108.534867242578	2.05208459140768e-25	1.46149841129338e-23	no	no	no	None
POLR2H	0.469501718358232	5.15529433616012	108.129672742074	2.51756085147906e-25	1.78482419087049e-23	no	no	no	None
MRPL41	0.759782023515287	4.92969365333572	107.738223021005	3.06729667629683e-25	2.16467491800839e-23	no	no	no	None
TRIOBP	0.509265986519942	6.56926278342934	107.717455828329	3.09960562049385e-25	2.17757813863292e-23	no	no	no	None
BCAT2	0.737666671944986	4.56871751414849	107.538905576387	3.39181353563963e-25	2.37213049343878e-23	no	no	no	None
OCIAD2	0.574811271957951	5.67493477848066	107.377870841433	3.67891570419488e-25	2.56138319387128e-23	no	no	no	None
CBLL1	-0.433228698309371	5.06948925907178	106.59087319216	5.47246551844376e-25	3.79310266247133e-23	no	no	no	None
RNF103	-0.60361768370414	5.6969448871164	106.377343128393	6.09506188308236e-25	4.20449741497991e-23	no	no	no	None
DDX28	0.554853959003961	3.53506943394689	106.369198879558	6.12016241005706e-25	4.20449741497991e-23	no	no	no	None
UBE4A	-0.598080321480766	6.28983744023529	105.609087253376	8.98148813010147e-25	6.14302135277337e-23	no	no	no	None
CNOT2	-0.449740763843798	6.03460128504187	105.513107758586	9.4272244018095e-25	6.4196090378287e-23	no	no	no	None
SC5D	-0.740488437319373	5.7003303361069	104.69269826652	1.42625668862807e-24	9.66989578499538e-23	no	no	no	None
MRM3	0.591895743311666	2.93287360508141	104.672385672469	1.44095322735152e-24	9.72706078602597e-23	no	no	no	None
SLC39A6	-0.583852622273689	6.86892961687857	104.536569302741	1.54318795213515e-24	1.03720935691993e-22	no	no	no	None
DOHH	0.804750861006968	3.60316102813679	104.302932976403	1.73631804835336e-24	1.16198594908337e-22	no	no	no	None
