Symbol	logFC	logCPM	LR	PValue	FDR	DEG_1	DEG_5	DEG_10	Direction
ADAM12	-1.06051385038122	0.649148084590639	16.6473443940944	4.50132839241344e-05	0.0169898077582857	no	yes	yes	Down
IL4I1	-1.97204824915794	2.47835464067975	16.6010892702743	4.61245228517622e-05	0.0169898077582857	no	yes	yes	Down
SAA4	-2.15866945890769	-0.0139324509901693	16.5874881619314	4.64564952543374e-05	0.0169898077582857	no	yes	yes	Down
FPR1	-2.76301692118713	4.0806311654692	16.5632489956401	4.70540856374008e-05	0.0169898077582857	no	yes	yes	Down
FGR	-1.96845314642637	3.45772693134611	16.5005503933934	4.86359537378808e-05	0.0170023798848532	no	yes	yes	Down
TXLNG	-0.554836244797442	4.43501270797997	16.4756436276151	4.92790863595513e-05	0.0170023798848532	no	no	no	None
GPR65	-1.51956498802999	1.71622134467308	16.3160128274476	5.36090259042326e-05	0.0180942116562851	no	yes	yes	Down
PTPRC	-1.30245418531802	5.55438850232638	16.2619886154299	5.5159464942966e-05	0.0180965680350012	no	yes	yes	Down
FCGR2A	-2.02449510875714	3.99164558411887	16.2104721983354	5.66799217912263e-05	0.0180965680350012	no	yes	yes	Down
BATF3	-2.14187966148294	0.148089630442615	16.1839070359417	5.7480366419513e-05	0.0180965680350012	no	yes	yes	Down
CD37	-1.10311480145676	3.1344886472434	16.1577939495739	5.82782688232681e-05	0.0180965680350012	no	yes	yes	Down
JCHAIN	-5.21269222439254	4.54940964526234	16.0974565640327	6.01647857938387e-05	0.0183160483183361	no	yes	yes	Down
CXCL11	-5.3088928875118	5.70689193116557	16.0377383218381	6.2092423824296e-05	0.0184865966214772	no	yes	yes	Down
JAK3	-1.47120494068294	3.8674786423192	16.0070701397219	6.31063777494713e-05	0.0184865966214772	no	yes	yes	Down
IL7R	-1.67687396011138	3.57195068426249	15.8976433816525	6.68619187969173e-05	0.0188776402145681	no	yes	yes	Down
SIGLEC14	-2.07175467978539	0.54706448747668	15.8918008689975	6.70686415966134e-05	0.0188776402145681	no	yes	yes	Down
SAMSN1	-1.44910530143227	2.92607249896682	15.8449136276508	6.8751083532916e-05	0.0188776402145681	no	yes	yes	Down
SYAP1	-0.380468145074855	6.75043469575527	15.8115201335851	6.99751585954838e-05	0.0188776402145681	no	no	no	None
LTB	-1.65904886618796	2.99414449366914	15.7968284725961	7.05206191192163e-05	0.0188776402145681	no	yes	yes	Down
ITGB2	-0.947147934368665	5.57139898755762	15.6760987542831	7.51680842694754e-05	0.01948128876751	no	no	no	None
MNDA	-2.21781460057844	3.68966138791475	15.6619701836547	7.57317227051348e-05	0.01948128876751	no	yes	yes	Down
OR2I1P	-2.56742887238194	2.0592643815459	15.6418951220209	7.6539908206757e-05	0.01948128876751	no	yes	yes	Down
CXCL9	-3.69809214973543	6.55628054929185	15.557882041263	8.00173500918146e-05	0.0200378931858954	no	yes	yes	Down
EGR2	-2.09751711870159	1.87709188816005	15.5209004931101	8.15980494367338e-05	0.0200954886656423	no	yes	yes	Down
WAS	-1.23471908091025	3.45888092195564	15.4820478598298	8.32925802534416e-05	0.0200954886656423	no	yes	yes	Down
ALOX5AP	-1.03676827021989	3.17085852365948	15.4432832063765	8.50185627813058e-05	0.0200954886656423	no	yes	yes	Down
CYBB	-1.13066158787674	4.57811476659418	15.4335547725568	8.54573378913605e-05	0.0200954886656423	no	yes	yes	Down
AQP9	-2.61536177661175	3.72921149043919	15.3833408820719	8.77585973634774e-05	0.0200954886656423	no	yes	yes	Down
HCK	-1.45531339935041	4.23639640902524	15.3541334126045	8.91257293601469e-05	0.0200954886656423	no	yes	yes	Down
HRH2	-2.05415842457403	-0.255527244122768	15.3332480461401	9.01164458588945e-05	0.0200954886656423	no	yes	yes	Down
SLC2A3	-1.92781112359146	3.90727309995071	15.3230995422864	9.06018424961331e-05	0.0200954886656423	no	yes	yes	Down
CD53	-1.22160254931488	4.63617389661026	15.2053194086564	9.64314022963894e-05	0.0209486337224098	no	yes	yes	Down
IL2RA	-2.04253980162882	0.583021041115719	15.1806162576929	9.77011961547766e-05	0.0209486337224098	no	yes	yes	Down
CYTIP	-1.39861650740067	2.94927309391036	15.1653159658053	9.84960879644412e-05	0.0209486337224098	no	yes	yes	Down
IGHM	-4.21515808191626	3.76014553299321	15.1388543041709	9.98862362301199e-05	0.0209572122122816	no	yes	yes	Down
WDFY4	-1.05092257423065	3.01012765094793	15.0814178573657	0.000102971953835895	0.0213046731307125	no	yes	yes	Down
APBB1IP	-1.32281007615778	2.95075190084633	15.0367292407414	0.000105439026441831	0.0213046731307125	no	yes	yes	Down
LINC01215	-1.65233924349901	0.810728976930002	15.0327979356995	0.000105658883876392	0.0213046731307125	no	yes	yes	Down
FYB1	-1.12333783023994	4.45478471428707	14.9824655642852	0.000108514821310338	0.0215184158975996	no	yes	yes	Down
PRSS30P	-0.853108391306444	1.36774397717322	14.9458550871421	0.000110640854822075	0.0215184158975996	no	no	no	None
IL2RG	-1.09959205487525	4.31126280300237	14.9418357370811	0.00011087680483112	0.0215184158975996	no	yes	yes	Down
CCL3	-2.12325279685722	0.582783532638517	14.8786818168894	0.000114651370110801	0.0215842358322582	no	yes	yes	Down
GMFG	-1.47080313721966	2.8615271761525	14.871234477524	0.000115104922544054	0.0215842358322582	no	yes	yes	Down
SAA1	-1.91473456914666	7.07026930002337	14.7914551096223	0.000120078373712022	0.0215842358322582	no	yes	yes	Down
ADGRE2	-1.71198147585238	2.90842676259636	14.7805011300852	0.000120777930913484	0.0215842358322582	no	yes	yes	Down
PDCD1	-1.48051855395001	1.47577756122171	14.7786416030961	0.000120897093111577	0.0215842358322582	no	yes	yes	Down
SNX10	-1.39434347561802	2.30978499005557	14.7780573949384	0.000120934554761275	0.0215842358322582	no	yes	yes	Down
CYTH4	-1.4635030957561	4.34893315787832	14.7778579359222	0.000120947347507823	0.0215842358322582	no	yes	yes	Down
TAGAP	-1.30015654455325	3.49913694308689	14.6995245722949	0.000126078242759485	0.0222442136032247	no	yes	yes	Down
SASH3	-1.0238481602002	4.05219776477858	14.6777618207793	0.000127542229519685	0.0222496702867712	no	yes	yes	Down
ADGRE3	-2.13168862289025	0.595184259760294	14.6520509813805	0.000129293874746317	0.0223046299923479	no	yes	yes	Down
IGHA1	-5.69724555596438	7.26323816308102	14.6167957523531	0.000131735211063927	0.0224385051675841	no	yes	yes	Down
CSF3R	-2.33151581117193	5.82534268655391	14.5976898826506	0.000133077580879564	0.0224385051675841	no	yes	yes	Down
AGAP2	-1.05924488555122	2.08486577157165	14.5229797923206	0.000138460231418899	0.0224385051675841	no	yes	yes	Down
TNFRSF10C	-2.49410480421583	2.3963771290601	14.5124368727143	0.000139237269310161	0.0224385051675841	no	yes	yes	Down
LILRA5	-2.76747283881195	1.95597424948442	14.4794826080182	0.000141694501538359	0.0224385051675841	no	yes	yes	Down
RAC2	-1.03272758656047	4.79962659837332	14.4792489076611	0.000141712082407755	0.0224385051675841	no	yes	yes	Down
CMTM2	-2.56124956384504	0.502991599724423	14.4758805012773	0.000141965725838143	0.0224385051675841	no	yes	yes	Down
CXCL1	-1.64408074378814	7.30210361576832	14.4707804495832	0.000142350633680808	0.0224385051675841	no	yes	yes	Down
MMP25	-1.84586642686627	3.51085322852256	14.4611950300416	0.000143076904005592	0.0224385051675841	no	yes	yes	Down
TLR10	-1.1735344819907	1.45552707271825	14.3145916890817	0.000154661372998635	0.0240127247717681	no	yes	yes	Down
TNFRSF1B	-1.32514455248849	4.83193418436687	14.2416497842215	0.000160772550700265	0.0247144021997259	no	yes	yes	Down
THEMIS2	-1.32486702460943	3.81977391748373	14.1684765559698	0.000167147524649928	0.0251903592191604	no	yes	yes	Down
CD22	-1.61898838420491	0.880974056512526	14.151512739685	0.000168661433811752	0.0251903592191604	no	yes	yes	Down
SIGLEC10	-1.19636341797642	2.27195442544925	14.1199732699321	0.000171512929669601	0.0251903592191604	no	yes	yes	Down
OFD1	-0.352968041120995	5.48883974141637	14.1018670295786	0.000173171809847199	0.0251903592191604	no	no	no	None
ELMO1	-1.00598687133888	2.00582349374034	14.0841443690537	0.000174811196936157	0.0251903592191604	no	yes	yes	Down
IKZF1	-0.928349511330335	3.88323923360295	14.0599655873762	0.000177073031652539	0.0251903592191604	no	no	no	None
EIF1AX	-0.42996526354878	6.12243765849283	14.0392790487887	0.000179031565523956	0.0251903592191604	no	no	no	None
ADRB2	-0.835142737638518	4.45120646263031	14.0153732132164	0.000181322087024883	0.0251903592191604	no	no	no	None
MEFV	-2.36493133163592	1.73962579030734	14.0092206953176	0.000181916347520313	0.0251903592191604	no	yes	yes	Down
ICOS	-1.51161431623802	1.18740874628927	14.0078830662595	0.000182045806076078	0.0251903592191604	no	yes	yes	Down
NLRP3	-1.33785007920235	1.65042884062533	14.0046399589825	0.000182360066199472	0.0251903592191604	no	yes	yes	Down
DYSF	-1.77471790899028	2.28816076188672	13.9945805848633	0.000183338309401335	0.0251903592191604	no	yes	yes	Down
GZMB	-2.51375090550894	3.82139423505487	13.9332483805617	0.000189418108976801	0.0254061005481845	no	yes	yes	Down
XXYLT1-AS2	-1.77456729539539	-0.333372578068742	13.9270560565732	0.000190043126058136	0.0254061005481845	no	yes	yes	Down
PTPN7	-0.967880927654846	3.66958170464348	13.9225243399286	0.000190501847264505	0.0254061005481845	no	no	no	None
TLR4	-1.10205555973081	3.51456773641734	13.9131536453164	0.000191453933024448	0.0254061005481845	no	yes	yes	Down
LILRA1	-1.88838198606632	0.95550531339563	13.8959544137821	0.000193213908370027	0.0254223656046867	no	yes	yes	Down
CD28	-1.60565480762678	0.1782902090448	13.8642475414898	0.000196501264832619	0.0255441889500339	no	yes	yes	Down
LILRB3	-2.04714932722045	2.84101153621004	13.8553838178582	0.000197430289450217	0.0255441889500339	no	yes	yes	Down
TASL	-1.71455889947802	0.161559032361787	13.8360007906501	0.000199477311034687	0.0255957415795418	no	yes	yes	Down
PIK3R5	-0.976616910014216	3.37208131415026	13.7993720471246	0.000203404203260333	0.0258488225132402	no	no	no	None
PPP1R16B	-1.15746034268561	3.66232765193249	13.7762480896649	0.000205923286244805	0.0258488225132402	no	yes	yes	Down
FCGR3B	-3.25637414915146	4.52342071700417	13.7715011396971	0.000206444286464111	0.0258488225132402	no	yes	yes	Down
CXCL10	-4.18769395245477	7.18061035802404	13.7398897992697	0.00020994781478343	0.0258944449885765	no	yes	yes	Down
CD4	-0.758420210443694	4.93525527780703	13.7381329337978	0.000210144278536689	0.0258944449885765	no	no	no	None
GPR84	-2.34148870414687	-0.355612213779978	13.6811833654575	0.000216614062730627	0.0263359318157907	no	yes	yes	Down
FUT4	-0.538411705756197	3.67035108366575	13.6642834600981	0.000218572329391691	0.0263359318157907	no	no	no	None
FCGR2B	-1.21000326902925	1.66307956610699	13.662192367386	0.000218815870426188	0.0263359318157907	no	yes	yes	Down
IRF4	-1.58608001701813	1.9795764706416	13.6209602416731	0.000223674253987664	0.0267135882108652	no	yes	yes	Down
OCA2	0.92030383726796	0.894622318735789	13.6049980677717	0.000225584133588523	0.0267360248709574	no	no	no	None
PSTPIP1	-1.07318767326252	2.45240256973494	13.5511696821745	0.000232146704031019	0.0272528052255654	no	yes	yes	Down
LAPTM5	-0.864320774862125	6.74421474240815	13.5406216985646	0.000233455049272202	0.0272528052255654	no	no	no	None
LTF	-3.85197058228381	6.97196146527264	13.4950512185583	0.00023919344009358	0.0277143085887531	no	yes	yes	Down
FLT3	-1.2064433648249	0.332328745011016	13.4667563998305	0.000242827738871575	0.0279269886942228	no	yes	yes	Down
TNFSF13B	-1.80533839221459	3.01101560805865	13.4396034284954	0.000246367695474904	0.0281257708819365	no	yes	yes	Down
SLC11A1	-1.80681615860394	3.2372898231054	13.3787884002972	0.000254486072566834	0.0288405165158589	no	yes	yes	Down
RASSF4	-0.957010798957559	3.85968632694736	13.3568810034213	0.000257476163650573	0.0289679341799913	no	no	no	None
IKZF3	-1.31790252333348	3.79443373148499	13.2999403105741	0.000265414566718592	0.0294383969378701	no	yes	yes	Down
SH3TC2	-0.895134596284453	2.74366720710227	13.299690534753	0.000265449927302706	0.0294383969378701	no	no	no	None
CXCR1	-3.22284597124351	3.73149497899902	13.2551863146169	0.000271826766334511	0.0299317898873023	no	yes	yes	Down
RUBCNL	-1.59240946943792	1.84338032789867	13.237668129317	0.00027437903448343	0.0300000626013361	no	yes	yes	Down
WIPF1	-0.982294637764637	4.59941690523972	13.1219119448017	0.000291862029825904	0.0310464132883968	no	no	no	None
LILRB2	-1.67207012446474	3.08724237664413	13.1172036599348	0.000292596438058225	0.0310464132883968	no	yes	yes	Down
ITGAM	-1.48604523147661	1.89912543432712	13.1166902770556	0.000292676629167905	0.0310464132883968	no	yes	yes	Down
IL18RAP	-1.1811855212244	2.13815051375466	13.1020151671837	0.000294978294458376	0.0310464132883968	no	yes	yes	Down
TREM1	-2.48104340640977	2.71589062998676	13.097503358796	0.000295689594087871	0.0310464132883968	no	yes	yes	Down
LRRC25	-1.43165824384474	2.49557134938492	13.0958749288624	0.00029594674524557	0.0310464132883968	no	yes	yes	Down
CASS4	-1.31961095026458	1.2699215932701	13.0644585485254	0.000300952190079529	0.0312497298579938	no	yes	yes	Down
SPIB	-1.64941191190483	0.257624688488101	13.0585050706569	0.000301910310363202	0.0312497298579938	no	yes	yes	Down
MYO1F	-1.30503508209728	4.97521536545439	13.0092955309909	0.000309948523381409	0.0318692766491374	no	yes	yes	Down
BCL2A1	-2.07247722080715	3.27130317203487	12.9748869226817	0.00031569692567897	0.0319772694345459	no	yes	yes	Down
TNFRSF9	-1.72703203831629	0.299437486513469	12.9703633911493	0.000316460592814171	0.0319772694345459	no	yes	yes	Down
SPI1	-1.22675179784906	4.52904277479628	12.9661262252756	0.000317177604851222	0.0319772694345459	no	yes	yes	Down
P2RY13	-1.51991378657556	2.46900301931757	12.9201166777966	0.000325069596731286	0.0325614874764513	no	yes	yes	Down
AHRR	1.05735093720356	1.11440296849752	12.8655761136163	0.000334681846611488	0.0333094253236536	no	yes	yes	Up
IL10	-2.53710644668123	0.629441335253424	12.8262430942268	0.00034179135071078	0.0337294127962653	no	yes	yes	Down
TRPV2	-0.929351699572207	1.98234930396798	12.8071836353903	0.000345290965795744	0.0337294127962653	no	no	no	None
DOCK2	-0.818449637386444	3.75280278409324	12.8064896072729	0.000345419079905075	0.0337294127962653	no	no	no	None
LINC00528	-1.41524329154767	-0.781665358236655	12.7910621711287	0.000348279316763381	0.0337533657240011	no	yes	yes	Down
IRF8	-1.16447258940286	3.59448420648234	12.7817765979355	0.000350012358724989	0.0337533657240011	no	yes	yes	Down
CD69	-1.45311819855416	2.48233898509593	12.755010632567	0.000355056731925335	0.0340284618510664	no	yes	yes	Down
CCL4	-1.91338146231683	2.32243049671549	12.7379139054038	0.000358317130203862	0.0341302562180685	no	yes	yes	Down
PIK3AP1	-0.99063069324591	4.54524218895858	12.7093589291165	0.000363830130787443	0.0342976321796266	no	no	no	None
NCKAP1L	-0.894061733772082	4.03688071810749	12.7059579563699	0.000364492419788638	0.0342976321796266	no	no	no	None
GIMAP1	-1.10534958541789	1.46233328492749	12.677934488033	0.000369996071129687	0.0343690939745863	no	yes	yes	Down
RASSF2	-1.09939255311443	4.36458473208808	12.6751933817626	0.000370538889229125	0.0343690939745863	no	yes	yes	Down
CORO1A	-0.895585021976729	5.94310469015945	12.6683739987146	0.000371892811266939	0.0343690939745863	no	no	no	None
KCNMB1	-1.13056496120157	0.146721892002259	12.625755126004	0.000380468157245458	0.0349535420674141	no	yes	yes	Down
SEMA5A	0.66665873672312	4.90997464299032	12.6033060778672	0.000385065052604838	0.0351677647455454	no	no	no	None
SLAMF1	-1.3643866065735	1.9549321416453	12.4997790367542	0.000407000152392009	0.0367242916002955	no	yes	yes	Down
GBP5	-1.90376930186012	5.8498685600207	12.498540556983	0.000407270050920724	0.0367242916002955	no	yes	yes	Down
RPS4X	-0.487952350088376	9.45562365191149	12.4896900834885	0.000409204073608857	0.0367242916002955	no	no	no	None
TLR8	-1.95131753217699	1.45652069199737	12.4761947415176	0.000412170953358311	0.0367779667921904	no	yes	yes	Down
LPCAT1	-0.631331618005221	5.13444336553019	12.3513865307412	0.000440659075322333	0.0390952731625974	no	no	no	None
LST1	-1.45273501685968	3.14470117715012	12.3293026363867	0.000445902957340036	0.0392110350223432	no	yes	yes	Down
CD300A	-1.27091494505825	2.70690887811363	12.3246535638299	0.000447014891083006	0.0392110350223432	no	yes	yes	Down
ARHGAP9	-1.16770123726716	4.08487561953685	12.2647130901735	0.000461604183198799	0.0402632952154189	no	yes	yes	Down
FCHO1	-0.904788554805263	2.08609695387177	12.1605204398317	0.000488117550753676	0.0423380619720758	no	no	no	None
ASAH2	-0.74152091221896	0.845992956667472	12.1273519435174	0.000496876253155431	0.0428583372582845	no	no	no	None
NKG7	-1.43416743374024	2.90229027162162	12.0846881484073	0.000508376039400832	0.0432246296589766	no	yes	yes	Down
CD86	-1.14765888166799	2.31078036335924	12.084644940172	0.000508387821081896	0.0432246296589766	no	yes	yes	Down
IFITM2	-1.26127733556664	5.79172352420024	12.0806625371032	0.000509474895503846	0.0432246296589766	no	yes	yes	Down
SLC15A3	-0.846507284491114	4.27642617334083	12.0285231957694	0.000523925710582754	0.04420907925276	no	no	no	None
SOCS3	-1.68757424237812	6.16393503184291	12.0037766227992	0.000530928514249683	0.0445578168229221	no	yes	yes	Down
LILRA2	-2.09795292794034	1.12137765031257	11.980489815116	0.000537604510314864	0.0448755248771429	no	yes	yes	Down
ARHGAP25	-1.07116796903778	3.48021559725573	11.9683478960446	0.000541118973131721	0.0449160554963218	no	yes	yes	Down
KDM4A-AS1	0.565793982643334	0.481850225942484	11.955546415279	0.000544849467542916	0.0449160554963218	no	no	no	None
NCF1	-1.56715949685124	2.0381775143348	11.9489940481829	0.000546768935257298	0.0449160554963218	no	yes	yes	Down
LAT2	-1.19769847432455	2.563425344381	11.9302589885142	0.000552294983936566	0.0451312206347322	no	yes	yes	Down
SHF	0.457778522732779	3.16001771848175	11.9039861437549	0.000560139477118339	0.0455325943546562	no	no	no	None
ADGRG3	-1.99980012291019	2.62775675458167	11.8887273353055	0.000564746961872232	0.0456680277605639	no	yes	yes	Down
CXCL5	-2.38655451287036	2.61082022303334	11.8199222591339	0.000586003067455064	0.0471413659342348	no	yes	yes	Down
LIMD2	-0.880854777482431	4.34741604278855	11.7808010905043	0.000598447253420268	0.0478942889515622	no	no	no	None
ZNF133	0.310011268731641	3.59270793490183	11.7672932836793	0.000602805694135709	0.0479956984982104	no	no	no	None
CXCL3	-1.61679710220975	3.46838149713614	11.7546453340553	0.000606915747500449	0.0480763974269998	no	yes	yes	Down
SELPLG	-1.0656468668097	3.97724622384261	11.7029168378215	0.000624022022911886	0.0487482858981655	no	yes	yes	Down
P2RY14	-1.72676873661202	-0.28743634319594	11.7021957197251	0.000624263901979423	0.0487482858981655	no	yes	yes	Down
TMEM176B	-1.06990095258098	2.95827821681645	11.6946248376952	0.000626809066815092	0.0487482858981655	no	yes	yes	Down
ASB2	-0.916901893271718	2.5428432770612	11.6859393113611	0.000629741861231196	0.0487482858981655	no	no	no	None
VNN2	-1.22956856885159	4.09537939694132	11.6808104189894	0.000631480210426003	0.0487482858981655	no	yes	yes	Down
DDX43	1.40293434490608	0.271309242489264	11.6727077182039	0.000634236361679082	0.0487482858981655	no	yes	yes	Up
MME	-2.33419192302033	1.23305392745391	11.642836619023	0.000644502455857638	0.0492933257618014	no	yes	yes	Down
FCGR3A	-1.37481829985265	3.82247138559109	11.6264796826035	0.000650194952014303	0.0492967054737968	no	yes	yes	Down
EIF2S3	-0.328419858044769	6.79827003759713	11.6226182310669	0.000651546196536053	0.0492967054737968	no	no	no	None
HLX	-1.60406445518072	0.578754475295982	11.6154219835865	0.000654071964936374	0.0492967054737968	no	yes	yes	Down
LILRB1	-1.62075355808027	2.32465747332595	11.5514558870774	0.000676962264295854	0.050775440171292	no	no	yes	Down
DOK3	-1.19776872750572	3.20604682617984	11.5373752098604	0.000682108749410173	0.0507822465879741	no	no	yes	Down
IFITM3	-1.01479677881519	7.54591769125935	11.5299864212816	0.000684825142829861	0.0507822465879741	no	no	yes	Down
SALL2	0.731735972043214	1.47878973104384	11.5223346112807	0.000687649751408411	0.0507822465879741	no	no	no	None
BIRC3	-0.876007412493528	6.00511602376736	11.5070370525168	0.000693332064470259	0.0507822465879741	no	no	no	None
RAB33A	-1.36056841080033	-0.895203317765043	11.5068363021247	0.000693406948128978	0.0507822465879741	no	no	yes	Down
IL12RB1	-0.93654214436117	2.30703974730823	11.4554903842781	0.000712830755948922	0.0516862910065856	no	no	no	None
TESPA1	-1.07461625717787	0.514410881294259	11.4483031803017	0.000715593138447024	0.0516862910065856	no	no	yes	Down
NFAM1	-1.43728158574736	3.10151855918196	11.4479263192823	0.000715738282005404	0.0516862910065856	no	no	yes	Down
P2RX1	-1.80273931043657	0.128052064241855	11.4062556485544	0.000731972106469049	0.0522334326802984	no	no	yes	Down
FERMT3	-0.927750618929654	4.04853919307412	11.3878596542528	0.000739256596790596	0.0522334326802984	no	no	no	None
MMP12	-1.98380876470634	2.01819920835886	11.3824798190901	0.000741400727420675	0.0522334326802984	no	no	yes	Down
RSAD2	-2.21901868424795	5.4279519042433	11.3786041299852	0.000742949274154843	0.0522334326802984	no	no	yes	Down
CCR1	-1.37105094742359	3.06748210146023	11.3769581250564	0.000743607930142652	0.0522334326802984	no	no	yes	Down
TNFSF14	-1.33508574339671	1.92133113164619	11.3634007018605	0.000749055483191198	0.0522334326802984	no	no	yes	Down
PROK2	-2.73466086044147	1.80473002407628	11.3617129721599	0.000749736451769391	0.0522334326802984	no	no	yes	Down
FLI1	-0.977114352489578	2.36513345202619	11.3604931878528	0.000750229002170975	0.0522334326802984	no	no	no	None
IL21R	-1.40175885490387	0.878181583127851	11.3278856633663	0.000763517855118033	0.0529213313328687	no	no	yes	Down
HLA-DPA1	-0.921824901872155	7.97299850736604	11.312510898256	0.00076986594398817	0.0531241717616015	no	no	no	None
C17orf67	-0.749418457035306	0.24096047963121	11.251014679279	0.000795795010402901	0.0546704129713073	no	no	no	None
CXorf65	-0.960855196739332	0.0456605349572754	11.2146909544403	0.000811523230759012	0.0555053289901517	no	no	no	None
CD48	-1.09305160200057	2.22246628379534	11.199269895191	0.000818295221876302	0.0557230333984714	no	no	yes	Down
CCL4L2	-2.21698208234288	1.23863462227096	11.1785980277047	0.000827462736449497	0.0561012508563969	no	no	yes	Down
FCGR1A	-1.28318169227705	1.68018714959964	11.1645130962619	0.000833768484156503	0.0561575313277966	no	no	yes	Down
PHOSPHO1	-1.52072686287631	1.97431492471152	11.1603451080304	0.00083564376624627	0.0561575313277966	no	no	yes	Down
ARHGAP15	-1.12486196044609	1.61855502871438	11.1508845640827	0.000839916136889297	0.0561575313277966	no	no	yes	Down
