Symbol	logFC	logCPM	LR	PValue	FDR	DEG_1	DEG_5	DEG_10	Direction
LRRC20	1.0100870463337	4.06212599825469	19.5591557435112	9.75321853110543e-06	0.00658384656147578	yes	yes	yes	Up
DLX3	1.49840716579441	2.15959516391546	19.2561934144523	1.14298985638047e-05	0.00739419187923466	yes	yes	yes	Up
YOD1	1.19320457231047	5.9697755238218	19.0699323129568	1.26014682853932e-05	0.00782601586396059	yes	yes	yes	Up
VSIG8	1.5569095086559	0.661428975910664	18.1598859679076	2.03112278599208e-05	0.011959498835849	no	yes	yes	Up
C5AR1	1.57953192761955	6.2050934967298	18.1148065359938	2.07977887780447e-05	0.011959498835849	no	yes	yes	Up
SPINK7	2.73557252424651	5.61574748743665	17.8984857764723	2.33006424485737e-05	0.0129202062377341	no	yes	yes	Up
RUBCNL	1.88511581827295	3.48712562528598	17.7139322481949	2.5673930001738e-05	0.0137452909381719	no	yes	yes	Up
LY6G6C	2.04026120767648	3.46677767752237	17.5224926897227	2.83928773972917e-05	0.014694260482345	no	yes	yes	Up
RPTN	2.29941181372554	7.99010681007452	17.2051234011484	3.35530238886875e-05	0.0168046531901859	no	yes	yes	Up
GPLD1	0.971897330203326	1.44746857661428	17.1386204350318	3.47484980494491e-05	0.0168595368973671	no	no	no	None
SRGN	1.85470944778966	7.3870467335543	17.0284430844917	3.68240503488536e-05	0.0173251577489788	no	yes	yes	Up
LINC02560	1.7691500855164	2.76691665032283	16.9704834684446	3.79654784372422e-05	0.0173368240651948	no	yes	yes	Up
RNF222	2.39928966272871	3.48030282495755	16.8395823868888	4.06759916617115e-05	0.0180438699011352	no	yes	yes	Up
TMEM86A	1.04572741875971	3.78686493735973	16.6875001215948	4.40704247375562e-05	0.019006594846536	no	yes	yes	Up
ELF5	0.928127238157282	4.49251571189845	16.4560875187275	4.97900440146927e-05	0.0208929790100573	no	no	no	None
SLC2A3	2.01945665741652	6.23698063922104	16.3391250269714	5.29591854007423e-05	0.0216380082245243	no	yes	yes	Up
SAMSN1	1.52120295754313	4.14726987194522	16.0220854939274	6.26078748696087e-05	0.0237904613721285	no	yes	yes	Up
HRNR	1.60338124979737	0.957629274310888	15.9903585390391	6.36658909435032e-05	0.0237904613721285	no	yes	yes	Up
FLG	1.74414963656218	2.95853214529059	15.9783346638997	6.40715405510016e-05	0.0237904613721285	no	yes	yes	Up
GJB6	1.84213008959636	3.61875317696347	15.9699331876333	6.43565230986342e-05	0.0237904613721285	no	yes	yes	Up
HAL	1.76637804610461	2.93434734189074	15.670916996456	7.53743111260001e-05	0.0272153849893553	no	yes	yes	Up
DMKN	1.20150774180112	6.54242636822014	15.6162843073975	7.7583561600528e-05	0.0273764176684045	no	yes	yes	Up
PTGER3	1.53979685042668	0.168295623615319	15.4993655490177	8.25329509344625e-05	0.0284757021379659	no	yes	yes	Up
CXCL11	-2.70275972102766	4.49592223248138	15.4506550746921	8.46875844622523e-05	0.028583900790455	no	yes	yes	Down
LSMEM1	1.28888679333438	1.19216828902774	15.0812646077136	0.000102980314060426	0.0340185607681313	no	yes	yes	Up
RCSD1	1.04469578814708	3.0890027510895	15.0136205379813	0.000106738009125892	0.0345252985351793	no	yes	yes	Up
CXCL8	1.73089680450107	8.51468567360056	14.9350143741018	0.00011127840258571	0.0352593567050151	no	yes	yes	Up
ICAM3	1.65881859690478	2.17217363212481	14.8399324692829	0.000117031087760402	0.0363404933713599	no	yes	yes	Up
ALOX5AP	1.33831844386464	4.34538352658869	14.5915526933334	0.000133511692710502	0.040645147863201	no	yes	yes	Up
C11orf21	1.00478325481117	0.530101412568037	14.2794761813856	0.000157573638807103	0.0470478522330592	no	yes	yes	Up
HEPHL1	2.0769231154301	2.89706741215368	14.1379407868934	0.000169882580111561	0.0497659799775868	no	yes	yes	Up
NKPD1	1.35001109814168	-0.029590964446815	13.9752881855818	0.000185229251037981	0.0532568398447349	no	no	yes	Up
HTR3A	1.47429193430443	2.63164182751418	13.9032355105844	0.000192466862309205	0.0543316455311403	no	no	yes	Up
SPINK5	1.51253571524283	7.61653572304575	13.7410872848347	0.00020981401047524	0.0581709344042603	no	no	yes	Up
KRT80	1.18014058154985	7.61689946039849	13.5099479014047	0.000237302128018654	0.0637090052376268	no	no	yes	Up
GPR65	1.48400802207964	3.23201713141715	13.4944418023498	0.000239271135390563	0.0637090052376268	no	no	yes	Up
TRPV3	1.48746074296792	3.10441578241564	13.4723945158147	0.000242099143953367	0.0637090052376268	no	no	yes	Up
HOPX	1.6031661626822	6.02708553204654	13.4211078645843	0.000248808713668481	0.0643834014736138	no	no	yes	Up
AATK	1.48457808891509	2.87340184697099	13.2429563608102	0.000273606043754931	0.0696394661530993	no	no	yes	Up
EGR3	1.58993066024323	3.81827105555728	13.1302018117875	0.000290573472290319	0.0727652214641853	no	no	yes	Up
NR4A3	1.25937033280203	3.42031967336277	13.0755764148303	0.000299171141160839	0.0737290656771933	no	no	yes	Up
PPIF	0.739741025873917	6.74152670624223	12.7672505588291	0.000352740933326302	0.0843023296338285	no	no	no	None
S100A7	2.43580871935313	8.07406944530762	12.7662276659348	0.000352933880342577	0.0843023296338285	no	no	yes	Up
KLK13	1.82472310319601	7.53571740576632	12.5387132679167	0.000398606694746448	0.0937692051914144	no	no	yes	Up
SEMA7A	1.07645573434555	3.29630790677283	12.3985751148348	0.000429661582139318	0.0995660555864933	no	no	yes	Up
BCL2A1	1.65932036776508	5.07706081540904	12.2948678067935	0.000454205539903375	0.103705811949115	no	no	no	None
KLK6	2.04622657603471	5.2606269398377	12.2405977127862	0.000467608475368682	0.105218683892379	no	no	no	None
DIO2	1.42797706341624	3.95650261487844	12.1166563958554	0.000499734282818002	0.110841063929033	no	no	no	None
IL22RA1	0.957542310612486	2.5848729404042	12.0656263312134	0.000513600516620871	0.11140697248289	no	no	no	None
MT-ND6	-0.362543415916497	10.6648483785899	12.0546382102901	0.000516636739583158	0.11140697248289	no	no	no	None
CRNN	2.19611948313265	7.07906430115946	11.8767584751104	0.000568387792229354	0.120887518659629	no	no	no	None
CXCL10	-2.02434721524832	6.02172894739889	11.744848939922	0.000610118603402492	0.126431921686238	no	no	no	None
TAGAP	1.21938857348237	4.60408934646769	11.7120135763513	0.000620978889320416	0.126431921686238	no	no	no	None
ELOVL4	1.23996097989073	2.11546568929941	11.6964898605911	0.000626181115779203	0.126431921686238	no	no	no	None
SKAP2	1.09317688191877	3.29261908383572	11.6593900695921	0.000638792808951434	0.126431921686238	no	no	no	None
HCAR3	1.36192281579144	2.89538358064413	11.6586370847472	0.000639051417436225	0.126431921686238	no	no	no	None
XG	1.0937125609181	1.85948925186064	11.6462646244957	0.000643315845241069	0.126431921686238	no	no	no	None
POF1B	0.609937653317573	7.01525715024285	11.5793037638364	0.000666899064900621	0.127716562932145	no	no	no	None
CEACAM7	1.10182551367923	4.43598421441805	11.5594158192657	0.00067407028221671	0.127716562932145	no	no	no	None
SIGLEC10	1.22232563143225	3.3649854421071	11.558147227088	0.000674530346543599	0.127716562932145	no	no	no	None
FAM43A	0.738550296055673	4.2746683433814	11.5264284890263	0.000686137066220774	0.128348964941491	no	no	no	None
CD37	0.963212719744658	3.5755628700986	11.4792336881297	0.000703781424811519	0.129530661125043	no	no	no	None
SPRR1A	1.73613453256218	8.31103895644385	11.4651373224394	0.0007091399069708	0.129530661125043	no	no	no	None
LIMD2	0.824144171934583	4.29719819511864	11.3468612408598	0.000755755894570304	0.133822549394053	no	no	no	None
NCF1	1.46374046074965	3.71372194633975	11.2982392367831	0.000775806296479295	0.133822549394053	no	no	no	None
ARC	1.45866286046668	1.55400719844614	11.2824928249162	0.000782414252981458	0.133822549394053	no	no	no	None
FGF22	0.879874595050862	-0.386211676940586	11.2460034673294	0.000797946418418664	0.133822549394053	no	no	no	None
SPRR2E	1.96427547737746	7.99150877472513	11.2226835005579	0.000808035703864487	0.133822549394053	no	no	no	None
PRSS3	1.45208916692055	3.96279672780357	11.2161735847718	0.000810875141570635	0.133822549394053	no	no	no	None
P2RY10	0.842154736052477	0.365484038662748	11.2119632491093	0.000812716936468758	0.133822549394053	no	no	no	None
LCP2	1.15790229524685	5.46626819025173	11.2009276779644	0.000817564493072477	0.133822549394053	no	no	no	None
DCUN1D3	0.793994583064561	4.14017038418004	11.1987471817473	0.000818525763922708	0.133822549394053	no	no	no	None
SLC11A1	1.53931490531909	5.05002558595502	11.1958723465314	0.00081979487986383	0.133822549394053	no	no	no	None
OTUB2	0.828400736602973	2.75981550626886	11.178630046399	0.000827448456899982	0.133822549394053	no	no	no	None
KLK12	1.80144908754423	3.67550103408253	11.14219338935	0.000843860516943315	0.135069880268679	no	no	no	None
GPRIN2	0.655658213166324	1.59438824240866	11.0397553087178	0.000891786315422339	0.141284431971911	no	no	no	None
GASAL1	0.629028103077482	-0.350336173640427	10.9997793511149	0.000911227350227008	0.142906220602268	no	no	no	None
CRISP3	1.71312847369655	2.182515553726	10.890591073815	0.000966539799572447	0.150064969281618	no	no	no	None
PDE4B	1.39964406053677	4.66388077430359	10.7766870924703	0.00102786485925829	0.157032650777467	no	no	no	None
COL1A1	-0.655689057800953	5.11910120373256	10.7698913542491	0.00103164565112081	0.157032650777467	no	no	no	None
AIF1L	0.795171289908743	4.2348323577783	10.7281931612504	0.00105515426810814	0.157718752683198	no	no	no	None
VSIG10L	1.50160935750396	4.87171509206588	10.7258875719126	0.0010564698105792	0.157718752683198	no	no	no	None
CTSV	1.23890973581357	4.27189007838523	10.6702010179941	0.00108875285097832	0.160465054281191	no	no	no	None
GNLY	1.18092538181334	2.04294843575968	10.6587125255098	0.00109553624589761	0.160465054281191	no	no	no	None
PLAUR	1.16811810033065	5.79571487622341	10.6350120546865	0.00110966560736375	0.161015590840464	no	no	no	None
CRYAB	1.48067219742561	2.04717927339417	10.5832428878831	0.00114117306645137	0.161756396790583	no	no	no	None
LCP1	1.02779862807705	7.29083632551039	10.5686490158354	0.00115021756881033	0.161756396790583	no	no	no	None
CYTIP	1.1297490279956	3.86581912493908	10.5677271013518	0.0011507913516602	0.161756396790583	no	no	no	None
AARSD1	-0.481341949555134	0.426214396641281	10.5586685161864	0.00115644467626915	0.161756396790583	no	no	no	None
KRT10	1.43576934989781	8.3201102750602	10.5083047928925	0.00118839227489385	0.16474087910716	no	no	no	None
SLC31A2	0.644272275375323	0.332867038981103	10.4789371207593	0.00120743200621675	0.165899020606382	no	no	no	None
FCHSD1	0.723323000536263	5.24049083230257	10.453212043957	0.0012243636554191	0.16674973784243	no	no	no	None
SLC10A6	1.33098309927134	1.47643876062536	10.4320923297187	0.00123844363568473	0.167200659892532	no	no	no	None
PHOSPHO1	1.43959701786013	3.66718990074518	10.3709821971526	0.00128011426119141	0.171336672579808	no	no	no	None
PLXNC1	0.900699317595851	4.83916594205792	10.3342801146736	0.00130582044163156	0.172601420829376	no	no	no	None
WDFY4	0.852554606630534	3.44460289399661	10.3182769821283	0.00131719204411465	0.172601420829376	no	no	no	None
APOBEC3H	0.661470774877441	-0.58864167262829	10.3102767771632	0.00132291440671749	0.172601420829376	no	no	no	None
MAMSTR	0.730097198450461	1.28290742143205	10.2500568740714	0.00136680386667948	0.17684164028388	no	no	no	None
OLR1	1.05335301283815	1.968512398346	10.1814178094549	0.00141863055799963	0.181436244031576	no	no	no	None
EVI2A	1.00774082755048	2.01387528192884	10.1654363350095	0.00143098044741256	0.181436244031576	no	no	no	None
S100A12	1.52276563435181	3.06192801485831	10.1328584495645	0.00145649363433158	0.181436244031576	no	no	no	None
SLA	1.052963923515	4.44751200119576	10.1296837850663	0.00145900435511683	0.181436244031576	no	no	no	None
GPSM1	0.770796110755972	2.62631638895564	10.1274857880241	0.00146074523405558	0.181436244031576	no	no	no	None
CORO1A	0.801655911199164	5.81446250575964	10.0462676939466	0.00152656914556017	0.188107242491804	no	no	no	None
BMP2	1.06152567585164	2.56544844730987	10.0158351459836	0.00155200024657819	0.189085255473739	no	no	no	None
RHCG	1.75524772267368	5.84234110743665	10.0077087948408	0.00155886337116054	0.189085255473739	no	no	no	None
DYSF	1.40898783773146	4.13194532405673	9.93503874388027	0.00162162022062522	0.19333286260846	no	no	no	None
PRKCB	1.04467333138224	3.47670234659429	9.92970143932038	0.00162632911557308	0.19333286260846	no	no	no	None
SLC15A1	1.05871627143994	2.60400572140423	9.9241538197099	0.00163123824563366	0.19333286260846	no	no	no	None
DGAT2	1.19733053186945	4.1689703565928	9.85027055659198	0.00169806783719848	0.199728797275331	no	no	no	None
LINC02448	-0.88885659457694	-0.155285977587006	9.77126733525994	0.00177260224501187	0.206927988391386	no	no	no	None
ANXA9	0.65864816210398	3.96561571759185	9.75088291011512	0.00179236609274581	0.207673701163966	no	no	no	None
APBB1IP	1.0860948762956	3.92350811823836	9.63726908363279	0.00190668511230534	0.216211876031713	no	no	no	None
TREM1	1.69713286862128	5.26560051711597	9.63517783053651	0.0019088572328295	0.216211876031713	no	no	no	None
LILRA2	1.53331562774549	3.0828241060958	9.62609601579288	0.0019183193740517	0.216211876031713	no	no	no	None
KRT6C	1.46261300562908	2.58177962732629	9.62280536054237	0.00192175955766949	0.216211876031713	no	no	no	None
GFPT2	1.0104773101381	0.165827662195516	9.57864827188807	0.00196853286155808	0.219880872003962	no	no	no	None
CNFN	1.67946710303521	6.90275386596989	9.53290804748946	0.00201820080996846	0.223818469825502	no	no	no	None
KRT16	1.84620150447074	7.72091272801994	9.51426653367619	0.00203880579054932	0.224499990808998	no	no	no	None
SBSN	2.17720512783595	7.04001651800739	9.48491971640006	0.00207167679538231	0.22490221836471	no	no	no	None
NRGN	1.02865643050502	0.0114242418026947	9.47286904258183	0.00208532978031195	0.22490221836471	no	no	no	None
MAP2	1.07620852607857	3.03963672628295	9.46669315161417	0.00209236217266603	0.22490221836471	no	no	no	None
PARM1	-0.437931748093818	7.12170487206029	9.45965937449367	0.00210040072542078	0.22490221836471	no	no	no	None
SIRPG	0.765149903538514	0.683109674410055	9.37762861187153	0.0021964951082836	0.232002226610097	no	no	no	None
PDK3	0.271951622021803	3.38963440487424	9.37754560507976	0.00219659457115061	0.232002226610097	no	no	no	None
RASGRP2	1.05998141375647	2.19418221968949	9.27088304412098	0.00232825425752418	0.242311387516047	no	no	no	None
FBXO45	0.432501347712863	4.64677056000296	9.26964821935449	0.0023298244638104	0.242311387516047	no	no	no	None
NDRG4	0.782169001416664	2.99519639093037	9.26086674967867	0.00234102203577271	0.242311387516047	no	no	no	None
TNFRSF1B	1.04681727958664	5.5885383288377	9.22407352462545	0.00238853527825675	0.245592044570955	no	no	no	None
RDH12	1.08748228818764	0.646044649746752	9.18107222005527	0.00244530728363286	0.249665618741812	no	no	no	None
PADI2	0.888637611910607	3.85993891197512	9.15847137630517	0.00247569287589638	0.249665618741812	no	no	no	None
PLEK	1.21481553893407	5.86880189258437	9.15078061745962	0.00248611983126897	0.249665618741812	no	no	no	None
PSAT1	0.4716362244585	3.1952385665807	9.12680197470085	0.00251891653765717	0.249665618741812	no	no	no	None
HCAR2	0.631121104794681	5.14755026924971	9.12458913479699	0.00252196518709877	0.249665618741812	no	no	no	None
CEACAM21	0.770324751011937	0.0330516722469872	9.12265260643224	0.00252463623228548	0.249665618741812	no	no	no	None
ARHGAP9	0.999517616167674	4.62662601418393	9.09461020430624	0.00256363842315109	0.251918038973695	no	no	no	None
PGLYRP3	1.21405932240094	2.78301759938331	9.05042034036184	0.00262634431076702	0.256456740685338	no	no	no	None
ISM1	0.78718045213477	0.190858814344408	9.03555898404876	0.00264778079195642	0.256495521531382	no	no	no	None
VNN2	1.07895222597514	5.4820123743503	9.0194615817107	0.00267120065728384	0.256495521531382	no	no	no	None
NTNG2	1.2641207194579	1.11766080223711	9.00636390909304	0.00269041136899228	0.256495521531382	no	no	no	None
MT-ND5	-0.345918535463302	12.9332217689853	9.00472639005011	0.00269282300718893	0.256495521531382	no	no	no	None
CXCR4	0.943370622950174	4.60441038443718	8.97205003829653	0.00274140833090671	0.259531132595473	no	no	no	None
ZNF426-DT	-0.496016599069122	-0.369138456104757	8.93831712691491	0.0027924987808421	0.262765673159723	no	no	no	None
TBXAS1	0.884460811361995	3.4532649035428	8.88256111114828	0.00287907382577341	0.269280121800952	no	no	no	None
GCOM1	1.2020256069907	1.42698167034572	8.86042527024317	0.00291419671712527	0.270933043293934	no	no	no	None
WAS	0.955883146581747	4.10682623526062	8.81850661287351	0.00298190609582766	0.274248518191602	no	no	no	None
CD300LB	1.17474396105159	0.763995462564421	8.81650059271021	0.00298518611196579	0.274248518191602	no	no	no	None
TGM5	1.29713134941964	2.96796893853675	8.79854654816072	0.00301470621439723	0.275331345204302	no	no	no	None
CRLF3	0.36734564799854	3.83881441743067	8.78548468139009	0.00303636879214216	0.275688081092393	no	no	no	None
MYLPF	-0.456737663812881	-0.333294941594545	8.76299133551468	0.00307404444152043	0.277486127901432	no	no	no	None
GGH	0.412925508117659	4.80386925291874	8.74446707774229	0.00310542843105162	0.277749872486846	no	no	no	None
ARHGAP15	0.871231501646032	2.05109064988794	8.74017588885008	0.00311274493190205	0.277749872486846	no	no	no	None
EGR1	1.07665219299211	6.41080076650664	8.72886850881869	0.00313210807322227	0.277812301277969	no	no	no	None
DAAM2	1.06019843351959	0.365426647489526	8.71892818566363	0.00314923129105516	0.277812301277969	no	no	no	None
GMFG	1.01581470339288	3.20351126673939	8.65613659048485	0.0032596168666935	0.281251903503593	no	no	no	None
IL18RAP	1.12812246826918	3.30858411552476	8.65429479611286	0.0032629133894008	0.281251903503593	no	no	no	None
PREX1	0.84885945905152	5.99399732697056	8.64605237907038	0.00327770758313636	0.281251903503593	no	no	no	None
SPRR2D	1.64837913528652	7.34061314775878	8.63586259185317	0.00329609136114036	0.281251903503593	no	no	no	None
PDE3B	0.737352285310771	2.09367215413153	8.63242695808748	0.00330231331257621	0.281251903503593	no	no	no	None
KLHL7-DT	-0.607053189331525	0.195357884436842	8.62638201101257	0.00331328973951615	0.281251903503593	no	no	no	None
CPPED1	0.548894933438602	6.11256185099882	8.62542751589498	0.00331502630047388	0.281251903503593	no	no	no	None
IVL	1.70000623014906	6.32982850753358	8.59970524027912	0.00336217415609835	0.283701717106429	no	no	no	None
MFNG	0.65536460997516	1.9645015725053	8.56919605852011	0.00341898090849558	0.286935662623256	no	no	no	None
PILRA	1.0634318019042	3.52046260666667	8.54791229359488	0.00345918724504565	0.287233699225329	no	no	no	None
ADGRE3	1.44187272036459	2.7203362196876	8.5415919389805	0.00347121910203439	0.287233699225329	no	no	no	None
RBP7	0.592843251762458	0.828599006803579	8.53802262313199	0.00347803268416603	0.287233699225329	no	no	no	None
NLRP3	1.05206945140687	2.47277247298874	8.50349752121291	0.0035446447967288	0.289209249723589	no	no	no	None
FOS	1.17661763032885	7.39719166924074	8.49808769735355	0.00355519935321074	0.289209249723589	no	no	no	None
PROK2	1.68939314019839	3.78824207540697	8.48824255900848	0.00357448926717266	0.289209249723589	no	no	no	None
CENPV	-0.317991269547714	2.87082588190603	8.48723788454761	0.00357646373482733	0.289209249723589	no	no	no	None
PFKFB3	0.858843442776437	6.19497716669451	8.46563872700402	0.003619181417051	0.29114720560173	no	no	no	None
NLRP6	1.38663674666392	1.48744534735757	8.44912989275514	0.00365218129607768	0.292287457746918	no	no	no	None
C3orf52	-0.210337063223628	4.29144516080765	8.42164011515335	0.00370781175349144	0.294618841369539	no	no	no	None
SLURP1	1.01850255711549	3.22739290180089	8.4160330742162	0.00371926400286163	0.294618841369539	no	no	no	None
HCST	0.619492580413179	-0.198618792318926	8.37768575143001	0.00379855800530434	0.299074381857629	no	no	no	None
TSPAN32	0.626092952027277	0.144976759571897	8.36344016972036	0.00382845100136212	0.299074381857629	no	no	no	None
PNPLA1	0.891998845347003	-0.0464339204378903	8.36024459803255	0.00383518939997544	0.299074381857629	no	no	no	None
TRAPPC5	0.545086105832456	-0.348127986682078	8.34900808651612	0.00385897941545517	0.299074381857629	no	no	no	None
EVI2B	1.03830989796373	4.77619919064425	8.34297024256628	0.00387182472970394	0.299074381857629	no	no	no	None
CITED2	0.606649378965928	7.01352035494559	8.31863407412928	0.00392404169072425	0.300678389064933	no	no	no	None
TMPRSS11B	1.68483192468542	4.82861770764211	8.31526699092308	0.00393132249002843	0.300678389064933	no	no	no	None
TIGIT	0.726466389351864	0.757414932126758	8.2635927420753	0.00404480021084586	0.307042082881969	no	no	no	None
IFRD1	0.58996574696286	5.61577063895464	8.25943301422858	0.00405407877050134	0.307042082881969	no	no	no	None
SYT11	0.536578450173686	1.33643623020709	8.24981101123477	0.00407562439573717	0.307175458098132	no	no	no	None
ADGRG3	1.40458913411023	4.50651748175205	8.24008927243112	0.00409751170490727	0.307333172610581	no	no	no	None
LRRK2	0.853631688716432	5.39262660971294	8.17337157267417	0.00425098157277829	0.315107896772394	no	no	no	None
IGSF22	0.642764064667015	-0.155224647592582	8.16212860960106	0.00427741393456574	0.315107896772394	no	no	no	None
AP3S2	-0.199452858111406	5.25370263106198	8.16114843512543	0.00427972625222358	0.315107896772394	no	no	no	None
NRP2	-0.344648763211575	5.9342837819334	8.16003689713366	0.00428235000766296	0.315107896772394	no	no	no	None
STX8	-0.196083453157432	4.14880253185969	8.13423401742861	0.00434371937925242	0.316813866822527	no	no	no	None
CHAC1	0.771166565903734	2.74222168243741	8.13313833289257	0.00434634507491938	0.316813866822527	no	no	no	None
GLT1D1	1.35475850849622	3.08404151729233	8.12069291209679	0.00437628290890797	0.317505460017314	no	no	no	None
TMEM154	0.497841483400373	6.22008116342106	8.10281190526528	0.00441966414333936	0.319161420881335	no	no	no	None
WIPF1	0.82456539032283	5.28622746840312	8.08436313217086	0.0044648818792692	0.320934055821915	no	no	no	None
BDNF	0.803902882445848	0.541001046279026	8.06926253817502	0.00450224367992401	0.322128273615209	no	no	no	None
PLCXD2	0.598876293380062	-0.200123843714072	8.0416327521538	0.00457143139488827	0.324498502248443	no	no	no	None
VIPR1-AS1	-0.523689739062436	1.45968995926852	8.03446071735404	0.00458956724095037	0.324498502248443	no	no	no	None
CMTM2	1.4209849657235	1.76413360636906	8.02194907022987	0.00462138090598515	0.324498502248443	no	no	no	None
NHSL2	1.25041978399318	3.01222057329809	8.01537243314198	0.00463819344163863	0.324498502248443	no	no	no	None
HCP5	0.314983820682888	6.46357453474678	8.01471678446865	0.00463987295498869	0.324498502248443	no	no	no	None
KAT2B	0.326744662228621	5.52402788844629	7.99859108232194	0.0046813761838494	0.325932944531147	no	no	no	None
CSRNP1	0.699470560065614	6.4541563086848	7.97101038837602	0.00475323999237988	0.32945894697183	no	no	no	None
AMPD2	0.68368003635914	5.42413099246786	7.94752649497156	0.00481531455210186	0.332278105493038	no	no	no	None
SIRPB1	1.26941968931126	3.66727532635	7.93776425376969	0.00484136133227408	0.33259723913667	no	no	no	None
KLK10	1.08405281804392	7.01885182592089	7.92139609322572	0.00488535599206181	0.333452149632673	no	no	no	None
CLEC4E	1.49934504351032	2.50781489375623	7.91131442388159	0.00491265618854219	0.333452149632673	no	no	no	None
CASS4	1.26069363881947	3.43336907912433	7.90926064605301	0.00491823665244635	0.333452149632673	no	no	no	None
RGS2	1.1970974966128	6.76032527368692	7.89320895917153	0.00496207492580271	0.334961631730491	no	no	no	None
PPP1R1A	-0.935781999479845	0.277344944599429	7.8684856344108	0.00503037636217436	0.338102265797052	no	no	no	None
ITGAL	0.648196164513398	4.32470990159184	7.84417183423029	0.0050984809645647	0.34120265282686	no	no	no	None
FCHO1	0.751331248336727	2.24632308207939	7.83581544545599	0.00512210413980099	0.34131239860322	no	no	no	None
RAC2	0.800254310103491	5.23226394964465	7.80573303817177	0.0052080734754907	0.344433196366681	no	no	no	None
FMNL1	0.806223329971642	5.36347185069201	7.79822859370336	0.00522974791619128	0.344433196366681	no	no	no	None
SPDEF	-0.35683827836557	7.29746723933399	7.78518774634614	0.00526763163563685	0.344433196366681	no	no	no	None
FMO2	0.661047395804854	7.35787054708324	7.78151115898207	0.00527836260394227	0.344433196366681	no	no	no	None
BST1	0.489393054562965	3.22503156058867	7.78099885891449	0.00527985963772189	0.344433196366681	no	no	no	None
ARHGAP45	0.59652616449356	5.24509136136741	7.77321626187168	0.00530265510328962	0.344472900140898	no	no	no	None
ELMO1	0.670083147171766	2.31058397951034	7.75920874810201	0.00534393665669487	0.345333682692372	no	no	no	None
FAM153A	-0.684685070316429	1.36605124811771	7.75365652470724	0.00536039015386201	0.345333682692372	no	no	no	None
BEST1	0.899078770721486	2.17937081509681	7.6676832015562	0.00562185953345729	0.360681781472966	no	no	no	None
MIR27B	-0.626935617016883	-0.79208769806056	7.65141171440716	0.0056727911818174	0.361566820527059	no	no	no	None
AQP9	1.43242673440647	5.98975889924298	7.64411703105654	0.005695776929977	0.361566820527059	no	no	no	None
LRFN1	0.811850826875027	0.892097940003151	7.64103471934966	0.00570551790732509	0.361566820527059	no	no	no	None
